index,Index,Label,unit,start,last,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
WPU11371361                   ,WPU11371361                   ,"PPI Commodity data for Machinery and equipment-Metal grinding, polishing, buffing, honing, and lapping machines, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2021-M07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.9,156.2,158.3,162.8,164.3,165.4,172.1,172.4,171.2,171.2,172.5,173.3,178.0,185.5,194.2,203.7,217.6,226.4,228.5,235.2,244.6,252.7,266.4,270.4,279.1,286.6,290.7,296.8,311.1
WPU113720                     ,WPU113720                     ,"PPI Commodity data for Machinery and equipment-Other metal-cutting machine tools, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,103.6,107.5,108.9,109.9,112.5,112.0,111.9,112.4,114.0,115.2
WPU11372041                   ,WPU11372041                   ,"PPI Commodity data for Machinery and equipment-Other metal-cutting machine tools, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,103.6,107.5,108.9,109.9,112.5,112.0,111.9,112.4,114.0,115.2
WPU113721                     ,WPU113721                     ,"PPI Commodity data for Machinery and equipment-Metal machining centers, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,105.6,113.2,113.6,113.6,114.1,114.8,115.0,116.1,118.0
WPU11372121                   ,WPU11372121                   ,"PPI Commodity data for Machinery and equipment-Metal machining centers, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,105.6,113.2,113.6,113.6,114.1,114.8,115.0,116.1,118.0
WPU113753                     ,WPU113753                     ,"PPI Commodity data for Machinery and equipment-Rebuilt metal-cutting machine tools and parts for metal-cutting machine tools, not seasonally adjusted",Index base: 2002.12 = 100,2002-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,100.9,104.3,106.8,107.1,109.6,112.6,112.5,115.8,118.7,125.8,126.2,126.3,126.3,126.1,127.8,130.1,131.3
WPU11375311                   ,WPU11375311                   ,"PPI Commodity data for Machinery and equipment-Rebuilt metal-cutting machine tools and parts for metal-cutting machine tools, not seasonally adjusted",Index base: 2002.12 = 100,2002-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,100.9,104.3,106.8,107.1,109.6,112.6,112.5,115.8,118.7,125.8,126.2,126.3,126.3,126.1,127.8,130.1,131.3
WPU1138                       ,WPU1138                       ,"PPI Commodity data for Machinery and equipment-Metal forming machine tools, not seasonally adjusted",Index base: 1982 = 100,1970-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6,30.4,31.0,32.9,40.0,47.5,52.6,57.5,64.9,74.1,85.7,94.0,100.0,102.7,104.7,107.0,108.7,110.2,113.2,118.1,128.7,133.5,135.9,138.4,141.9,145.7,149.6,153.9,157.6,159.7,161.8,164.8,166.8,167.6,171.6,178.9,183.3,184.4,192.5,198.5,200.4,202.4,208.6,214.5,218.6,223.5,221.8,224.5,227.8,237.0,242.2
WPU113826                     ,WPU113826                     ,"PPI Commodity data for Machinery and equipment-Metal-forming machine tools (except rebuilt and parts), not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,101.8,104.8,107.9,110.2,112.8,111.5,112.3,113.6,118.7,120.9
WPU11382611                   ,WPU11382611                   ,"PPI Commodity data for Machinery and equipment-Metal punching and shearing (power & manual), and bending and forming machines (power only), not seasonally adjusted",Index base: 1982 = 100,1971-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,36.5,42.4,48.8,52.3,56.4,63.5,76.6,90.9,95.6,100.0,101.9,102.6,104.2,105.4,106.5,107.6,109.5,111.2,113.4,115.0,116.5,117.8,120.8,121.5,128.2,131.7,134.6,135.8,137.8,138.7,138.8,142.1,148.4,154.7,156.6,165.3,170.9,174.1,175.2,177.5,181.3,185.5,194.9,191.5,193.8,195.7,200.3,200.2
WPU11382631                   ,WPU11382631                   ,"PPI Commodity data for Machinery and equipment-Metalworking presses (except forging and die-stamping presses), not seasonally adjusted",Index base: 1982 = 100,1971-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,31.5,40.2,48.7,55.0,59.4,66.3,75.1,87.1,95.9,100.0,101.7,101.8,104.1,105.4,106.6,108.9,113.2,131.9,138.6,139.3,144.8,153.5,160.2,166.7,169.3,173.6,176.0,177.4,178.4,178.7,178.8,188.8,205.2,209.1,209.0,220.0,,226.1,228.6,233.1,234.3,237.4,239.3,241.1,241.1,240.4,253.8,255.8
WPU11382651                   ,WPU11382651                   ,"PPI Commodity data for Machinery and equipment-Other metal-forming machine tools (except presses), not seasonally adjusted",Index base: 1982 = 100,1971-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,33.5,38.0,49.8,56.6,61.4,66.9,72.1,79.9,90.8,100.0,104.3,106.3,109.0,110.1,111.4,115.9,126.1,141.0,147.7,154.4,155.3,158.0,160.1,168.9,175.8,181.4,183.3,186.2,190.0,192.4,193.6,195.4,201.8,205.2,207.0,214.7,215.8,218.1,222.4,237.2,250.3,255.6,252.3,250.0,,255.9,275.3,290.1
WPU113852                     ,WPU113852                     ,"PPI Commodity data for Machinery and equipment-Rebuilt metal-forming machine tools and parts for metal-forming machine tools, not seasonally adjusted",Index base: 2002.12 = 100,2002-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,101.8,103.3,105.0,105.2,107.5,114.1,114.0,114.7,119.1,121.9,123.1,125.1,126.3,130.8,134.8,137.6,142.6
WPU11385205                   ,WPU11385205                   ,"PPI Commodity data for Machinery and equipment-Rebuilt metal-forming machine tools and parts for metal-forming machine tools, not seasonally adjusted",Index base: 2002.12 = 100,2002-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,101.8,103.3,105.0,105.2,107.5,114.1,114.0,114.7,119.1,121.9,123.1,125.1,126.3,130.8,134.8,137.6,142.6
WPU1139                       ,WPU1139                       ,"PPI Commodity data for Machinery and equipment-Tools, dies, jigs, fixtures & ind. molds, not seasonally adjusted",Index base: 1982 = 100,1981-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.3,104.3,106.3,107.8,108.9,110.9,113.8,117.2,122.7,125.1,128.4,131.4,133.8,136.2,138.1,138.8,139.8,141.1,141.3,140.6,139.5,139.4,142.1,143.7,144.1,145.4,143.9,143.1,146.2,148.2,150.2,150.7,150.5,150.0,150.6,153.2,156.3,154.1
WPU113901                     ,WPU113901                     ,"PPI Commodity data for Machinery and equipment-Special tools, dies, jigs, and fixtures, not seasonally adjusted",Index base: 1982 = 100,1981-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.2,103.7,105.8,107.2,108.0,110.5,113.8,117.7,124.6,127.2,130.8,134.2,136.7,139.3,142.0,143.3,144.7,146.9,150.8,151.5,152.0,153.3,155.6,156.2,157.4,159.9,158.0,157.0,160.9,162.7,164.5,164.9,164.6,163.9,165.1,169.6,175.7,174.0
WPU11390135                   ,WPU11390135                   ,"PPI Commodity data for Machinery and equipment-Special tools, dies, jigs, and fixtures, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6,106.7,107.9,108.2,108.0,107.5,108.3,111.3,115.3,114.2
WPU113901351                  ,WPU113901351                  ,"PPI Commodity data for Machinery and equipment-Jigs and fixtures, including parts, not seasonally adjusted",Index base: 2010.06 = 100,2010-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,102.3,107.1,109.8,109.2,109.9,110.1,111.7,115.3,113.0
WPU113901353                  ,WPU113901353                  ,"PPI Commodity data for Machinery and equipment-Metalworking dies and die sets, not seasonally adjusted",Index base: 2010.06 = 100,2010-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,103.4,102.9,102.6,101.6,100.8,101.5,105.6,110.2,109.2
WPU113901357                  ,WPU113901357                  ,"PPI Commodity data for Machinery and equipment-Standard punches, industrial prototypes, die parts & other special tooling for dies, not seasonally adjusted",Index base: 2010.06 = 100,2010-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,103.5,104.1,103.1,104.1,103.3,104.6,107.1,110.0,110.3
WPU113903                     ,WPU113903                     ,"PPI Commodity data for Machinery and equipment-Industrial molds and mold boxes, not seasonally adjusted",Index base: 1982 = 100,1981-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.5,105.8,107.6,109.5,111.1,112.1,114.2,116.7,119.6,121.5,124.4,126.8,128.8,131.1,131.8,131.9,132.3,132.4,127.8,125.2,122.1,120.3,123.6,126.3,126.0,125.8,124.9,124.1,126.5,128.7,130.8,131.4,131.4,131.0,130.9,131.4,131.4,128.8
WPU11390312                   ,WPU11390312                   ,"PPI Commodity data for Machinery and equipment-Industrial injection-type molds made of metal for plastics, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,103.1,106.0,109.2,109.7,110.3,110.6,110.4,113.5,116.5,114.3
WPU11390331                   ,WPU11390331                   ,"PPI Commodity data for Machinery and equipment-Other industrial molds and mold boxes, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2,99.4,99.9,100.2,100.5,99.9,99.1,99.1,98.3,96.8,94.8
WPU113A                       ,WPU113A                       ,"PPI Commodity data for Machinery and equipment-Metalworking machinery n. e. c., not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2021-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,106.5,110.5,113.1,117.6,123.3,129.0,134.8,138.7,138.2,141.2,147.2,153.1,155.7,158.8,162.1,165.9,170.2,170.5,171.9,178.6,182.1,184.8,187.1,191.5,192.5,192.5,194.3,196.6,199.8,203.3,208.0,210.8,213.1,216.1,218.5,220.0
WPU113A01                     ,WPU113A01                     ,"PPI Commodity data for Machinery and equipment-Metalworking assembly machines, not seasonally adjusted",Index base: 1983.06 = 100,1984-M01,2021-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6,107.0,109.9,110.2,113.4,116.6,118.5,124.8,129.5,127.5,130.1,134.3,141.3,144.2,146.7,150.3,154.1,156.9,157.2,158.3,164.7,166.2,167.6,169.2,172.4,173.6,173.5,175.5,177.4,180.1,181.4,183.9,185.5,185.9,187.5,188.6,187.7
WPU113A0101                   ,WPU113A0101                   ,"PPI Commodity data for Machinery and equipment-Metalworking assembly machines, not seasonally adjusted",Index base: 1983.06 = 100,1984-M04,2021-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,109.9,110.2,113.4,116.6,118.5,124.8,129.5,127.5,130.1,134.3,141.3,144.2,146.7,150.3,154.1,156.9,157.2,158.3,164.7,166.2,167.6,169.2,172.4,173.6,173.5,175.5,177.4,180.1,181.4,183.9,185.5,185.9,187.5,188.6,187.7
WPU113A02                     ,WPU113A02                     ,"PPI Commodity data for Machinery and equipment-Other metalworking machinery, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,106.3,110.8,115.2,121.1,129.5,139.5,144.6,147.7,149.5,152.9,161.9,165.4,167.4,171.2,173.9,177.4,184.2,184.3,186.5,193.2,201.6,207.2,211.5,218.3,219.0,219.0,220.1,222.9,227.0,235.5,245.3,250.6,257.2,264.1,270.6,281.8
WPU113A0201                   ,WPU113A0201                   ,"PPI Commodity data for Machinery and equipment-Other metalworking machinery, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,106.3,110.8,115.2,121.1,129.5,139.5,144.6,147.7,149.5,152.9,161.9,165.4,167.4,171.2,173.9,177.4,184.2,184.3,186.5,193.2,201.6,207.2,211.5,218.3,219.0,219.0,220.1,222.9,227.0,235.5,245.3,250.6,257.2,264.1,270.6,281.8
WPU113B                       ,WPU113B                       ,"PPI Commodity data for Machinery and equipment-Rolling mill machinery, not seasonally adjusted",Index base: 1987.12 = 100,1987-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,110.7,118.0,124.6,130.0,132.3,132.1,133.9,138.6,140.0,141.1,140.2,140.5,142.9,146.0,146.5,154.9,178.9,184.9,192.1,209.2,199.9,197.2,222.8,226.0,220.1,221.1,221.2,219.0,206.0,219.6,237.4,239.6
WPU113B01                     ,WPU113B01                     ,"PPI Commodity data for Machinery and equipment-Rolling mill machinery, not seasonally adjusted",Index base: 1987.12 = 100,1987-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,110.7,118.0,124.6,130.0,132.3,132.1,133.9,138.6,140.0,141.1,140.2,140.5,142.9,146.0,146.5,154.9,178.9,184.9,192.1,209.2,199.9,197.2,222.8,226.0,220.1,221.1,221.2,219.0,206.0,219.6,237.4,239.6
WPU113B0101                   ,WPU113B0101                   ,"PPI Commodity data for Machinery and equipment-Rolling mill machinery, not seasonally adjusted",Index base: 1987.12 = 100,1991-M07,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,132.3,132.1,133.9,138.6,140.0,141.1,140.2,140.5,142.9,146.0,146.5,154.9,178.9,184.9,192.1,209.2,199.9,197.2,222.8,226.0,220.1,221.1,221.2,219.0,206.0,219.6,237.4,239.6
