index,Index,Label,unit,start,last,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
WPU58A1                       ,WPU58A1                       ,"PPI Commodity data for Retail trade services-Lawn, garden, and farm equipment and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,95.2,103.6,100.4,100.7,104.1,104.9,105.6,106.6,109.1,112.5,122.438
WPU58A101                     ,WPU58A101                     ,"PPI Commodity data for Retail trade services-Lawn, garden, and farm equipment and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,95.2,103.6,100.4,100.7,104.1,104.9,105.6,106.6,109.1,112.5,122.438
WPU58A10101                   ,WPU58A10101                   ,"PPI Commodity data for Retail trade services-Lawn, garden, and farm equipment and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,95.2,103.6,100.4,100.7,104.1,104.9,105.6,106.6,109.1,112.5,122.438
WPU58B                        ,WPU58B                        ,"PPI Commodity data for Retail trade services-Furniture retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,99.6,100.8,100.2,100.8,102.2,105.1,106.5,103.5,104.9,109.4,127.764
WPU58B1                       ,WPU58B1                       ,"PPI Commodity data for Retail trade services-Furniture retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,99.6,100.8,100.2,100.8,102.2,105.1,106.5,103.5,104.9,109.4,127.764
WPU58B101                     ,WPU58B101                     ,"PPI Commodity data for Retail trade services-Furniture retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,99.6,100.8,100.2,100.8,102.2,105.1,106.5,103.5,104.9,109.4,127.764
WPU58B10101                   ,WPU58B10101                   ,"PPI Commodity data for Retail trade services-Furniture retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,99.6,100.8,100.2,100.8,102.2,105.1,106.5,103.5,104.9,109.4,127.764
WPU58C                        ,WPU58C                        ,"PPI Commodity data for Retail trade services-Flooring and floor coverings retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4,112.4,98.7,96.6,100.9,101.3,104.8,104.4,101.2,101.0,101.3,109.82
WPU58C1                       ,WPU58C1                       ,"PPI Commodity data for Retail trade services-Flooring and floor coverings retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4,112.4,98.7,96.6,100.9,101.3,104.8,104.4,101.2,101.0,101.3,109.82
WPU58C101                     ,WPU58C101                     ,"PPI Commodity data for Retail trade services-Flooring and floor coverings retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4,112.4,98.7,96.6,100.9,101.3,104.8,104.4,101.2,101.0,101.3,109.82
WPU58C10101                   ,WPU58C10101                   ,"PPI Commodity data for Retail trade services-Flooring and floor coverings retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4,112.4,98.7,96.6,100.9,101.3,104.8,104.4,101.2,101.0,101.3,109.82
WPU58D                        ,WPU58D                        ,"PPI Commodity data for Retail trade services-Hardware and building materials and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6,101.8,106.1,113.9,111.2,112.5,114.0,116.2,125.2,123.6,140.6,177.991
WPU58D1                       ,WPU58D1                       ,"PPI Commodity data for Retail trade services-Hardware and building materials and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6,101.8,106.1,113.9,111.2,112.5,114.0,116.2,125.2,123.6,140.6,177.991
WPU58D101                     ,WPU58D101                     ,"PPI Commodity data for Retail trade services-Hardware and building materials and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6,101.8,106.1,113.9,111.2,112.5,114.0,116.2,125.2,123.6,140.6,177.991
WPU58D10101                   ,WPU58D10101                   ,"PPI Commodity data for Retail trade services-Hardware and building materials and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6,101.8,106.1,113.9,111.2,112.5,114.0,116.2,125.2,123.6,140.6,177.991
WPU58E                        ,WPU58E                        ,"PPI Commodity data for Retail trade services-Major household appliance retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3,87.1,94.2,88.4,80.4,80.5,78.2,84.7,91.2,96.8,105.6,117.342
WPU58E1                       ,WPU58E1                       ,"PPI Commodity data for Retail trade services-Major household appliance retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3,87.1,94.2,88.4,80.4,80.5,78.2,84.7,91.2,96.8,105.6,117.342
WPU58E101                     ,WPU58E101                     ,"PPI Commodity data for Retail trade services-Major household appliance retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3,87.1,94.2,88.4,80.4,80.5,78.2,84.7,91.2,96.8,105.6,117.342
WPU58E10101                   ,WPU58E10101                   ,"PPI Commodity data for Retail trade services-Major household appliance retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3,87.1,94.2,88.4,80.4,80.5,78.2,84.7,91.2,96.8,105.6,117.342
WPU58F                        ,WPU58F                        ,"PPI Commodity data for Retail trade services-Fuels and lubricants retailing, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,107.9,110.1,115.8,126.9,137.1,147.1,155.7,169.9,175.1,221.0,216.915
WPU58F1                       ,WPU58F1                       ,"PPI Commodity data for Retail trade services-Fuels and lubricants retailing, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,107.9,110.1,115.8,126.9,137.1,147.1,155.7,169.9,175.1,221.0,216.915
WPU58F101                     ,WPU58F101                     ,"PPI Commodity data for Retail trade services-Automotive fuels and lubricants retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.9,131.4,133.4,137.6,151.5,165.5,184.9,197.5,217.1,220.4,286.3,282.964
WPU58F10101                   ,WPU58F10101                   ,"PPI Commodity data for Retail trade services-Automotive fuels and lubricants retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.9,131.4,133.4,137.6,151.5,165.5,184.9,197.5,217.1,220.4,286.3,282.964
WPU58F102                     ,WPU58F102                     ,"PPI Commodity data for Retail trade services-Household fuels retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,88.4,93.9,101.2,108.8,114.2,106.6,108.9,120.2,136.1,140.4,130.393
WPU58F10201                   ,WPU58F10201                   ,"PPI Commodity data for Retail trade services-Household fuels retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,88.4,93.9,101.2,108.8,114.2,106.6,108.9,120.2,136.1,140.4,130.393
WPU58G                        ,WPU58G                        ,"PPI Commodity data for Retail trade services-Cleaning supplies and paper products retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.7,123.7,131.7,137.8,141.4,141.4,150.6,143.7,140.0,147.1,138.8,144.54
WPU58G1                       ,WPU58G1                       ,"PPI Commodity data for Retail trade services-Cleaning supplies and paper products retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.7,123.7,131.7,137.8,141.4,141.4,150.6,143.7,140.0,147.1,138.8,144.54
WPU58G101                     ,WPU58G101                     ,"PPI Commodity data for Retail trade services-Cleaning supplies and paper products retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.7,123.7,131.7,137.8,141.4,141.4,150.6,143.7,140.0,147.1,138.8,144.54
WPU58G10101                   ,WPU58G10101                   ,"PPI Commodity data for Retail trade services-Cleaning supplies and paper products retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.7,123.7,131.7,137.8,141.4,141.4,150.6,143.7,140.0,147.1,138.8,144.54
WPU58H                        ,WPU58H                        ,"PPI Commodity data for Retail trade services-Book retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8,109.6,117.9,123.1,120.8,110.3,108.7,107.1,109.5,120.2,127.0,131.055
WPU58H1                       ,WPU58H1                       ,"PPI Commodity data for Retail trade services-Book retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8,109.6,117.9,123.1,120.8,110.3,108.7,107.1,109.5,120.2,127.0,131.055
WPU58H101                     ,WPU58H101                     ,"PPI Commodity data for Retail trade services-Book retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8,109.6,117.9,123.1,120.8,110.3,108.7,107.1,109.5,120.2,127.0,131.055
WPU58H10101                   ,WPU58H10101                   ,"PPI Commodity data for Retail trade services-Book retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8,109.6,117.9,123.1,120.8,110.3,108.7,107.1,109.5,120.2,127.0,131.055
WPU58I                        ,WPU58I                        ,"PPI Commodity data for Retail trade services-Other merchandise retailing (partial), not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,97.4,98.1,100.5,102.1,104.7,103.1,104.7,103.8,108.5,111.2,119.558
WPU58I1                       ,WPU58I1                       ,"PPI Commodity data for Retail trade services-Other merchandise retailing (partial), not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,97.4,98.1,100.5,102.1,104.7,103.1,104.7,103.8,108.5,111.2,119.558
WPU58I101                     ,WPU58I101                     ,"PPI Commodity data for Retail trade services-Other merchandise retailing (partial), not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,97.4,98.1,100.5,102.1,104.7,103.1,104.7,103.8,108.5,111.2,119.558
WPU58I10101                   ,WPU58I10101                   ,"PPI Commodity data for Retail trade services-Other merchandise retailing (partial), not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,97.4,98.1,100.5,102.1,104.7,103.1,104.7,103.8,108.5,111.2,119.558
WPU59                         ,WPU59                         ,"PPI Commodity data for Metal treatment services, not seasonally adjusted",Index base: 1984.12 = 100,1984-M12,2022-M02,,,,,,,,,,,,,,102.4,104.7,106.2,109.8,114.5,116.3,117.4,118.2,119.8,121.4,123.5,124.8,126.0,127.0,129.5,129.8,133.2,134.0,134.5,137.6,140.6,148.9,156.6,165.4,165.9,170.7,175.3,176.7,176.6,179.4,180.6,181.5,184.0,187.3,188.0,189.5,199.155
WPU591                        ,WPU591                        ,"PPI Commodity data for Metal treatment services, not seasonally adjusted",Index base: 1984.12 = 100,1984-M12,2022-M02,,,,,,,,,,,,,,102.4,104.7,106.2,109.8,114.5,116.3,117.4,118.2,119.8,121.4,123.5,124.8,126.0,127.0,129.5,129.8,133.2,134.0,134.5,137.6,140.6,148.9,156.6,165.4,165.9,170.7,175.3,176.7,176.6,179.4,180.6,181.5,184.0,187.3,188.0,189.5,199.155
WPU5911                       ,WPU5911                       ,"PPI Commodity data for Metal treatment services, not seasonally adjusted",Index base: 1984.12 = 100,1984-M12,2022-M02,,,,,,,,,,,,,,102.4,104.7,106.2,109.8,114.5,116.3,117.4,118.2,119.8,121.4,123.5,124.8,126.0,127.0,129.5,129.8,133.2,134.0,134.5,137.6,140.6,148.9,156.6,165.4,165.9,170.7,175.3,176.7,176.6,179.4,180.6,181.5,184.0,187.3,188.0,189.5,199.155
WPU591101                     ,WPU591101                     ,"PPI Commodity data for Metal treatment services-Metal plating and polishing, not seasonally adjusted",Index base: 1984.12 = 100,1984-M12,2022-M02,,,,,,,,,,,,,,102.0,104.0,106.0,111.2,117.8,121.1,124.0,125.6,128.5,131.1,134.4,136.1,137.1,139.6,146.3,147.2,150.5,152.2,153.1,155.7,158.0,165.6,172.5,179.3,181.0,187.6,189.7,191.6,194.8,199.0,200.9,204.5,208.2,213.7,213.9,213.4,217.339
WPU59110111                   ,WPU59110111                   ,"PPI Commodity data for Metal treatment services-Metal plating and polishing, not seasonally adjusted",Index base: 1984.12 = 100,1991-M07,2022-M02,,,,,,,,,,,,,,,,,,,,,125.6,128.5,131.1,134.4,136.1,137.1,139.6,146.3,147.2,150.5,152.2,153.1,155.7,158.0,165.6,172.5,179.3,181.0,187.6,189.7,191.6,194.8,199.0,200.9,204.5,208.2,213.7,213.9,213.4,217.339
WPU591102                     ,WPU591102                     ,"PPI Commodity data for Metal treatment services-Metal coating and allied services, not seasonally adjusted",Index base: 1984.12 = 100,1984-M12,2022-M02,,,,,,,,,,,,,,103.4,107.3,108.4,111.1,115.2,115.1,114.5,114.4,114.9,115.7,117.0,118.3,119.8,119.6,119.5,119.1,123.2,123.4,123.4,127.3,130.4,140.5,150.6,159.6,155.5,160.1,165.8,169.1,169.8,171.9,172.4,172.0,174.4,177.2,177.6,179.3,194.813
WPU59110222                   ,WPU59110222                   ,"PPI Commodity data for Metal treatment services-Metal coating and allied services, not seasonally adjusted",Index base: 1984.12 = 100,1991-M07,2022-M02,,,,,,,,,,,,,,,,,,,,,114.4,114.9,115.7,117.0,118.3,119.8,119.6,119.5,119.1,123.2,123.4,123.4,127.3,130.4,140.5,150.6,159.6,155.5,160.1,165.8,169.1,169.8,171.9,172.4,172.0,174.4,177.2,177.6,179.3,194.813
WPU591103                     ,WPU591103                     ,"PPI Commodity data for Metal treatment services-Metal heat treating, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2022-M02,,,,,,,,,,,,,,,100.4,102.0,103.9,105.4,107.5,108.1,108.8,109.6,110.9,111.7,112.2,112.9,113.6,114.0,115.0,116.9,117.8,118.7,119.8,123.7,127.0,128.9,138.8,149.5,152.0,156.4,152.2,146.5,149.4,151.2,152.1,153.1,154.8,156.4,159.3,162.502
WPU59110349                   ,WPU59110349                   ,"PPI Commodity data for Metal treatment services-Metal heat treating, not seasonally adjusted",Index base: 2006.06 = 100,2006-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,109.8,118.2,120.2,123.7,120.4,115.9,118.2,119.6,120.3,121.1,122.4,123.7,126.0,128.537
WPU60                         ,WPU60                         ,"PPI Commodity data for Mining services, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2022-M02,,,,,,,,,,,,,,,91.3,87.3,90.6,90.9,95.5,98.6,95.1,100.0,102.9,106.1,107.6,118.9,123.5,114.9,120.9,143.0,132.8,131.9,140.9,182.0,234.8,232.6,238.4,216.2,213.5,232.4,244.0,257.1,261.5,242.2,225.5,228.7,233.0,233.7,221.1,224.522
WPU601                        ,WPU601                        ,"PPI Commodity data for Mining services, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2022-M02,,,,,,,,,,,,,,,91.3,87.3,90.6,90.9,95.5,98.6,95.1,100.0,102.9,106.1,107.6,118.9,123.5,114.9,120.9,143.0,132.8,131.9,140.9,182.0,234.8,232.6,238.4,216.2,213.5,232.4,244.0,257.1,261.5,242.2,225.5,228.7,233.0,233.7,221.1,224.522
WPU6011                       ,WPU6011                       ,"PPI Commodity data for Mining services, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2022-M02,,,,,,,,,,,,,,,91.3,87.3,90.6,90.9,95.5,98.6,95.1,100.0,102.9,106.1,107.6,118.9,123.5,114.9,120.9,143.0,132.8,131.9,140.9,182.0,234.8,232.6,238.4,216.2,213.5,232.4,244.0,257.1,261.5,242.2,225.5,228.7,233.0,233.7,221.1,224.522
WPU601101                     ,WPU601101                     ,"PPI Commodity data for Mining services-Metal mining services, not seasonally adjusted",Index base: 1985.12 = 100,1985-M12,2022-M02,,,,,,,,,,,,,,,100.1,100.6,102.7,107.6,108.9,109.0,109.1,111.6,111.6,111.6,112.8,117.7,123.3,121.2,110.0,118.9,117.1,117.3,118.2,131.8,137.2,140.0,149.7,152.4,152.4,159.2,169.5,161.3,156.9,158.6,156.5,152.9,155.1,161.7,181.8,203.274
WPU60110101                   ,WPU60110101                   ,"PPI Commodity data for Mining services-Metal mining services, not seasonally adjusted",Index base: 1985.12 = 100,1991-M07,2022-M02,,,,,,,,,,,,,,,,,,,,,109.1,111.6,111.6,111.6,112.8,117.7,123.3,121.2,110.0,118.9,117.1,117.3,118.2,131.8,137.2,140.0,149.7,152.4,152.4,159.2,169.5,161.3,156.9,158.6,156.5,152.9,155.1,161.7,181.8,203.274
WPU601102                     ,WPU601102                     ,"PPI Commodity data for Mining services-Support activities for coal mining, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2022-M02,,,,,,,,,,,,,,,99.8,100.3,101.7,103.3,107.0,105.8,103.1,105.3,104.8,105.7,109.5,108.4,108.4,108.0,108.7,117.6,119.2,125.8,143.4,159.3,163.9,168.0,179.1,189.6,187.7,190.7,193.1,201.1,201.9,195.1,181.5,182.9,186.8,192.2,198.0,198.86
WPU60110201                   ,WPU60110201                   ,"PPI Commodity data for Mining services-Support activities for coal mining, not seasonally adjusted",Index base: 1985.06 = 100,1991-M07,2022-M02,,,,,,,,,,,,,,,,,,,,,103.1,105.3,104.8,105.7,109.5,108.4,108.4,108.0,108.7,117.6,119.2,125.8,143.4,159.3,163.9,168.0,179.1,189.6,187.7,190.7,193.1,201.1,201.9,195.1,181.5,182.9,186.8,192.2,198.0,198.86
WPU601103                     ,WPU601103                     ,"PPI Commodity data for Mining services-Drilling oil and gas wells services, not seasonally adjusted",Index base: 1985.12 = 100,1985-M12,2022-M02,,,,,,,,,,,,,,,91.2,85.1,88.5,87.2,91.1,93.9,89.3,100.3,102.9,103.8,114.7,143.3,154.1,132.7,138.2,175.7,153.2,153.0,168.2,262.6,383.5,364.4,375.1,337.4,333.0,368.7,398.5,443.5,463.1,380.2,316.8,326.4,335.5,339.8,316.6,322.399
