index,Index,Label,unit,start,last,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
WPU01510101                   ,WPU01510101                   ,"PPI Commodity data for Farm products-Raw cotton, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7,72.4,67.7,77.5,89.2,82.7,70.3,73.1,72.2,73.0,70.9,72.8,69.7,65.8,67.5,70.3,70.5,67.7,63.7,55.3,48.4,51.9,44.3,43.6,47.2,57.0,93.4,96.4,75.1,113.3,101.1,96.0,104.2,135.7,120.0,100.0,114.0,113.5,97.7,88.0,105.8,95.5,105.6,118.2,116.2,89.8,91.9,121.3,156.2,130.0,116.5,111.0,87.4,95.2,67.2,61.5,92.9,85.6,78.9,79.7,83.1,98.0,82.6,117.9,145.5,132.4,126.3,122.7,101.6,103.2,114.8,124.1,100.5,97.3,143.444
WPU015101011                  ,WPU015101011                  ,"PPI Commodity data for Farm products-Upland cotton, not seasonally adjusted",Index base: 2015.09 = 100,2015-M09,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6,116.3,126.6,102.4,99.2,145.98
WPU015101012                  ,WPU015101012                  ,"PPI Commodity data for Farm products-Pima cotton, not seasonally adjusted",Index base: 2015.09 = 100,2015-M09,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9,89.2,86.0,71.4,66.7,102.679
WPU016                        ,WPU016                        ,"PPI Commodity data for Farm products-Raw milk, not seasonally adjusted",Index base: 1982 = 100,1926-M01,2022-M02,,,,,,,,,,,,,,19.5,19.9,20.3,21.2,20.6,18.5,13.6,13.2,16.2,17.0,17.0,16.4,15.0,14.2,15.8,17.1,19.3,21.8,22.5,22.5,27.2,30.0,34.1,27.6,27.1,32.1,33.5,30.2,27.9,28.0,28.9,29.3,28.9,28.9,30.0,30.2,29.4,29.2,29.6,30.1,34.2,35.4,37.5,39.2,40.8,42.0,43.3,51.3,61.2,63.8,71.2,71.8,77.8,88.5,96.0,101.7,100.0,99.8,98.5,93.7,91.0,91.9,89.4,98.8,100.8,89.5,96.1,94.1,95.7,93.6,107.9,97.5,112.9,106.3,92.0,111.8,90.8,93.8,120.1,113.5,96.7,143.3,137.2,95.9,121.9,150.6,138.4,149.6,179.2,127.7,123.9,134.5,123.4,141.9,139.7,142.599
WPU0161                       ,WPU0161                       ,"PPI Commodity data for Farm products-Raw milk, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,34.1,30.2,28.8,33.0,34.7,31.9,29.8,30.3,31.4,32.0,31.9,31.8,32.9,32.5,32.1,31.6,31.9,31.9,35.0,37.1,39.5,41.1,42.4,43.6,44.5,52.3,62.5,64.8,72.1,72.6,78.4,88.9,96.3,102.0,100.0,99.9,98.7,93.9,91.2,92.4,89.8,99.1,101.6,90.0,96.7,94.6,96.3,94.1,108.5,98.1,113.4,107.0,92.8,112.4,91.2,94.1,120.4,113.8,97.0,143.6,137.4,96.1,122.3,151.2,138.9,150.2,180.0,128.2,124.4,135.0,123.9,142.5,140.3,143.176
WPU016101                     ,WPU016101                     ,"PPI Commodity data for Farm products-Raw milk, not seasonally adjusted",Index base: 1982 = 100,1991-M07,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.7,94.6,96.3,94.1,108.5,98.1,113.4,107.0,92.8,112.4,91.2,94.1,120.4,113.8,97.0,143.6,137.4,96.1,122.3,151.2,138.9,150.2,180.0,128.2,124.4,135.0,123.9,142.5,140.3,143.176
WPU01610102                   ,WPU01610102                   ,"PPI Commodity data for Farm products-Raw milk, not seasonally adjusted",Index base: 1982 = 100,1973-M08,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,64.9,72.1,72.6,78.6,88.9,96.5,101.9,100.0,99.9,98.7,93.9,91.2,92.4,89.8,99.1,101.6,90.0,96.7,94.6,96.3,94.1,108.5,98.1,113.4,107.0,92.8,112.4,91.2,94.1,120.4,113.8,97.0,143.6,137.4,96.1,122.3,151.2,138.9,150.2,180.0,128.2,124.4,135.0,123.9,142.5,140.3,143.176
WPU017                        ,WPU017                        ,"PPI Commodity data for Farm products-Chicken eggs, not seasonally adjusted",Index base: 1982 = 100,1926-M13,2022-M02,,,,,,,,,,,,,,67.4,60.5,63.7,70.3,54.1,41.7,37.5,32.9,39.1,50.7,48.6,44.9,44.1,35.8,38.1,50.4,64.5,76.8,67.8,73.1,70.5,85.1,92.2,88.7,75.3,95.7,84.9,93.7,70.8,76.0,72.6,68.5,72.5,58.1,68.5,65.7,63.2,62.4,60.3,62.1,71.6,56.0,62.3,74.9,71.0,56.4,58.0,92.7,89.9,89.4,100.2,90.6,88.7,98.8,95.7,104.7,100.0,,117.9,95.7,99.6,87.6,88.6,119.6,117.6,110.7,94.1,105.9,97.8,104.1,130.7,119.0,107.6,89.4,97.8,93.7,95.8,132.1,122.5,90.0,99.7,160.7,189.2,139.3,140.0,163.1,165.4,181.0,213.2,281.2,114.9,142.0,189.1,124.8,138.5,162.099
WPU0171                       ,WPU0171                       ,"PPI Commodity data for Farm products-Chicken eggs, not seasonally adjusted",Index base: 1982 = 100,1971-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.4,,,,89.4,100.2,90.6,88.7,98.8,95.7,104.7,100.0,,117.9,95.7,99.6,87.6,88.6,119.6,117.6,110.7,94.1,105.9,97.8,104.1,130.7,119.0,107.6,89.4,97.8,93.7,95.8,132.1,122.5,90.0,99.7,160.7,189.2,139.3,140.0,163.1,165.4,181.0,213.2,281.2,114.9,142.0,189.1,124.8,138.5,162.099
WPU017107                     ,WPU017107                     ,"PPI Commodity data for Farm products-Eggs for fresh use, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.6,86.6,80.9,86.3,105.1,97.1,90.1,77.9,84.9,81.8,82.9,106.6,100.0,79.6,90.0,132.6,152.4,123.3,123.4,138.4,138.7,147.7,169.6,219.3,107.5,123.8,162.9,116.1,132.6,144.414
WPU01710701                   ,WPU01710701                   ,"PPI Commodity data for Farm products-Eggs, jumbo, not seasonally adjusted",Index base: 1984.12 = 100,1984-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9,79.0,94.8,89.4,110.7,108.1,92.6,89.5,98.9,93.1,98.7,117.5,110.7,112.0,96.3,97.3,93.1,95.8,116.3,111.7,98.7,104.1,145.5,165.2,135.9,136.8,149.9,147.3,158.8,181.5,234.0,128.5,140.5,205.0,147.4,163.3,182.578
WPU01710702                   ,WPU01710702                   ,"PPI Commodity data for Farm products-Eggs, extra large, not seasonally adjusted",Index base: 1984.12 = 100,1984-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7,97.2,85.4,86.9,114.3,113.8,109.0,92.2,102.4,94.4,100.8,122.1,113.4,107.1,92.0,99.0,95.4,97.0,122.4,115.7,95.3,105.4,152.8,175.9,141.5,145.0,161.1,160.8,169.8,195.2,252.6,129.2,145.5,194.0,138.3,157.3,171.168
WPU01710703                   ,WPU01710703                   ,"PPI Commodity data for Farm products-Eggs, large, not seasonally adjusted",Index base: 1982 = 100,1971-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,92.7,89.9,89.4,100.2,90.6,88.8,98.8,95.7,104.7,100.0,,117.9,95.9,102.3,88.7,90.0,120.4,119.2,113.2,94.5,104.6,98.2,105.8,128.9,119.4,110.9,95.6,104.5,101.1,101.8,130.8,123.3,97.7,110.7,162.2,186.3,152.5,151.6,168.9,171.3,181.9,208.9,270.0,132.6,152.8,202.5,143.5,163.8,176.446
WPU01710704                   ,WPU01710704                   ,"PPI Commodity data for Farm products-Eggs, medium, not seasonally adjusted",Index base: 1984.12 = 100,1984-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3,92.0,78.1,79.9,113.8,108.8,99.5,84.6,93.0,87.9,93.4,115.1,102.3,88.3,79.1,90.0,84.6,85.4,114.3,102.6,78.4,91.7,142.0,164.4,126.5,125.7,147.8,142.2,154.8,177.9,231.2,102.8,122.8,151.5,110.8,128.8,146.336
WPU01710705                   ,WPU01710705                   ,"PPI Commodity data for Farm products-Eggs, small, not seasonally adjusted",Index base: 1984.12 = 100,1984-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5,71.7,57.2,55.4,107.1,100.3,97.0,77.8,83.0,74.9,75.1,99.6,88.8,69.9,65.7,66.7,65.1,67.6,89.4,84.4,65.0,74.5,123.6,143.2,114.4,116.2,136.4,130.3,135.6,155.5,173.6,79.8,94.9,116.4,89.9,89.4,118.053
WPU017108                     ,WPU017108                     ,"PPI Commodity data for Farm products-Breaker stock and checks and undergrades, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,101.1,89.3,94.0,131.4,115.1,96.3,69.8,77.4,72.3,75.4,125.3,113.1,66.1,68.5,155.3,198.0,108.7,111.1,147.6,151.1,176.0,218.7,299.7,77.9,118.9,163.9,87.9,89.1,129.369
WPU01710801                   ,WPU01710801                   ,"PPI Commodity data for Farm products-Breaker stock, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6,101.6,90.2,94.6,130.7,115.1,97.0,71.9,79.3,74.4,77.3,125.5,113.7,68.0,70.3,154.3,195.5,108.4,112.1,147.9,149.1,172.9,214.3,293.2,78.6,117.7,161.3,88.4,88.3,126.525
WPU01710802                   ,WPU01710802                   ,"PPI Commodity data for Farm products-Checks and undergrades, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1,96.6,81.1,88.6,137.6,116.0,91.5,53.8,62.8,56.0,61.0,129.4,113.4,52.2,54.8,167.8,226.0,116.1,109.9,153.5,176.0,212.0,268.4,372.2,67.1,130.2,193.3,83.2,97.8,160.484
WPU018                        ,WPU018                        ,"PPI Commodity data for Farm products-Hay, hayseeds, and oilseeds, not seasonally adjusted",Index base: 1982 = 100,1926-M01,2022-M02,,,,,,,,,,,,,,29.5,26.2,28.9,30.4,27.7,21.1,15.4,16.0,23.3,23.0,22.5,26.8,22.4,20.8,20.5,21.7,30.0,36.6,40.5,40.3,43.5,55.5,56.9,43.2,46.6,53.2,51.0,46.8,48.3,44.0,42.9,42.6,39.9,39.8,38.8,43.7,42.9,46.0,44.8,46.0,50.0,47.0,45.4,44.5,46.7,51.3,55.5,103.4,107.4,94.1,98.9,110.1,101.4,114.8,116.1,128.8,100.0,116.0,120.5,96.8,92.9,101.4,138.4,137.0,122.1,112.1,111.2,126.2,132.4,122.9,146.3,152.6,125.9,101.5,105.0,106.8,115.0,131.1,150.7,128.3,124.0,168.5,236.0,201.0,197.7,254.3,291.6,284.0,253.7,198.2,194.5,193.7,191.8,185.2,198.3,279.47
WPU0181                       ,WPU0181                       ,"PPI Commodity data for Farm products-Hay and hayseeds, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1,50.9,46.3,43.4,51.7,54.6,47.8,47.0,45.7,42.7,45.7,42.1,46.2,46.7,41.4,43.4,50.6,47.1,46.2,48.6,47.6,44.4,,,51.8,,,,103.1,118.5,104.5,78.3,111.7,114.1,126.6,100.0,122.2,132.8,105.9,97.3,106.2,153.4,200.9,169.2,135.7,124.5,167.8,194.6,164.3,172.5,203.9,177.1,150.6,156.3,188.7,187.9,172.9,174.9,190.1,200.7,242.6,299.0,230.3,214.3,319.9,378.8,381.4,368.8,309.2,253.4,274.7,327.8,338.2,322.9,377.857
WPU018101                     ,WPU018101                     ,"PPI Commodity data for Farm products-Hay and hayseeds, not seasonally adjusted",Index base: 1982 = 100,1991-M07,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5,167.8,194.6,164.3,172.5,203.9,177.1,150.6,156.3,188.7,187.9,172.9,174.9,190.1,200.7,242.6,299.0,230.3,214.3,319.9,378.8,381.4,368.8,309.2,253.4,274.7,327.8,338.2,322.9,377.857
WPU01810101                   ,WPU01810101                   ,"PPI Commodity data for Farm products-Alfalfa hay, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,49.7,42.5,39.2,52.5,58.0,45.7,43.6,46.2,44.1,48.2,42.7,46.3,48.8,42.0,43.6,51.0,45.3,44.4,47.0,48.3,44.3,47.1,47.9,52.0,54.3,79.3,94.6,103.1,118.5,104.6,78.3,111.7,114.1,126.6,100.0,122.2,132.8,106.0,97.3,106.2,153.4,200.9,169.2,135.7,124.5,167.8,194.6,164.3,172.5,203.9,177.1,150.6,156.3,188.7,187.9,172.9,174.9,190.1,200.7,242.6,299.0,230.3,214.3,319.9,378.8,381.4,368.8,310.5,245.5,260.9,316.6,322.6,308.8,374.583
WPU01810102                   ,WPU01810102                   ,"PPI Commodity data for Farm products-All other hay, not seasonally adjusted",Index base: 2015.09 = 100,2015-M09,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9,100.9,118.2,123.7,117.8,131.938
WPU0183                       ,WPU0183                       ,"PPI Commodity data for Farm products-Oilseeds, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.1,58.6,41.5,46.5,53.3,49.8,47.4,49.5,43.4,43.2,42.1,39.7,38.1,36.8,44.0,41.8,44.0,44.2,45.9,50.4,46.6,45.0,43.3,45.8,51.1,55.6,107.8,108.2,92.5,95.3,110.3,104.4,114.4,116.1,129.4,100.0,114.3,118.1,94.5,91.4,99.3,134.0,123.8,112.1,106.4,107.5,115.9,117.4,112.6,139.4,140.8,114.4,90.8,93.8,89.7,98.8,119.2,140.8,113.4,106.8,150.9,221.2,192.3,191.0,238.7,271.0,262.1,230.0,176.6,180.5,176.6,168.3,160.1,175.7,256.13
WPU018301                     ,WPU018301                     ,"PPI Commodity data for Farm products-Oilseeds, not seasonally adjusted",Index base: 1982 = 100,1991-M07,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5,115.9,117.4,112.6,139.4,140.8,114.4,90.8,93.8,89.7,98.8,119.2,140.8,113.4,106.8,150.9,221.2,192.3,191.0,238.7,271.0,262.1,230.0,176.6,180.5,176.6,168.3,160.1,175.7,256.13
WPU01830111                   ,WPU01830111                   ,"PPI Commodity data for Farm products-Peanuts, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,35.8,36.3,37.4,38.4,44.9,41.9,43.6,50.3,39.8,40.4,43.7,33.9,37.7,38.8,39.4,40.7,44.0,43.1,41.2,40.9,45.9,46.5,46.7,47.4,51.0,56.0,67.5,67.5,71.0,74.6,,76.8,,,100.0,107.4,117.2,93.4,132.2,149.2,130.0,122.2,149.5,,142.3,,,126.9,,132.0,,,,,,,90.3,,85.4,92.8,102.1,114.0,100.0,119.6,161.6,129.5,111.7,100.6,92.8,101.7,100.7,94.3,101.9,108.371
WPU01830121                   ,WPU01830121                   ,"PPI Commodity data for Farm products-Cottonseed, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4,102.5,59.3,82.6,107.1,83.3,73.3,68.9,62.9,62.5,68.5,58.3,51.6,51.0,60.5,61.1,62.3,59.1,58.8,73.1,72.4,66.9,54.9,64.3,,62.9,95.1,140.3,,,,,,,,,,,,87.4,113.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.3,197.5,175.4,201.1,209.8,287.408
WPU01830131                   ,WPU01830131                   ,"PPI Commodity data for Farm products-Soybeans, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6,56.9,38.9,44.4,50.9,49.7,46.2,54.3,41.0,42.9,38.4,36.3,35.7,35.0,44.1,40.6,43.6,43.7,45.9,51.3,45.7,43.3,42.5,45.3,51.3,57.8,117.7,112.2,91.6,97.1,115.4,108.7,117.5,117.0,117.0,100.0,116.3,119.4,94.2,86.4,88.3,124.8,114.3,100.8,95.1,97.3,104.8,106.0,102.2,127.9,131.0,103.4,80.1,83.4,78.6,87.7,108.8,130.0,102.6,96.8,137.9,203.9,175.9,177.1,219.6,248.6,243.9,213.6,160.8,165.5,161.7,154.0,145.6,160.4,236.195
WPU01830151                   ,WPU01830151                   ,"PPI Commodity data for Farm products-Flaxseed, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3,79.9,105.2,120.5,144.4,180.8,110.3,175.4,311.8,172.9,203.7,286.4,274.5,286.5,263.4,213.5,175.3,196.9,219.6,203.4,224.9,414.039
WPU01830161                   ,WPU01830161                   ,"PPI Commodity data for Farm products-Sunflower, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4,80.1,110.6,112.7,125.7,135.3,114.3,162.0,243.3,179.5,160.3,278.9,264.8,225.2,207.6,227.1,238.5,233.7,253.3,255.3,273.7,393.958
WPU01830171                   ,WPU01830171                   ,"PPI Commodity data for Farm products-Canola, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.3,107.5,80.1,73.6,74.1,80.0,78.3,69.1,74.6,138.918
WPU01830181                   ,WPU01830181                   ,"PPI Commodity data for Farm products-Miscellanous oil crops, not seasonally adjusted",Index base: 2015.09 = 100,2015-M09,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,109.6,117.6,121.2,124.4,134.052
