index,Index,Label,unit,start,last,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
WPU066                        ,WPU066                        ,"PPI Commodity data for Chemicals and allied products-Plastic resins and materials, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,37.4,37.2,37.7,37.9,47.4,47.1,47.1,46.8,44.6,40.5,40.6,40.0,38.3,38.2,36.5,36.3,35.6,35.3,35.0,35.3,35.3,32.4,31.9,32.0,31.3,31.3,32.5,50.7,63.8,68.4,69.7,70.5,83.2,98.5,102.0,100.0,102.8,108.9,107.5,104.4,110.3,132.4,133.4,124.1,120.0,116.4,117.1,122.4,143.5,133.1,137.3,125.3,125.8,141.6,134.2,130.7,146.1,163.1,193.0,198.4,195.9,215.0,190.8,210.1,229.7,235.2,245.3,257.0,228.0,218.5,232.7,243.9,225.5,215.0
WPU0662                       ,WPU0662                       ,"PPI Commodity data for Chemicals and allied products-Thermoplastic resins and plastics materials, not seasonally adjusted",Index base: 1982 = 100,1980-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,100.0,103.9,110.6,108.3,104.2,111.2,136.3,135.7,124.8,119.6,115.5,115.8,121.3,144.5,132.2,137.0,122.9,124.9,142.2,132.1,129.1,146.4,164.2,195.5,200.4,195.3,215.9,188.3,211.3,232.4,237.5,248.6,262.0,229.7,219.9,235.7,247.3,225.6,214.4
WPU066212                     ,WPU066212                     ,"PPI Commodity data for Chemicals and allied products-Thermoplastic resins and plastics materials, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.1,135.9,139.2,135.7,150.0,130.8,146.8,161.5,165.0,172.8,182.1,159.6,152.8,163.8,171.8,156.8,149.0
WPU06621201                   ,WPU06621201                   ,"PPI Commodity data for Chemicals and allied products-Thermoplastic resins and plastics materials, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.1,135.9,139.2,135.7,150.0,130.8,146.8,161.5,165.0,172.8,182.1,159.6,152.8,163.8,171.8,156.8,149.0
WPU0663                       ,WPU0663                       ,"PPI Commodity data for Chemicals and allied products-Thermosetting resins and plastics materials, not seasonally adjusted",Index base: 1982 = 100,1980-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9,100.0,101.0,105.1,105.8,104.9,107.0,116.3,125.8,124.6,125.9,124.6,127.5,132.2,143.8,141.6,142.8,142.2,137.0,145.6,151.4,146.6,154.2,169.1,195.0,202.9,211.5,223.5,217.4,216.3,228.3,236.8,241.3,244.4,232.6,224.3,229.9,240.7,241.6,234.3
WPU066306                     ,WPU066306                     ,"PPI Commodity data for Chemicals and allied products-Thermosetting resins and plastics materials, not seasonally adjusted",Index base: 1998.12 = 100,1998-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7,103.7,107.9,104.4,109.9,120.5,138.9,144.6,150.7,159.3,154.9,154.1,162.7,168.7,172.0,174.2,165.7,159.9,163.9,171.6,172.1,167.0
WPU06630601                   ,WPU06630601                   ,"PPI Commodity data for Chemicals and allied products-Thermosetting resins and plastics materials, not seasonally adjusted",Index base: 1998.12 = 100,1998-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7,103.7,107.9,104.4,109.9,120.5,138.9,144.6,150.7,159.3,154.9,154.1,162.7,168.7,172.0,174.2,165.7,159.9,163.9,171.6,172.1,167.0
WPU067                        ,WPU067                        ,"PPI Commodity data for Chemicals and allied products-Other chemicals and allied products, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,31.7,32.5,28.6,28.5,31.8,29.7,29.7,31.2,31.5,32.4,33.6,34.3,34.6,34.7,35.0,34.9,35.3,35.6,36.0,36.4,37.0,37.6,38.6,40.2,41.5,42.0,43.7,54.6,62.4,63.2,65.1,67.3,71.0,83.1,94.1,100.0,101.3,102.7,105.2,105.8,107.0,111.9,117.3,118.9,121.5,123.3,125.5,127.1,130.6,132.4,133.3,134.7,135.3,137.2,139.6,139.7,141.2,143.8,150.9,158.1,161.7,172.4,175.3,175.6,183.5,188.9,190.8,193.8,194.2,195.5,198.8,203.9,206.9,206.9
WPU0671                       ,WPU0671                       ,"PPI Commodity data for Chemicals and allied products-Soaps and detergents, not seasonally adjusted",Index base: 1982 = 100,1926-M13,2021-M11,24.4,24.0,23.6,24.1,23.7,22.1,18.5,17.4,16.8,18.7,19.2,20.7,19.8,19.7,19.1,21.4,24.7,24.6,24.6,24.6,26.5,36.9,38.2,31.3,30.6,34.8,31.3,31.1,33.8,34.0,34.9,36.5,37.5,37.8,37.5,37.6,37.5,37.6,38.0,38.9,39.1,39.4,40.1,40.9,41.5,43.3,43.6,44.4,51.6,58.9,63.0,66.3,70.4,76.6,85.8,94.4,100.0,103.4,105.1,107.9,107.9,109.3,114.7,119.4,117.7,117.5,120.6,122.2,121.4,122.9,125.2,126.4,126.1,126.3,128.2,130.6,130.0,130.9,132.9,134.6,142.7,144.9,153.8,161.4,161.2,166.0,175.1,176.3,174.4,175.7,177.0,177.9,181.3,182.1,183.6
WPU067104                     ,WPU067104                     ,"PPI Commodity data for Chemicals and allied products-Soaps and other detergents, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,104.1,104.0,105.5,110.2,114.7,113.0,112.9,115.8,117.3,116.6,118.1,120.2,121.4,121.1,121.3,123.1,125.5,124.9,125.7,127.6,129.3,137.0,139.2,147.7,155.0,154.8,159.4,168.2,169.3,167.5,168.7,170.0,170.9,174.1,174.9,176.4
WPU06710401                   ,WPU06710401                   ,"PPI Commodity data for Chemicals and allied products-Soaps and detergents, commercial, industrial, and institutional, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,105.2,106.3,108.8,116.1,123.7,127.8,130.1,131.2,132.9,134.3,139.5,144.2,145.6,147.8,150.2,152.3,155.7,157.6,158.4,160.6,167.1,179.4,189.0,199.1,205.5,207.6,213.2,218.9,222.5,225.1,227.9,231.3,236.4,242.1,244.7,248.0
WPU0671040101                 ,WPU0671040101                 ,"PPI Commodity data for Chemicals and allied products-Commercial, industrial, and institutional hard surface cleaners, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,98.1,98.1,98.5,98.1,96.3,96.8,97.8,100.5
WPU0671040102                 ,WPU0671040102                 ,"PPI Commodity data for Chemicals and allied products-Commercial, industrial, and institutional laundry detergents, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,102.7,104.0,105.1,106.8,109.9,111.3,113.2,115.3
WPU0671040103                 ,WPU0671040103                 ,"PPI Commodity data for Chemicals and allied products-Commercial, industrial, and institutional dishwashing detergents, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,104.4,106.3,108.2,110.1,111.8,116.5,118.2,119.1
WPU0671040104                 ,WPU0671040104                 ,"PPI Commodity data for Chemicals and allied products-Commercial, industrial, and institutional metal cleaners, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,104.0,107.1,107.9,108.0,,,115.3,117.5
WPU0671040106                 ,WPU0671040106                 ,"PPI Commodity data for Chemicals and allied products-Dairy, farm, and food plant cleaners, sanitizers, etc., not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,104.0,105.2,105.6,105.5,110.9,113.8,109.6,109.0
WPU0671040107                 ,WPU0671040107                 ,"PPI Commodity data for Chemicals and allied products-Commercial, industrial, and institutional soaps, excluding specialty cleaners, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9,100.4,100.9,103.2,106.6,111.1,112.9,113.7,116.1
WPU0671040109                 ,WPU0671040109                 ,"PPI Commodity data for Chemicals and allied products-Commercial, industrial, and institutional scouring cleaners, not seasonally adjusted",Index base: 2018.05 = 100,2018-M05,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,100.3
WPU06710402                   ,WPU06710402                   ,"PPI Commodity data for Chemicals and allied products-Household detergents, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,39.8,42.2,35.7,33.8,37.5,35.8,35.7,36.5,36.0,37.3,38.8,39.7,39.8,39.9,39.8,39.3,39.2,39.3,39.6,39.6,39.9,40.7,41.7,42.1,43.3,43.3,43.7,49.6,57.9,63.4,66.8,70.3,75.3,85.0,94.3,100.0,102.6,101.1,103.5,102.5,103.6,107.2,110.3,104.1,105.4,106.6,107.4,105.2,105.7,107.5,109.0,108.3,107.9,110.4,113.0,111.4,112.4,114.6,114.9,121.1,122.0,130.3,144.2,141.4,144.8,157.9,156.9,151.8,151.8,152.5,151.5,151.4,151.6,151.9
WPU067104021                  ,WPU067104021                  ,"PPI Commodity data for Chemicals and allied products-Household alkaline detergents and cleaners, not seasonally adjusted",Index base: 2018.05 = 100,2018-M05,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,101.5
WPU067104022                  ,WPU067104022                  ,"PPI Commodity data for Chemicals and allied products-Household dry and liquid laundry detergents, not seasonally adjusted",Index base: 2018.05 = 100,2018-M05,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,99.9
WPU06710403                   ,WPU06710403                   ,"PPI Commodity data for Chemicals and allied products-Soaps, excluding specialty cleaners, household, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4,116.7,118.6,119.7,125.8,131.5,137.8,129.6,141.0,145.6,147.9,148.5,148.9,148.5,147.3,147.0,145.6,146.1,146.1,146.2,147.1,150.8,160.8,163.1,174.4,173.3,173.4,182.1,187.3,184.5,185.5,188.1,188.7,189.2,189.1,188.7,190.6
WPU0672                       ,WPU0672                       ,"PPI Commodity data for Chemicals and allied products-Polish and other sanitation goods, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,104.5,105.5,106.5,111.3,117.8,120.8,123.4,125.3,126.4,127.6,130.4,130.9,131.4,134.1,135.9,138.9,139.9,139.3,140.1,141.2,147.3,153.4,155.8,163.8,170.0,165.3,164.2,168.8,171.3,174.0,176.0,176.1,179.2,191.4,199.7,204.0
WPU067201                     ,WPU067201                     ,"PPI Commodity data for Chemicals and allied products-Polish and other sanitation goods, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,104.5,105.5,106.5,111.3,117.8,120.8,123.4,125.3,126.4,127.6,130.4,130.9,131.4,134.1,135.9,138.9,139.9,139.3,140.1,141.2,147.3,153.4,155.8,163.8,170.0,165.3,164.2,168.8,171.3,174.0,176.0,176.1,179.2,191.4,199.7,204.0
WPU06720103                   ,WPU06720103                   ,"PPI Commodity data for Chemicals and allied products-Polishing preparations and related products, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,105.9,108.8,110.4,114.1,118.1,118.8,124.9,129.5,133.6,136.9,141.1,142.1,144.3,144.9,146.4,149.9,152.9,153.2,155.2,156.5,162.3,168.1,171.1,183.7,191.4,189.9,197.3,205.3,210.7,217.5,222.1,222.6,225.2,235.7,236.8,239.2
WPU06720105                   ,WPU06720105                   ,"PPI Commodity data for Chemicals and allied products-Specialty cleaning and sanitation products, not seasonally adjusted",Index base: 2017.05 = 100,2017-M05,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,105.3,107.5
WPU067201051                  ,WPU067201051                  ,"PPI Commodity data for Chemicals and allied products-Disinfectants, nonagricultural, industrial and institutional, not seasonally adjusted",Index base: 2017.05 = 100,2017-M05,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9,122.5,128.6
WPU067201053                  ,WPU067201053                  ,"PPI Commodity data for Chemicals and allied products-Air and room fresheners, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,103.4,105.0,105.0,104.9,106.1,106.4,107.1,109.5
WPU067201058                  ,WPU067201058                  ,"PPI Commodity data for Chemicals and allied products-Laundry fabric softeners and rinses, liquid and dry, not seasonally adjusted",Index base: 2017.05 = 100,2017-M05,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,104.3,104.8
WPU067201059                  ,WPU067201059                  ,"PPI Commodity data for Chemicals and allied products-Other specialty cleaning and sanitation products, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,101.4,102.4,102.8,103.0,103.6,104.8,106.2,108.3
WPU0675                       ,WPU0675                       ,"PPI Commodity data for Chemicals and allied products-Cosmetics and other toilet preparations, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,34.3,34.5,34.9,35.3,37.3,37.2,37.3,37.3,37.4,38.4,39.4,40.2,40.6,40.9,41.3,41.3,41.6,42.1,41.7,42.8,44.4,45.5,47.1,47.8,48.9,48.6,48.6,51.8,56.2,58.8,62.6,66.0,71.1,83.8,92.3,100.0,102.8,105.4,109.0,113.1,113.9,116.3,119.3,121.6,124.6,126.7,129.1,128.7,129.0,130.2,130.6,132.9,135.4,137.4,138.5,139.4,140.4,140.6,143.0,145.2,147.6,147.9,148.1,149.9,152.1,153.8,155.3,160.3,161.4,162.4,162.8,165.1,167.0,167.9
WPU067502                     ,WPU067502                     ,"PPI Commodity data for Chemicals and allied products-Shaving preparations, not seasonally adjusted",Index base: 1982 = 100,1980-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6,84.5,100.0,97.2,101.5,103.3,104.3,99.7,104.1,106.3,108.2,111.1,112.2,117.2,116.8,111.1,112.6,113.2,113.2,113.0,114.3,118.4,116.1,117.4,117.4,118.1,121.4,125.2,138.6,138.4,138.5,139.1,139.2,139.2,139.2,139.2,143.3,149.0,157.5,162.3,
WPU06750206                   ,WPU06750206                   ,"PPI Commodity data for Chemicals and allied products-Shaving preparations, not seasonally adjusted",Index base: 1999.06 = 100,1999-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,104.8,102.8,103.9,103.9,104.5,107.4,110.8,122.7,122.5,122.5,123.0,123.2,123.2,123.1,123.1,126.8,131.8,139.4,143.6,
WPU067503                     ,WPU067503                     ,"PPI Commodity data for Chemicals and allied products-Perfumes, toilet waters, and colognes, not seasonally adjusted",Index base: 1982 = 100,1980-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7,100.0,99.7,104.9,112.0,118.0,116.1,122.0,126.2,127.1,128.9,133.6,136.6,134.0,140.1,146.2,149.1,155.2,159.0,157.4,156.7,156.8,158.2,158.6,162.1,163.9,166.4,173.3,164.5,164.3,165.2,165.8,165.9,171.9,172.9,174.3,174.4,174.4,174.4,174.4
WPU06750306                   ,WPU06750306                   ,"PPI Commodity data for Chemicals and allied products-Perfumes, toilet waters, and colognes, not seasonally adjusted",Index base: 1999.06 = 100,1999-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2,97.7,97.8,98.7,98.9,101.1,102.2,103.8,108.1,102.6,102.4,103.0,103.4,103.5,107.2,107.9,108.7,108.8,108.8,108.8,108.8
WPU067504                     ,WPU067504                     ,"PPI Commodity data for Chemicals and allied products-Hair preparations (including shampoos), not seasonally adjusted",Index base: 1982 = 100,1980-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,100.0,103.4,103.1,106.1,110.0,112.7,114.9,117.4,121.5,124.4,125.3,128.2,130.1,130.0,130.4,130.7,130.8,134.4,137.6,141.3,142.8,143.8,144.0,144.7,146.4,150.1,152.9,156.3,158.6,161.9,166.7,170.6,178.4,181.8,183.2,183.4,193.3,194.0,194.1
WPU06750407                   ,WPU06750407                   ,"PPI Commodity data for Chemicals and allied products-Hair preparations (including shampoos), not seasonally adjusted",Index base: 1999.06 = 100,1999-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,104.6,105.7,106.5,106.6,107.1,108.3,111.1,113.2,115.7,117.4,119.8,123.4,126.3,132.1,134.6,135.6,135.8,143.1,143.6,143.7
WPU0675040701                 ,WPU0675040701                 ,"PPI Commodity data for Chemicals and allied products-Hair preparations incl professional, consumer, and cream/gel shampoos, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,108.1,114.5,117.5,118.7,119.0,126.7,127.0,126.9
WPU0675040702                 ,WPU0675040702                 ,"PPI Commodity data for Chemicals and allied products-Hair tonics and hair dressings incl professional and consumer use, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,98.5,101.4,102.2,102.7,102.6,104.1,104.7,105.2
WPU067505                     ,WPU067505                     ,"PPI Commodity data for Chemicals and allied products-Toothpastes, denture cleaners, and mouthwashes, not seasonally adjusted",Index base: 1982 = 100,1987-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8,108.6,109.3,111.2,114.0,115.4,114.5,109.4,106.1,105.1,104.4,104.4,104.9,105.5,105.6,105.6,105.5,106.0,111.1,,,117.3,118.1,124.4,129.0,129.3,130.0,130.2,131.4,133.2,133.8,136.2,142.5,148.8
WPU06750504                   ,WPU06750504                   ,"PPI Commodity data for Chemicals and allied products-Denture cleaners, mouthwashes, gargles, and rinses, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.6,100.7,101.7,103.1,103.5,103.7,107.8,116.0
WPU067514                     ,WPU067514                     ,"PPI Commodity data for Chemicals and allied products-Creams, lotions, and oils, excluding shaving, hair, and deodorant, not seasonally adjusted",Index base: 1999.06 = 100,1999-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,100.8,101.2,101.4,102.6,106.0,109.2,113.1,108.2,109.9,112.0,113.8,115.9,116.1,116.8,116.1,114.6,115.0,115.4,117.8,118.1
WPU06751401                   ,WPU06751401                   ,"PPI Commodity data for Chemicals and allied products-Creams, lotions, and oils, excluding shaving, hair, and deodorant, not seasonally adjusted",Index base: 1999.06 = 100,1999-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,100.8,101.2,101.4,102.6,106.0,109.2,113.1,108.2,109.9,112.0,113.8,115.9,116.1,116.8,116.1,114.6,115.0,115.4,117.8,118.1
WPU067515                     ,WPU067515                     ,"PPI Commodity data for Chemicals and allied products-Other cosmetics and toilet preparations, not seasonally adjusted",Index base: 1999.06 = 100,1999-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,101.0,102.2,103.3,102.8,103.6,103.3,103.5,103.6,103.4,103.2,103.6,103.6,104.5,109.6,110.1,111.4,111.5,111.5,111.9,112.0
WPU06751501                   ,WPU06751501                   ,"PPI Commodity data for Chemicals and allied products-Other cosmetics and toilet preparations, not seasonally adjusted",Index base: 1999.06 = 100,1999-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,101.0,102.2,103.3,102.8,103.6,103.3,103.5,103.6,103.4,103.2,103.6,103.6,104.5,109.6,110.1,111.4,111.5,111.5,111.9,112.0
WPU0679                       ,WPU0679                       ,"PPI Commodity data for Chemicals and allied products-Misc. chemical prod. and preparations, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,21.7,21.9,21.0,22.2,25.4,24.8,24.5,25.4,26.2,26.8,27.7,27.8,28.2,29.3,30.1,29.9,31.8,31.6,31.5,32.4,32.3,32.5,33.3,35.8,37.0,38.1,41.2,58.0,67.8,65.8,65.8,66.5,68.0,81.2,94.9,100.0,99.4,99.7,101.4,99.9,101.3,107.6,114.4,116.8,120.5,121.4,124.0,127.8,134.2,136.5,137.6,138.8,138.2,139.6,143.3,143.1,145.5,150.1,162.7,173.7,179.2,199.5,201.4,202.0,217.5,224.2,226.7,230.5,229.6,231.4,238.4,244.9,248.5,246.1
WPU067902                     ,WPU067902                     ,"PPI Commodity data for Chemicals and allied products-Explosives, propellants, and blasting accessories, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,20.6,21.4,22.1,22.6,24.5,24.9,25.6,26.0,26.7,27.9,29.2,29.9,30.7,31.6,32.5,32.5,33.6,33.5,33.3,32.8,33.5,34.2,35.0,35.7,37.9,38.5,40.2,50.2,59.5,62.6,64.9,69.8,75.5,84.0,96.7,100.0,101.1,103.6,105.0,103.6,107.3,109.0,117.6,125.6,132.1,132.0,132.6,139.5,144.2,146.4,149.1,147.4,144.7,136.9,142.8,147.8,156.0,168.9,172.5,179.9,184.3,201.2,198.1,188.7,201.7,207.6,221.0,220.9,227.2,218.3,218.4,227.3,232.1,230.4
WPU06790234                   ,WPU06790234                   ,"PPI Commodity data for Chemicals and allied products-Explosives, propellants, and blasting accessories, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,106.0,110.6,113.3,123.7,121.8,116.0,124.0,127.6,135.8,135.8,139.7,134.2,134.2,139.7,142.7,141.6
WPU067903                     ,WPU067903                     ,"PPI Commodity data for Chemicals and allied products-Industrial gases, not seasonally adjusted",Index base: 1982 = 100,1981-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.7,103.8,109.9,110.2,109.5,109.9,117.6,122.0,122.0,124.0,127.8,135.7,144.2,151.2,145.1,143.4,144.0,144.4,148.3,145.5,148.4,157.1,170.8,178.9,181.2,209.7,192.1,189.5,199.4,204.0,210.4,220.3,222.2,232.1,246.5,252.3,279.9,273.4
WPU06790302                   ,WPU06790302                   ,"PPI Commodity data for Chemicals and allied products-Carbon dioxide, not seasonally adjusted",Index base: 1982 = 100,1981-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.5,102.2,100.0,94.6,95.5,92.6,,,96.2,97.6,100.3,103.6,109.9,129.2,124.7,119.5,121.9,122.9,132.6,,,132.4,135.5,147.5,191.1,237.6,,276.9,286.8,294.9,302.2,294.8,290.6,324.5,344.4,346.4,356.2,366.9
