index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WDU11920115                   ,WDU11920115                   ,"PPI Commodity data for Machinery and equipment-Shuttle cars, all types, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1987-M01,9.2,9.9,10.8,12.6,14.2,13.8,14.9,16.4,17.7,19.0,20.9,22.6,23.7,24.1,24.1,24.1,24.0,25.2,25.6,26.9,27.7,28.7,28.9,30.0,30.4,30.7,31.0,37.0,49.1,54.3,58.8,67.1,75.5,85.5,,,105.1,109.4,114.9,115.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11920117                   ,WDU11920117                   ,"PPI Commodity data for Machinery and equipment-Mine locomotive, not seasonally adjusted, discontinued",Index base: 1975.12 = 100,1975-M12,1981-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8,120.3,134.4,149.2,169.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11920133                   ,WDU11920133                   ,"PPI Commodity data for Machinery and equipment-Other underground mining, not seasonally adjusted, discontinued",Index base: 1987.12 = 100,1987-M12,2000-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5,130.1,131.2,136.3,139.3,140.2,140.3,140.1,,,,,,,,,,,,,,,,,,,,
WDU119202                     ,WDU119202                     ,"PPI Commodity data for Machinery and equipment-Crushing, pulverizing, & screening machinery (except parts sold separately), not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2019-M09,12.0,13.0,13.8,14.7,16.5,16.6,17.3,18.5,19.6,22.0,24.4,25.3,26.4,27.1,27.1,27.2,27.4,27.6,28.0,29.0,30.2,31.1,32.4,34.6,36.2,36.6,37.9,44.9,54.5,59.7,64.5,69.1,76.2,84.3,93.5,100.0,101.9,105.7,106.4,108.5,109.9,115.0,124.5,133.2,140.4,144.7,148.8,151.3,157.1,162.3,166.4,169.4,173.1,180.7,183.5,189.0,198.4,207.4,216.4,228.6,237.0,256.2,268.7,271.7,284.0,294.1,297.6,301.6,307.4,308.1,325.0,338.0,
WDU11920201                   ,WDU11920201                   ,"PPI Commodity data for Machinery and equipment-Crushing, pulverizing, & screening machinery (except parts sold separately), not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2019-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.8,145.8,147.5,149.5,152.3,152.7,161.0,167.5,
WDU11920202                   ,WDU11920202                   ,"PPI Commodity data for Machinery and equipment-Stationary type crushers, not seasonally adjusted, discontinued",Index base: 1987.12 = 100,1987-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,107.4,112.8,116.9,121.0,125.4,128.3,132.8,137.6,139.3,141.1,144.1,149.5,152.5,155.5,159.0,,,,,,,,,,,,,,,,
WDU11920222                   ,WDU11920222                   ,"PPI Commodity data for Machinery and equipment-Jaw crusher, portable, 24-30x36-42 in., not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1981-M06,42.5,45.8,50.4,52.9,60.8,60.9,64.4,68.0,70.4,81.1,88.0,91.1,96.5,97.9,93.7,92.2,92.7,92.7,93.5,96.6,100.0,106.8,109.6,118.1,122.0,123.5,129.4,135.1,,190.2,208.6,227.6,256.9,283.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11920224                   ,WDU11920224                   ,"PPI Commodity data for Machinery and equipment-Roll crusher, portable, 30-32x24-26 in. ea., not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1980-M08,34.6,36.4,38.2,40.1,44.5,44.5,48.0,55.0,61.1,65.2,71.4,74.7,78.1,81.8,83.3,85.7,87.7,90.0,91.4,95.3,100.0,106.1,111.1,119.0,124.2,128.0,132.6,157.5,195.6,217.8,236.4,263.0,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11920228                   ,WDU11920228                   ,"PPI Commodity data for Machinery and equipment-Gyratory crushers, all types, stationary, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1984-M01,11.4,13.1,14.5,15.3,17.6,17.7,18.5,19.4,19.7,22.2,26.0,27.4,28.9,29.0,28.3,28.4,29.4,29.6,29.5,30.7,32.9,34.0,36.5,38.8,40.6,40.5,41.1,50.1,54.2,59.0,62.7,68.2,76.4,86.0,94.3,100.0,101.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11920232                   ,WDU11920232                   ,"PPI Commodity data for Machinery and equipment-Grinding mills, ball and rod, stationary type, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M03,9.7,10.6,11.2,13.3,14.6,14.7,15.1,15.9,16.7,18.9,21.1,21.9,22.7,22.8,21.9,21.7,21.7,21.8,22.1,23.2,23.9,24.6,25.5,27.1,28.6,29.9,31.5,39.5,52.9,58.5,62.8,67.0,72.6,81.1,90.8,,,100.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11920234                   ,WDU11920234                   ,"PPI Commodity data for Machinery and equipment-Screens (vibrating, stationary), incl. trommel type, not seasonally adjusted, discontinued",Index base: 1982 = 100,1975-M01,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8,67.8,74.3,77.2,83.6,91.5,98.9,100.0,103.5,108.6,109.2,109.7,107.3,,,,,,,,128.3,130.3,132.4,132.8,135.4,139.6,140.0,140.2,147.9,,,,,,,,,,,,,,,,
WDU119203                     ,WDU119203                     ,"PPI Commodity data for Machinery and equipment-Drills and other mining machinery (except parts sold separately), not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2019-M09,17.3,19.1,20.4,21.3,24.0,24.2,25.3,26.0,26.7,29.6,31.7,34.3,36.6,36.7,38.8,38.9,38.9,39.3,41.8,42.7,43.0,44.6,45.3,46.3,47.5,48.4,50.1,54.7,61.5,63.9,69.3,76.8,79.4,86.4,94.4,100.0,102.7,101.2,101.4,100.8,102.5,105.3,113.2,121.2,127.9,128.7,131.3,132.8,136.2,139.1,142.9,146.3,150.5,154.4,159.9,180.1,182.5,187.5,196.7,203.4,212.7,227.4,235.3,238.3,249.7,261.8,265.7,272.6,278.2,281.7,286.6,294.1,
WDU11920302                   ,WDU11920302                   ,"PPI Commodity data for Machinery and equipment-Drills and other mining machinery (except parts sold separately), not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2019-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.1,142.7,144.8,148.6,151.6,153.6,156.2,160.3,
WDU11920341                   ,WDU11920341                   ,"PPI Commodity data for Machinery and equipment-Rock face drills, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1986-M13,17.7,19.6,20.6,21.3,24.5,24.5,25.9,27.0,27.6,30.9,33.7,36.3,39.5,39.5,42.6,42.7,42.7,43.4,46.4,48.3,48.7,51.7,54.6,56.4,56.7,57.7,60.1,63.6,72.0,76.1,82.7,86.2,89.0,88.5,93.5,100.0,100.8,99.6,102.2,100.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11920342                   ,WDU11920342                   ,"PPI Commodity data for Machinery and equipment-Rock drill boom mounted, not seasonally adjusted, discontinued",Index base: 1974.12 = 100,1975-M01,1981-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1,108.0,113.8,127.8,135.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11920344                   ,WDU11920344                   ,"PPI Commodity data for Machinery and equipment-Rock and coal drills, all types, not seasonally adjusted, discontinued",Index base: 1994.06 = 100,1994-M06,1999-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,105.2,107.9,110.4,,,,,,,,,,,,,,,,,,,,,
WDU11920346                   ,WDU11920346                   ,"PPI Commodity data for Machinery and equipment-Percussion drill bit, not seasonally adjusted, discontinued",Index base: 1967 = 100,1963-M12,1981-M06,,,,,,,,,,,,,,,,,98.1,99.0,100.0,100.0,100.0,100.3,100.3,,,105.1,107.7,114.5,121.0,122.3,132.6,152.4,154.2,165.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11920348                   ,WDU11920348                   ,"PPI Commodity data for Machinery and equipment-Blast hole drill rig. rotary, not seasonally adjusted, discontinued",Index base: 1974.12 = 100,1975-M01,1981-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,164.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11920349                   ,WDU11920349                   ,"PPI Commodity data for Machinery and equipment-Other drills, tools, and supplies for drills, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1987-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,98.4,97.7,98.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11920371                   ,WDU11920371                   ,"PPI Commodity data for Machinery and equipment-All other mining machinery, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1988-M01,1994-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,109.1,117.2,120.3,121.5,122.8,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU119206                     ,WDU119206                     ,"PPI Commodity data for Machinery and equipment-Mineral processing & beneficiation machinery (except parts sold separately), not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,2019-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,102.5,103.2,,105.4,106.1,,,,,,,,,,,,,,,,,,,,,,,,238.7,243.1,254.2,258.3,266.3,272.7,273.7,275.7,
WDU11920601                   ,WDU11920601                   ,"PPI Commodity data for Machinery and equipment-Mineral processing & beneficiation machinery (except parts sold separately), not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2019-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,158.9,166.1,168.8,174.0,178.2,178.9,180.2,
WDU11920611                   ,WDU11920611                   ,"PPI Commodity data for Machinery and equipment-Classifiers, sizing, washing, and dewatering, not seasonally adjusted, discontinued",Index base: 1982 = 100,1974-M07,1981-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,45.0,49.9,,52.9,55.1,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11920621                   ,WDU11920621                   ,"PPI Commodity data for Machinery and equipment-Other mineral beneficiation equipment, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1987-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,103.6,105.2,,109.7,110.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11925301                   ,WDU11925301                   ,"PPI Commodity data for Machinery and equipment-Mining machinery parts, excluding drills, not seasonally adjusted, discontinued",Index base: 1982 = 100,1972-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,35.0,47.2,60.0,64.2,70.2,77.4,88.1,94.3,100.0,102.4,104.5,104.8,105.4,104.9,108.0,113.0,116.2,117.2,117.6,118.7,120.4,125.1,125.6,124.9,126.2,127.6,127.6,130.0,131.6,135.9,,,,,,,,,,,,,,,,
WDU11925302                   ,WDU11925302                   ,"PPI Commodity data for Machinery and equipment-Parts and attachments for mining machinery and equipment (sold separately), not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.8,,,,,,,,
WDU119253021                  ,WDU119253021                  ,"PPI Commodity data for Machinery and equipment-Mining and rock drill bits, not seasonally adjusted, discontinued",Index base: 2010.06 = 100,2010-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.6,,,,,,,,
WDU119253023                  ,WDU119253023                  ,"PPI Commodity data for Machinery and equipment-Parts and attachments for underground mining vehicles, not seasonally adjusted, discontinued",Index base: 2010.06 = 100,2010-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7,,,,,,,,
WDU119253024                  ,WDU119253024                  ,"PPI Commodity data for Machinery and equipment-Parts and attachments for minerals crushing, grinding, sorting, separating, or washing machines, not seasonally adjusted, discontinued",Index base: 2010.06 = 100,2010-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4,,,,,,,,
WDU119253026                  ,WDU119253026                  ,"PPI Commodity data for Machinery and equipment-Parts and attachments for boring & sinking machinery (excl coal or rock cutters and tunneling), not seasonally adjusted, discontinued",Index base: 2010.06 = 100,2010-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,,,,,,,,
WDU119253027                  ,WDU119253027                  ,"PPI Commodity data for Machinery and equipment-Parts and attachments for all other mining machinery and equipment, not seasonally adjusted, discontinued",Index base: 2010.06 = 100,2010-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,,,,,,,,
WDU11925346                   ,WDU11925346                   ,"PPI Commodity data for Machinery and equipment-Percussion rock drill bits, not seasonally adjusted, discontinued",Index base: 1982 = 100,1963-M12,2003-M13,,,,,,,,,,,,,,,,,52.3,52.8,53.3,53.3,53.3,53.5,53.5,,,56.0,57.4,61.0,64.5,65.2,70.7,81.2,82.2,88.1,95.6,100.0,93.5,91.3,91.3,89.6,90.7,,,,,,,,119.8,123.9,125.6,126.4,126.7,124.6,130.8,135.5,140.3,,,,,,,,,,,,,,,,
WDU11925348                   ,WDU11925348                   ,"PPI Commodity data for Machinery and equipment-All other mining drill bits, not seasonally adjusted, discontinued",Index base: 1987.12 = 100,1987-M12,1994-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,106.6,113.1,120.6,120.2,119.9,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU119301                     ,WDU119301                     ,"PPI Commodity data for Machinery and equipment-Calculating and accounting machines, including parts, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2007-M06,88.9,91.1,91.9,94.8,101.9,100.8,101.5,103.3,104.9,108.7,113.1,114.0,114.2,114.1,114.9,113.8,114.3,114.0,113.2,113.4,115.0,114.0,111.3,113.0,113.8,114.2,115.6,117.1,119.5,114.1,109.9,110.4,108.1,103.6,103.0,100.0,98.4,98.3,98.0,94.1,94.4,95.7,96.2,91.1,90.3,90.0,90.1,90.6,89.7,88.5,90.3,89.5,88.8,87.8,83.7,82.8,82.2,82.3,86.2,85.3,,,,,,,,,,,,,
WDU11930101                   ,WDU11930101                   ,"PPI Commodity data for Machinery and equipment-Accounting machine, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M01,54.6,55.8,59.4,61.2,65.6,65.3,66.8,68.6,70.7,75.4,77.9,79.1,81.0,82.1,84.7,84.7,85.9,84.9,83.8,,86.1,85.0,84.9,,,,,,,,,106.8,104.1,100.5,101.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930102                   ,WDU11930102                   ,"PPI Commodity data for Machinery and equipment-Electronic calculator, hand held, not seasonally adjusted, discontinued",Index base: 1974.12 = 100,1974-M12,1976-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930103                   ,WDU11930103                   ,"PPI Commodity data for Machinery and equipment-Calculator, electronic, non-printing, not seasonally adjusted, discontinued",Index base: 1982 = 100,1970-M01,1977-M05,,,,,,,,,,,,,,,,,,,,,,,,350.9,356.7,298.2,275.3,252.4,202.7,161.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930104                   ,WDU11930104                   ,"PPI Commodity data for Machinery and equipment-Calculator,electric,rotary. . . . . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1969-M13,90.9,90.9,90.9,93.4,97.1,93.7,93.0,90.8,87.9,88.3,97.7,100.5,100.6,100.6,100.4,100.3,101.0,101.0,101.0,101.3,100.0,97.2,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930105                   ,WDU11930105                   ,"PPI Commodity data for Machinery and equipment-Calculator, electronic, printing, not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M12,1981-M04,,,,,,,,,,,,,,,,,,,,,,,,,,182.8,174.4,157.1,127.5,,98.2,100.5,99.9,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930106                   ,WDU11930106                   ,"PPI Commodity data for Machinery and equipment-Cash register, electro-mechanical, not seasonally adjusted, discontinued",Index base: 1967 = 100,1961-M01,1977-M02,,,,,,,,,,,,,,,93.6,94.6,94.8,96.1,96.4,97.3,100.0,100.6,102.9,110.4,118.8,125.4,135.6,145.8,163.4,149.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930107                   ,WDU11930107                   ,"PPI Commodity data for Machinery and equipment-Adding machine, elec., 10-key keyboard, not seasonally adjusted, discontinued",Index base: 1967 = 100,1960-M01,1975-M13,,,,,,,,,,,,,,118.3,114.4,103.7,103.1,101.2,99.6,100.0,100.0,100.2,98.1,94.0,86.7,86.2,82.6,82.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930108                   ,WDU11930108                   ,"PPI Commodity data for Machinery and equipment-Adding machine, elec., full keyboard, not seasonally adjusted, discontinued",Index base: 1973.12 = 100,1960-M01,1974-M13,,,,,,,,,,,,,,88.8,88.1,87.8,87.0,87.0,86.3,87.3,88.8,90.1,93.2,96.2,97.5,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930111                   ,WDU11930111                   ,"PPI Commodity data for Machinery and equipment-P.O.S. cash register, electronic, not seasonally adjusted, discontinued",Index base: 1982 = 100,1973-M12,1982-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4,92.1,93.4,98.2,100.5,99.3,97.9,99.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930112                   ,WDU11930112                   ,"PPI Commodity data for Machinery and equipment-Calculating and accounting machines, not seasonally adjusted, discontinued",Index base: 1996.12 = 100,1996-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.3,101.4,100.7,99.6,94.6,93.5,92.6,,,,,,,,,,,,,,,,
WDU11930113                   ,WDU11930113                   ,"PPI Commodity data for Machinery and equipment-Electronic calculating machines, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1986-M03,1989-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1,90.0,87.2,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930114                   ,WDU11930114                   ,"PPI Commodity data for Machinery and equipment-Accounting machines and cash registers, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,1996-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,100.6,103.3,104.2,99.0,98.6,98.6,98.7,99.8,99.0,95.1,,,,,,,,,,,,,,,,,,,,,,,
WDU11930115                   ,WDU11930115                   ,"PPI Commodity data for Machinery and equipment-Parts and attachments for calculating and accounting machines, cash registers, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M08,2007-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8,94.2,94.2,92.0,87.2,88.4,88.8,89.3,89.9,90.5,90.6,90.1,88.5,87.0,86.4,86.2,86.5,88.1,89.5,94.0,92.9,,,,,,,,,,,,,
WDU119302                     ,WDU119302                     ,"PPI Commodity data for Machinery and equipment-Typewriters, word processors and parts, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,1994-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,99.5,99.2,98.4,96.5,96.0,97.4,96.3,95.8,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930201                   ,WDU11930201                   ,"PPI Commodity data for Machinery and equipment-Typewriters,word processors, and parts, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,1994-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4,96.3,95.8,,,,,,,,,,,,,,,,,,,,,,,,,
WDU119303                     ,WDU119303                     ,"PPI Commodity data for Machinery and equipment-Typewriters, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M03,44.8,46.2,46.2,46.6,48.3,49.6,52.5,54.0,57.5,59.4,64.3,66.9,68.0,68.2,66.7,67.1,67.6,67.6,68.3,68.5,69.3,69.5,69.9,71.1,70.9,71.6,73.0,77.4,83.7,85.1,86.9,91.0,96.0,102.6,102.3,100.0,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930311                   ,WDU11930311                   ,"PPI Commodity data for Machinery and equipment-Standard. . . . . . . . . . . . . . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1970-M13,64.9,66.2,66.0,66.0,68.3,70.8,73.8,74.7,80.7,83.5,90.7,94.9,94.9,94.9,95.0,96.8,96.4,96.0,96.6,98.4,100.0,100.0,102.5,105.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930312                   ,WDU11930312                   ,"PPI Commodity data for Machinery and equipment-Electric, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1978-M03,42.4,43.2,43.1,46.0,49.4,47.5,50.5,52.2,54.2,55.8,58.5,57.9,60.5,61.1,61.1,62.0,63.2,63.9,65.5,65.7,66.8,67.6,69.4,71.5,72.3,73.1,73.6,78.3,83.5,84.4,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930313                   ,WDU11930313                   ,"PPI Commodity data for Machinery and equipment-Typewriters, portable, manual, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M07,45.6,48.9,49.1,50.0,51.4,52.5,58.0,61.6,64.2,66.0,71.6,74.7,76.1,76.2,71.6,70.9,71.3,70.8,70.1,69.3,69.4,68.9,66.8,66.6,65.9,66.9,69.1,75.7,80.2,83.3,84.6,87.8,94.3,,101.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930314                   ,WDU11930314                   ,"PPI Commodity data for Machinery and equipment-Portable electric, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1984-M02,,,,,,,,,,,,,,,,,,,,,,,73.3,74.2,70.9,71.6,74.4,80.5,86.1,87.3,90.3,99.6,105.8,103.4,100.8,100.0,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU119305                     ,WDU119305                     ,"PPI Commodity data for Machinery and equipment-Safes and vaults, not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M01,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,47.2,,,,,,,,,83.5,91.8,100.0,109.2,116.0,,121.7,126.2,127.4,133.5,139.4,142.2,146.3,148.9,150.6,159.7,160.4,162.6,166.4,167.5,167.6,167.7,167.7,167.7,,,,,,,,,,,,,,,,
WDU11930516                   ,WDU11930516                   ,"PPI Commodity data for Machinery and equipment-Safes and vaults, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.8,126.0,127.4,135.2,135.7,137.6,140.8,141.7,141.8,141.9,141.9,141.9,,,,,,,,,,,,,,,,
WDU11930521                   ,WDU11930521                   ,"PPI Commodity data for Machinery and equipment-Cabinet type, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M06,14.1,16.3,16.9,17.9,22.4,21.5,23.5,24.4,25.5,28.5,30.4,31.4,32.6,34.0,34.3,35.6,36.0,36.2,36.1,36.2,38.2,42.4,45.5,45.5,47.2,49.1,50.4,53.7,,,,67.7,74.4,83.5,91.8,100.0,109.2,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU119306                     ,WDU119306                     ,"PPI Commodity data for Machinery and equipment-Coin-operated automatic merchandising machines, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2018-M05,43.5,44.2,42.4,40.7,41.5,41.5,41.4,41.1,41.8,42.7,42.8,43.0,43.4,43.9,45.0,45.5,45.6,46.3,46.4,47.6,48.7,48.8,50.9,53.5,55.6,55.7,56.2,60.4,66.1,69.5,72.1,77.0,81.7,88.4,94.3,100.0,103.3,104.1,105.2,105.6,106.8,107.3,111.0,113.9,115.5,116.6,116.5,116.8,117.2,121.8,122.5,121.1,121.3,121.3,121.1,119.7,119.4,121.1,123.6,124.7,126.1,130.1,132.1,133.4,134.0,135.7,136.8,138.6,140.2,142.1,144.0,,
WDU11930631                   ,WDU11930631                   ,"PPI Commodity data for Machinery and equipment-Soft drink machine, cup type, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1980-M13,123.7,116.0,99.3,86.6,91.1,90.4,89.8,89.6,89.6,89.6,89.6,89.6,89.6,90.6,92.7,94.4,93.6,96.6,99.3,99.5,100.0,101.7,104.9,107.3,,,,,,,,,145.9,154.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930632                   ,WDU11930632                   ,"PPI Commodity data for Machinery and equipment-Cigarette machine, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1981-M08,82.4,84.1,83.8,80.4,78.0,78.0,78.0,78.0,79.4,81.2,81.8,81.8,83.0,86.5,91.5,93.2,94.3,96.1,96.4,99.8,100.0,100.7,104.9,107.7,109.8,111.7,114.8,122.4,129.3,136.0,145.0,158.7,169.3,189.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11930633                   ,WDU11930633                   ,"PPI Commodity data for Machinery and equipment-Phonograph, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1979-M08,82.0,87.1,87.1,87.1,88.8,89.1,88.9,88.0,89.9,92.4,92.4,93.7,94.9,94.0,94.8,94.0,95.5,96.8,96.3,97.8,100.0,101.4,103.4,107.7,111.4,110.2,112.9,121.0,131.3,136.3,141.9,148.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
