series_id                     ,group_code,item_code,seasonal,base_date,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
WDU11440231                   ,11,440231,U,198200,"PPI Commodity data for Machinery and equipment-Trolley conveyor, not seasonally adjusted, discontinued",,1947,M01,1984,M06
WDU11440241                   ,11,440241,U,198200,"PPI Commodity data for Machinery and equipment-Portable belt conveyor, not seasonally adjusted, discontinued",,1947,M01,1981,M08
WDU11440351                   ,11,440351,U,198200,"PPI Commodity data for Machinery and equipment-Electric trucks, operator-riding, not seasonally adjusted, discontinued",,1947,M01,2002,M06
WDU11440352                   ,11,440352,U,198200,"PPI Commodity data for Machinery and equipment-Motorized handtrucks (non-riding), not seasonally adjusted, discontinued",,1980,M06,2002,M06
WDU11440355                   ,11,440355,U,198612,"PPI Commodity data for Machinery and equipment-Electric tractors, not seasonally adjusted, discontinued",,1986,M12,1986,M12
WDU11440361                   ,11,440361,U,198200,"PPI Commodity data for Machinery and equipment-Internal combustion trucks, under 6,000 lbs., not seasonally adjusted, discontinued",,1947,M01,1994,M06
WDU11440362                   ,11,440362,U,198200,"PPI Commodity data for Machinery and equipment-Internal combustion trucks, 6,000 - 14,999 lbs., not seasonally adjusted, discontinued",,1980,M06,1994,M06
WDU11440363                   ,11,440363,U,198200,"PPI Commodity data for Machinery and equipment-Internal combustion trucks, 15,000 lbs. and over, not seasonally adjusted, discontinued",,1980,M06,1991,M07
WDU11440364                   ,11,440364,U,198200,"PPI Commodity data for Machinery and equipment-Internal combustion tractor, not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU11440365                   ,11,440365,U,198200,"PPI Commodity data for Machinery and equipment-Portable elevators (stackers), not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU11440366                   ,11,440366,U,198612,"PPI Commodity data for Machinery and equipment-Other powered trucks and tractors, not seasonally adjusted, discontinued",,1986,M12,1989,M06
WDU11440372                   ,11,440372,U,198200,"PPI Commodity data for Machinery and equipment-Handlift trucks, not seasonally adjusted, discontinued",,1947,M01,1978,M13
WDU11440373                   ,11,440373,U,196700,"PPI Commodity data for Machinery and equipment-Industrial truck, 2-wheel, not seasonally adjusted, discontinued",,1947,M01,1980,M06
WDU11440374                   ,11,440374,U,196700,"PPI Commodity data for Machinery and equipment-Platform truck, hand operated, not seasonally adjusted, discontinued",,1947,M01,1980,M06
WDU11440375                   ,11,440375,U,198200,"PPI Commodity data for Machinery and equipment-Handtrucks, trailers and dollies, ex. handlifts, not seasonally adjusted, discontinued",,1980,M06,1991,M13
WDU11440376                   ,11,440376,U,198200,"PPI Commodity data for Machinery and equipment-Parts and attachments, not seasonally adjusted, discontinued",,1980,M06,1986,M13
WDU11440377                   ,11,440377,U,198612,"PPI Commodity data for Machinery and equipment-All other industrial trucks and tractors, not seasonally adjusted, discontinued",,1986,M12,2002,M06
WDU11440379                   ,11,440379,U,199406,"PPI Commodity data for Machinery and equipment-Operator riding intern. combust./non-electric trucks, not seasonally adjusted, discontinued",,1994,M06,2002,M06
WDU11440381                   ,11,440381,U,199406,"PPI Commodity data for Machinery and equipment-Deck boards (industrial loading ramps), not seasonally adjusted, discontinued",,1994,M06,2000,M03
WDU11440383                   ,11,440383,U,199406,"PPI Commodity data for Machinery and equipment-Hand lift trucks (non-powered), not seasonally adjusted, discontinued",,1994,M06,2002,M06
WDU11440491                   ,11,440491,U,198200,"PPI Commodity data for Machinery and equipment-Hand chain hoist, spur gear, not seasonally adjusted, discontinued",,1947,M01,1984,M13
WDU11440493                   ,11,440493,U,198200,"PPI Commodity data for Machinery and equipment-Electric hoist, lug type, not seasonally adjusted, discontinued",,1947,M01,1984,M13
WDU11440494                   ,11,440494,U,198200,"PPI Commodity data for Machinery and equipment-Air hoist, 1,000 lb. capacity, not seasonally adjusted, discontinued",,1971,M01,1984,M10
WDU11440496                   ,11,440496,U,198200,"PPI Commodity data for Machinery and equipment-Crane, overhead bridge type, not seasonally adjusted, discontinued",,1971,M01,1984,M13
WDU11450101                   ,11,450101,U,198200,"PPI Commodity data for Machinery and equipment-Speed reducer, wormgear, 2.5-3 c. d., not seasonally adjusted, discontinued",,1947,M01,1982,M06
WDU11450102                   ,11,450102,U,198200,"PPI Commodity data for Machinery and equipment-Speed reducer, parallel shaft, helical, not seasonally adjusted, discontinued",,1947,M01,1983,M13
WDU11450103                   ,11,450103,U,198200,"PPI Commodity data for Machinery and equipment-Gearmotor, parallel shaft, not seasonally adjusted, discontinued",,1947,M01,1983,M13
WDU11450104                   ,11,450104,U,198200,"PPI Commodity data for Machinery and equipment-Speed reducer, wormgear, 8 c. d., not seasonally adjusted, discontinued",,1965,M12,1982,M06
WDU11450105                   ,11,450105,U,198200,"PPI Commodity data for Machinery and equipment-Reducer, parallel shaft, size 203, not seasonally adjusted, discontinued",,1964,M12,1983,M13
WDU11450106                   ,11,450106,U,198312,"PPI Commodity data for Machinery and equipment-Speed reducers, fixed ratio, enclosed, not seasonally adjusted, discontinued",,1983,M12,2003,M13
WDU11450107                   ,11,450107,U,198312,"PPI Commodity data for Machinery and equipment-Gear motors, not seasonally adjusted, discontinued",,1983,M12,2003,M13
WDU11450109                   ,11,450109,U,198312,"PPI Commodity data for Machinery and equipment-Mechanical-variable speed changers, not seasonally adjusted, discontinued",,1983,M12,2003,M13
WDU11450111                   ,11,450111,U,198200,"PPI Commodity data for Machinery and equipment-Bevel gear, coarse-pitch, AGMA class 8, not seasonally adjusted, discontinued",,1947,M01,1983,M13
WDU11450112                   ,11,450112,U,198312,"PPI Commodity data for Machinery and equipment-Industrial high speed drives, not seasonally adjusted, discontinued",,1983,M12,2003,M13
WDU11450113                   ,11,450113,U,198200,"PPI Commodity data for Machinery and equipment-Spur gear, coarse-pitch, AGMA class 8, not seasonally adjusted, discontinued",,1947,M01,1983,M13
WDU11450114                   ,11,450114,U,198312,"PPI Commodity data for Machinery and equipment-Parts/components for speed changers,, not seasonally adjusted, discontinued",,1983,M12,2003,M13
WDU11450115                   ,11,450115,U,198200,"PPI Commodity data for Machinery and equipment-Spur gear, fine-pitch, not seasonally adjusted, discontinued",,1962,M01,1983,M13
WDU11450116                   ,11,450116,U,198200,"PPI Commodity data for Machinery and equipment-Flexible coupling, gear type, not seasonally adjusted, discontinued",,1974,M12,1984,M13
WDU11450121                   ,11,450121,U,198200,"PPI Commodity data for Machinery and equipment-Roller chain, semifinished, not seasonally adjusted, discontinued",,1947,M01,1984,M13
WDU11450122                   ,11,450122,U,198200,"PPI Commodity data for Machinery and equipment-Roller chain, finished, not seasonally adjusted, discontinued",,1947,M01,1982,M06
WDU11450124                   ,11,450124,U,198200,"PPI Commodity data for Machinery and equipment-Mill chain, not seasonally adjusted, discontinued",,1962,M12,1984,M13
WDU11450128                   ,11,450128,U,198200,"PPI Commodity data for Machinery and equipment-Roller chain plate sprocket, not seasonally adjusted, discontinued",,1976,M06,1984,M13
WDU11450133                   ,11,450133,U,198200,"PPI Commodity data for Machinery and equipment-V-belt sheave, not seasonally adjusted, discontinued",,1962,M12,1984,M13
WDU11450135                   ,11,450135,U,198200,"PPI Commodity data for Machinery and equipment-Universal joint, industrial, not seasonally adjusted, discontinued",,1976,M06,1984,M13
WDU11450137                   ,11,450137,U,198200,"PPI Commodity data for Machinery and equipment-Clutch, friction type, not seasonally adjusted, discontinued",,1974,M12,1984,M13
WDU11450202                   ,11,450202,U,198412,"PPI Commodity data for Machinery and equipment-Clutches, not seasonally adjusted, discontinued",,1984,M12,2003,M13
WDU11450203                   ,11,450203,U,198412,"PPI Commodity data for Machinery and equipment-Flexible couplings, not seasonally adjusted, discontinued",,1985,M03,2003,M13
WDU11450204                   ,11,450204,U,198412,"PPI Commodity data for Machinery and equipment-Chains for sprocket drives, not seasonally adjusted, discontinued",,1984,M12,2003,M13
WDU11450205                   ,11,450205,U,198412,"PPI Commodity data for Machinery and equipment-Sprockets, not seasonally adjusted, discontinued",,1984,M12,2003,M13
WDU11450206                   ,11,450206,U,198412,"PPI Commodity data for Machinery and equipment-Pulleys, not seasonally adjusted, discontinued",,1985,M03,2003,M13
WDU11450207                   ,11,450207,U,198412,"PPI Commodity data for Machinery and equipment-Packaged hydraulic drives/univ. joints/flex. shafts, not seasonally adjusted, discontinued",,1984,M12,1989,M06
WDU11450209                   ,11,450209,U,198412,"PPI Commodity data for Machinery and equipment-Other power transmission equipment, incl. sheaves, not seasonally adjusted, discontinued",,1984,M12,2003,M13
WDU11450211                   ,11,450211,U,198906,"PPI Commodity data for Machinery and equipment-Universal joints, ball joints, drives & flex. shafts, not seasonally adjusted, discontinued",,1989,M06,2003,M13
WDU11460101                   ,11,460101,U,196700,"PPI Commodity data for Machinery and equipment-Portable dial scale, not seasonally adjusted, discontinued",,1947,M01,1979,M06
WDU11460111                   ,11,460111,U,196700,"PPI Commodity data for Machinery and equipment-Floor scale, beam type, not seasonally adjusted, discontinued",,1947,M01,1980,M13
WDU11460123                   ,11,460123,U,196700,"PPI Commodity data for Machinery and equipment-Bathroom scale, not seasonally adjusted, discontinued",,1967,M01,1980,M13
WDU11460131                   ,11,460131,U,196700,"PPI Commodity data for Machinery and equipment-Motor truck scale, 50-60 ton capacity, not seasonally adjusted, discontinued",,1947,M01,1980,M13
WDU11460143                   ,11,460143,U,196700,"PPI Commodity data for Machinery and equipment-Computing scale, not seasonally adjusted, discontinued",,1967,M01,1980,M13
WDU11460145                   ,11,460145,U,196700,"PPI Commodity data for Machinery and equipment-Hopper scale, 6,000 lb. capacity, not seasonally adjusted, discontinued",,1967,M01,1980,M13
WDU114602                     ,11,4602,U,198200,"PPI Commodity data for Machinery and equipment-Motor truck scales, not seasonally adjusted, discontinued",,1980,M12,1991,M13
WDU11460231                   ,11,460231,U,198200,"PPI Commodity data for Machinery and equipment-Motor truck scales, not seasonally adjusted, discontinued",,1947,M01,1991,M13
WDU114604                     ,11,4604,U,198200,"PPI Commodity data for Machinery and equipment-Industrial scales, not seasonally adjusted, discontinued",,1980,M12,1991,M13
WDU11460433                   ,11,460433,U,198200,"PPI Commodity data for Machinery and equipment-Bench and portable scales, not seasonally adjusted, discontinued",,1947,M01,1989,M13
WDU11460434                   ,11,460434,U,198200,"PPI Commodity data for Machinery and equipment-Floor scales, not seasonally adjusted, discontinued",,1947,M01,1991,M13
WDU11460437                   ,11,460437,U,198200,"PPI Commodity data for Machinery and equipment-Misc. industrial scales, not seasonally adjusted, discontinued",,1967,M01,1991,M13
WDU11460438                   ,11,460438,U,198712,"PPI Commodity data for Machinery and equipment-Automatic checkweighters, not seasonally adjusted, discontinued",,1987,M12,1987,M12
WDU114605                     ,11,4605,U,198200,"PPI Commodity data for Machinery and equipment-Commercial and retail scales, not seasonally adjusted, discontinued",,1980,M12,1991,M06
WDU11460539                   ,11,460539,U,198200,"PPI Commodity data for Machinery and equipment-Misc. retail-commercial scales, not seasonally adjusted, discontinued",,1982,M05,1987,M13
WDU114606                     ,11,4606,U,198200,"PPI Commodity data for Machinery and equipment-Household and person-weighing scales, not seasonally adjusted, discontinued",,1980,M12,1991,M13
WDU11460641                   ,11,460641,U,198200,"PPI Commodity data for Machinery and equipment-Bathroom scales, not seasonally adjusted, discontinued",,1967,M01,1991,M13
WDU11460642                   ,11,460642,U,198200,"PPI Commodity data for Machinery and equipment-Person-weighing scales and misc. household scales, not seasonally adjusted, discontinued",,1980,M12,1987,M13
WDU114607                     ,11,4607,U,198200,"PPI Commodity data for Machinery and equipment-Mailing and parcel post scales, not seasonally adjusted, discontinued",,1980,M12,1987,M13
WDU11460742                   ,11,460742,U,198200,"PPI Commodity data for Machinery and equipment-Mailing and parcel post scales, not seasonally adjusted, discontinued",,1980,M12,1987,M13
WDU114608                     ,11,4608,U,198200,"PPI Commodity data for Machinery and equipment-Accessories and attachments, not seasonally adjusted, discontinued",,1980,M12,1991,M13
WDU11460843                   ,11,460843,U,198200,"PPI Commodity data for Machinery and equipment-Accessories and attachments, not seasonally adjusted, discontinued",,1980,M12,1991,M13
WDU114609                     ,11,4609,U,198200,"PPI Commodity data for Machinery and equipment-Parts, not seasonally adjusted, discontinued",,1980,M12,1991,M06
WDU11460944                   ,11,460944,U,198200,"PPI Commodity data for Machinery and equipment-Parts, not seasonally adjusted, discontinued",,1980,M12,1991,M06
WDU11461131                   ,11,461131,U,198200,"PPI Commodity data for Machinery and equipment-Motor truck scales, not seasonally adjusted, discontinued",,1947,M01,1994,M13
WDU11461133                   ,11,461133,U,198200,"PPI Commodity data for Machinery and equipment-Bench and portable scales, not seasonally adjusted, discontinued",,1947,M01,2003,M06
WDU11461134                   ,11,461134,U,198200,"PPI Commodity data for Machinery and equipment-Floor scales, not seasonally adjusted, discontinued",,1947,M01,1994,M13
WDU11461135                   ,11,461135,U,199412,"PPI Commodity data for Machinery and equipment-Motor truck and railroad track scales, not seasonally adjusted, discontinued",,1994,M12,2003,M06
WDU11461137                   ,11,461137,U,198200,"PPI Commodity data for Machinery and equipment-Misc. industrial scales, not seasonally adjusted, discontinued",,1967,M01,2003,M06
WDU11461138                   ,11,461138,U,198712,"PPI Commodity data for Machinery and equipment-Automatic checkweighters, not seasonally adjusted, discontinued",,1987,M12,1995,M12
WDU11461241                   ,11,461241,U,198712,"PPI Commodity data for Machinery and equipment-Commercial and retail scales, not seasonally adjusted, discontinued",,1995,M09,1999,M04
WDU11461242                   ,11,461242,U,198200,"PPI Commodity data for Machinery and equipment-Bathroom scales, not seasonally adjusted, discontinued",,1967,M01,1997,M03
WDU11461243                   ,11,461243,U,198200,"PPI Commodity data for Machinery and equipment-Person-weighing scales and misc. household scales, not seasonally adjusted, discontinued",,1980,M12,1999,M02
WDU11461244                   ,11,461244,U,198200,"PPI Commodity data for Machinery and equipment-Mailing and parcel post scales, not seasonally adjusted, discontinued",,1980,M12,1987,M13
WDU11461343                   ,11,461343,U,198200,"PPI Commodity data for Machinery and equipment-Attachments and accessories, not seasonally adjusted, discontinued",,1980,M12,1997,M07
WDU11461344                   ,11,461344,U,198200,"PPI Commodity data for Machinery and equipment-Parts, not seasonally adjusted, discontinued",,1980,M12,2003,M06
WDU11470101                   ,11,470101,U,198200,"PPI Commodity data for Machinery and equipment-Centrifugal blower, not seasonally adjusted, discontinued",,1947,M01,1983,M13
WDU11470111                   ,11,470111,U,198200,"PPI Commodity data for Machinery and equipment-Propeller fan, not seasonally adjusted, discontinued",,1947,M01,1983,M13
WDU11470121                   ,11,470121,U,198200,"PPI Commodity data for Machinery and equipment-Attic fan, 30 inch size, not seasonally adjusted, discontinued",,1958,M01,1983,M13
WDU11470133                   ,11,470133,U,198200,"PPI Commodity data for Machinery and equipment-Axial fan, 36-38 inch, direct drive, not seasonally adjusted, discontinued",,1967,M01,1983,M13
WDU11470135                   ,11,470135,U,198200,"PPI Commodity data for Machinery and equipment-Industrial fan, arrangement no. 1, not seasonally adjusted, discontinued",,1967,M01,1983,M13
WDU11470141                   ,11,470141,U,198312,"PPI Commodity data for Machinery and equipment-Centrifugal fans and blowers, not seasonally adjusted, discontinued",,1983,M12,2003,M13
WDU11470142                   ,11,470142,U,198312,"PPI Commodity data for Machinery and equipment-Propeller fans and accessories, not seasonally adjusted, discontinued",,1983,M12,2003,M13
WDU114801                     ,11,4801,U,198200,"PPI Commodity data for Machinery and equipment-Heat transfer equipment, not seasonally adjusted, discontinued",,1977,M12,2011,M13
WDU11480101                   ,11,480101,U,198200,"PPI Commodity data for Machinery and equipment-Packaged terminal a/c, not seasonally adjusted, discontinued",,1978,M02,1982,M13
WDU11480105                   ,11,480105,U,198200,"PPI Commodity data for Machinery and equipment-Room fan coil a/c, not seasonally adjusted, discontinued",,1977,M12,1982,M02
WDU11480107                   ,11,480107,U,198200,"PPI Commodity data for Machinery and equipment-Central station a/c unit, not seasonally adjusted, discontinued",,1977,M12,1997,M06
WDU11480109                   ,11,480109,U,198200,"PPI Commodity data for Machinery and equipment-Unit cooler, not seasonally adjusted, discontinued",,1977,M12,1989,M13
WDU11480111                   ,11,480111,U,198200,"PPI Commodity data for Machinery and equipment-Remote refrigerent condenser, not seasonally adjusted, discontinued",,1977,M12,1992,M07
WDU11480117                   ,11,480117,U,198200,"PPI Commodity data for Machinery and equipment-Finned coils, all types, not seasonally adjusted, discontinued",,1977,M12,1997,M06
WDU11480131                   ,11,480131,U,198212,"PPI Commodity data for Machinery and equipment-Heat transfer equipment, not seasonally adjusted, discontinued",,1982,M12,2003,M13
WDU11480132                   ,11,480132,U,200312,"PPI Commodity data for Machinery and equipment-Heat transfer equipment, except dehumidifiers, not seasonally adjusted, discontinued",,2003,M12,2011,M13
WDU11480133                   ,11,480133,U,200312,"PPI Commodity data for Machinery and equipment-Motor vehicle air-conditioning, not seasonally adjusted, discontinued",,2003,M12,2011,M13
WDU11480134                   ,11,480134,U,200912,"PPI Commodity data for Machinery and equipment-Heat pumps, not seasonally adjusted, discontinued",,2009,M12,2011,M13
WDU11480201                   ,11,480201,U,198200,"PPI Commodity data for Machinery and equipment-Year-round a/c, 2-3 ton, not seasonally adjusted, discontinued",,1977,M12,1982,M12
WDU11480205                   ,11,480205,U,198200,"PPI Commodity data for Machinery and equipment-Year-round air conditioners, not seasonally adjusted, discontinued",,1977,M12,1997,M06
WDU11480208                   ,11,480208,U,198200,"PPI Commodity data for Machinery and equipment-Year-round a/c, 25 ton, not seasonally adjusted, discontinued",,1977,M12,1978,M13
WDU11480209                   ,11,480209,U,198200,"PPI Commodity data for Machinery and equipment-Air conditioners, except window and wall units, not seasonally adjusted, discontinued",,1977,M12,1997,M06
WDU11480215                   ,11,480215,U,198200,"PPI Commodity data for Machinery and equipment-Single package heat pump, not seasonally adjusted, discontinued",,1977,M12,1989,M13
WDU11480216                   ,11,480216,U,198912,"PPI Commodity data for Machinery and equipment-Split system, coils, not seasonally adjusted, discontinued",,1991,M07,1993,M13
WDU11480217                   ,11,480217,U,198200,"PPI Commodity data for Machinery and equipment-Split system heat pump, not seasonally adjusted, discontinued",,1977,M12,1989,M13
WDU11480219                   ,11,480219,U,198200,"PPI Commodity data for Machinery and equipment-Split system, condensing unit, not seasonally adjusted, discontinued",,1969,M01,1997,M06
WDU11480223                   ,11,480223,U,200312,"PPI Commodity data for Machinery and equipment-Ground and ground water source heat pump, not seasonally adjusted, discontinued",,1977,M12,1982,M13
WDU11480225                   ,11,480225,U,198912,"PPI Commodity data for Machinery and equipment-Heat pumps, not seasonally adjusted, discontinued",,1989,M12,1997,M06
WDU11480301                   ,11,480301,U,198212,"PPI Commodity data for Machinery and equipment-Refrigeration enclosures, not seasonally adjusted, discontinued",,1982,M12,1997,M06
WDU11480302                   ,11,480302,U,198200,"PPI Commodity data for Machinery and equipment-Sectional cooler, not seasonally adjusted, discontinued",,1977,M12,1982,M13
WDU11480303                   ,11,480303,U,198200,"PPI Commodity data for Machinery and equipment-Reach-in refrigerator, not seasonally adjusted, discontinued",,1977,M12,1982,M13
WDU11480306                   ,11,480306,U,198200,"PPI Commodity data for Machinery and equipment-Multilevel display case, not seasonally adjusted, discontinued",,1977,M12,1981,M08
WDU11480307                   ,11,480307,U,198200,"PPI Commodity data for Machinery and equipment-Frozen food case, not seasonally adjusted, discontinued",,1977,M12,1982,M13
WDU11480309                   ,11,480309,U,198200,"PPI Commodity data for Machinery and equipment-Mechanical drinking water cooler, not seasonally adjusted, discontinued",,1977,M12,1989,M13
WDU11480311                   ,11,480311,U,198212,"PPI Commodity data for Machinery and equipment-Mechanical beverage cooling and dispensing equipment, not seasonally adjusted, discontinued",,1982,M12,1997,M05
WDU11480319                   ,11,480319,U,198212,"PPI Commodity data for Machinery and equipment-Other commercial refrigeration equipment, not seasonally adjusted, discontinued",,1982,M12,1997,M06
WDU114804                     ,11,4804,U,198200,"PPI Commodity data for Machinery and equipment-Refrigerant compressors, not seasonally adjusted, discontinued",,1977,M12,2011,M13
WDU11480402                   ,11,480402,U,198200,"PPI Commodity data for Machinery and equipment-Compressor, 3 h.p., not seasonally adjusted, discontinued",,1977,M12,1982,M13
WDU11480411                   ,11,480411,U,198212,"PPI Commodity data for Machinery and equipment-Refrigerant compressors, not seasonally adjusted, discontinued",,1982,M12,2003,M13
WDU11480412                   ,11,480412,U,200312,"PPI Commodity data for Machinery and equipment-Refrigerant compressors, except automotive, not seasonally adjusted, discontinued",,2003,M12,2011,M13
WDU11480413                   ,11,480413,U,200312,"PPI Commodity data for Machinery and equipment-Automotive air-conditioning compressors, not seasonally adjusted, discontinued",,2006,M07,2011,M13
WDU114805                     ,11,4805,U,198200,"PPI Commodity data for Machinery and equipment-Refrigeration condensing units, not seasonally adjusted, discontinued",,1977,M12,2018,M01
WDU11480502                   ,11,480502,U,198200,"PPI Commodity data for Machinery and equipment-Condenser, 3/4-3.0 h.p., not seasonally adjusted, discontinued",,1977,M12,1982,M11
WDU11480507                   ,11,480507,U,198200,"PPI Commodity data for Machinery and equipment-Condensing unit over 3-15 h.p., not seasonally adjusted, discontinued",,1977,M12,1982,M12
WDU11480511                   ,11,480511,U,198212,"PPI Commodity data for Machinery and equipment-Refrigeration condensing units, not seasonally adjusted, discontinued",,1982,M12,2018,M01
WDU11480601                   ,11,480601,U,198200,"PPI Commodity data for Machinery and equipment-Centrifugal liquid chiller, not seasonally adjusted, discontinued",,1977,M12,1982,M13
WDU11480603                   ,11,480603,U,198200,"PPI Commodity data for Machinery and equipment-Icemaking machines, not seasonally adjusted, discontinued",,1977,M12,1997,M06
WDU11480605                   ,11,480605,U,198200,"PPI Commodity data for Machinery and equipment-Absorption liquid chiller, not seasonally adjusted, discontinued",,1977,M12,1982,M02
WDU11480606                   ,11,480606,U,198200,"PPI Commodity data for Machinery and equipment-Mobile vehicle refrigeration system, not seasonally adjusted, discontinued",,1977,M12,1989,M13
WDU11480607                   ,11,480607,U,198200,"PPI Commodity data for Machinery and equipment-Automobile a/c, not seasonally adjusted, discontinued",,1977,M12,1982,M12
WDU11480608                   ,11,480608,U,198200,"PPI Commodity data for Machinery and equipment-Truck cab a/c, not seasonally adjusted, discontinued",,1977,M12,1978,M01
WDU11480609                   ,11,480609,U,198200,"PPI Commodity data for Machinery and equipment-Pick-up/van a/c, not seasonally adjusted, discontinued",,1977,M12,1982,M03
WDU11480611                   ,11,480611,U,198200,"PPI Commodity data for Machinery and equipment-Reciprocating liquid chiller, not seasonally adjusted, discontinued",,1977,M12,1982,M13
WDU11480614                   ,11,480614,U,198200,"PPI Commodity data for Machinery and equipment-Water cooling tower, not seasonally adjusted, discontinued",,1977,M12,1984,M04
WDU11480617                   ,11,480617,U,198200,"PPI Commodity data for Machinery and equipment-Evaporative air cooler, not seasonally adjusted, discontinued",,1977,M12,1997,M05
WDU11480621                   ,11,480621,U,198212,"PPI Commodity data for Machinery and equipment-Mobile vehicle mechanical a/c system, not seasonally adjusted, discontinued",,1982,M12,2001,M13
WDU11480623                   ,11,480623,U,198212,"PPI Commodity data for Machinery and equipment-Liquid chiller, centrifugal and reciprocating, not seasonally adjusted, discontinued",,1982,M12,2001,M13
WDU11480625                   ,11,480625,U,198212,"PPI Commodity data for Machinery and equipment-Soda fountain and beer dispensing equipment, not seasonally adjusted, discontinued",,1982,M12,1997,M05
WDU11480628                   ,11,480628,U,198912,"PPI Commodity data for Machinery and equipment-Other refrigeration machinery/air conditioning equip, not seasonally adjusted, discontinued",,1989,M12,1994,M09
WDU11480629                   ,11,480629,U,198212,"PPI Commodity data for Machinery and equipment-Other refrigeration machinery & air condition equip., not seasonally adjusted, discontinued",,1982,M12,1989,M13
WDU114901                     ,11,4901,U,198200,"PPI Commodity data for Machinery and equipment-Valves and fittings, not seasonally adjusted, discontinued",,1947,M01,1982,M13
WDU11490101                   ,11,490101,U,198200,"PPI Commodity data for Machinery and equipment-Gate valve, iron, 6 inch, not seasonally adjusted, discontinued",,1947,M01,1982,M13
WDU11490102                   ,11,490102,U,198200,"PPI Commodity data for Machinery and equipment-Gate valve, brass or bronze, 1 inch, not seasonally adjusted, discontinued",,1947,M01,1982,M13
WDU11490103                   ,11,490103,U,198200,"PPI Commodity data for Machinery and equipment-Gate valve forged steel, 1 inch, not seasonally adjusted, discontinued",,1947,M01,1982,M13
WDU11490104                   ,11,490104,U,198200,"PPI Commodity data for Machinery and equipment-Gate valve, cast steel, 6 inch, not seasonally adjusted, discontinued",,1947,M01,1982,M13
WDU11490105                   ,11,490105,U,196700,"PPI Commodity data for Machinery and equipment-Pop safety valve, iron or cast steel, not seasonally adjusted, discontinued",,1947,M01,1976,M06
WDU11490106                   ,11,490106,U,198200,"PPI Commodity data for Machinery and equipment-Regulating valve, 1 inch, not seasonally adjusted, discontinued",,1947,M01,1980,M08
WDU11490111                   ,11,490111,U,198200,"PPI Commodity data for Machinery and equipment-Flange union, cast iron, not seasonally adjusted, discontinued",,1947,M01,1978,M05
WDU11490112                   ,11,490112,U,198200,"PPI Commodity data for Machinery and equipment-Elbow, malleable iron, 1/2 inch, not seasonally adjusted, discontinued",,1947,M01,1982,M13
WDU11490113                   ,11,490113,U,198200,"PPI Commodity data for Machinery and equipment-Tee, forged steel, 1 inch, not seasonally adjusted, discontinued",,1947,M01,1982,M13
WDU11490114                   ,11,490114,U,196700,"PPI Commodity data for Machinery and equipment-Elbow cast bronze, 1/2 inch, not seasonally adjusted, discontinued",,1947,M01,1975,M07
WDU11490115                   ,11,490115,U,198200,"PPI Commodity data for Machinery and equipment-Elbow, wrought copper, 1/2 inch, not seasonally adjusted, discontinued",,1976,M06,1982,M13
WDU11490116                   ,11,490116,U,198200,"PPI Commodity data for Machinery and equipment-Ball valve, bronze, 2 inch, not seasonally adjusted, discontinued",,1976,M06,1982,M13
WDU11490117                   ,11,490117,U,198200,"PPI Commodity data for Machinery and equipment-Ball valve, steel, 6 inch, not seasonally adjusted, discontinued",,1976,M06,1982,M13
WDU11490118                   ,11,490118,U,198200,"PPI Commodity data for Machinery and equipment-Butterfly valve, 125 wsp, 6 inch, not seasonally adjusted, discontinued",,1976,M06,1982,M13
WDU11490119                   ,11,490119,U,198200,"PPI Commodity data for Machinery and equipment-Butterfly valve, 150 wog, 12 inch, not seasonally adjusted, discontinued",,1976,M06,1982,M11
WDU11490121                   ,11,490121,U,198200,"PPI Commodity data for Machinery and equipment-Plug valve, lubricated, not seasonally adjusted, discontinued",,1976,M06,1982,M13
WDU11490122                   ,11,490122,U,198200,"PPI Commodity data for Machinery and equipment-IBBM gate valve, not seasonally adjusted, discontinued",,1976,M06,1982,M06
WDU11490123                   ,11,490123,U,198200,"PPI Commodity data for Machinery and equipment-Fire hydrant, not seasonally adjusted, discontinued",,1976,M06,1982,M06
WDU11490124                   ,11,490124,U,198200,"PPI Commodity data for Machinery and equipment-Safety valve, not seasonally adjusted, discontinued",,1976,M06,1982,M13
WDU11490125                   ,11,490125,U,198200,"PPI Commodity data for Machinery and equipment-Cast iron valve, not seasonally adjusted, discontinued",,1976,M06,1982,M13
WDU11490206                   ,11,490206,U,198212,"PPI Commodity data for Machinery and equipment-Control valves, not seasonally adjusted, discontinued",,1982,M12,1998,M13
WDU11490207                   ,11,490207,U,198212,"PPI Commodity data for Machinery and equipment-Regulator valves, not seasonally adjusted, discontinued",,1982,M12,1998,M13
WDU114904                     ,11,4904,U,198306,"PPI Commodity data for Machinery and equipment-Parts & attachments for valves & fittings, not seasonally adjusted, discontinued",,1983,M06,1991,M06
WDU11490401                   ,11,490401,U,198306,"PPI Commodity data for Machinery and equipment-Parts & attachments for valves & fittings, not seasonally adjusted, discontinued",,1983,M06,1983,M12
WDU11490514                   ,11,490514,U,198306,"PPI Commodity data for Machinery and equipment-Single row maximum capacity ball bearings, not seasonally adjusted, discontinued",,1983,M06,1989,M06
WDU11490516                   ,11,490516,U,198306,"PPI Commodity data for Machinery and equipment-Double row annular ball bearings, not seasonally adjusted, discontinued",,1996,M01,2003,M13
