index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1,2021-S2
CUUSS49ASAF11    ,CUUSS49ASAF11    ,"Food at home in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.0,102.8,104.2,104.0,106.3,107.5,113.1,112.9,115.7,118.2,123.2,124.4,131.5,131.4,137.9,135.2,139.7,141.6,145.1,146.7,149.5,152.3,157.1,157.6,160.4,165.3,168.8,169.5,172.9,174.4,176.9,175.6,177.9,181.8,187.3,190.3,192.0,191.4,195.0,200.6,204.1,204.3,205.8,207.0,207.4,210.0,218.252,220.912,229.051,236.211,234.266,227.939,231.472,231.009,240.288,245.819,246.87,247.195,249.706,249.345,252.337,257.486,257.858,258.838,256.679,253.626,254.696,254.288,254.816,253.641,255.154,256.647,262.016,265.591,270.509,281.107
CUUSS49ASAF111   ,CUUSS49ASAF111   ,"Cereals and bakery products in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.374,262.057,263.445,270.011,274.039,278.038,277.701,280.477,287.723
CUUSS49ASAF112   ,CUUSS49ASAF112   ,"Meats, poultry, fish, and eggs in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.203,275.498,277.742,276.959,280.516,291.091,296.14,303.822,321.777
CUUSS49ASAF113   ,CUUSS49ASAF113   ,"Fruits and vegetables in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.935,344.714,340.213,340.999,344.91,349.911,360.833,366.675,383.785
CUUSS49ASAF114   ,CUUSS49ASAF114   ,"Nonalcoholic beverages and beverage materials in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1977.12=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.499,257.339,261.095,263.715,256.698,266.61,264.853,272.975,274.275
CUUSS49ASAF115   ,CUUSS49ASAF115   ,"Other food at home in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.156,203.158,197.624,196.934,197.121,196.991,200.308,202.925,212.227
CUUSS49ASAF116   ,CUUSS49ASAF116   ,"Alcoholic beverages in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.5,103.8,105.6,108.0,111.7,110.7,114.8,118.2,121.5,125.0,127.2,130.9,135.4,138.9,149.5,154.5,159.0,161.5,163.6,165.6,165.3,166.5,169.6,170.1,175.2,174.5,179.5,181.1,183.1,183.7,187.1,191.5,194.4,197.1,196.7,197.2,200.0,201.0,205.7,205.2,207.6,208.5,210.1,212.5,214.0,207.9,215.94,216.645,222.728,223.608,223.784,226.887,227.419,226.421,228.05,224.975,225.994,225.791,226.493,226.842,226.131,228.753,231.532,231.255,234.783,236.602,237.44,236.705,236.995,239.564,240.293,235.935,247.1,257.225,261.553,263.997
CUUSS49ASAG      ,CUUSS49ASAG      ,"Other goods and services in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.6,110.0,113.8,116.7,121.2,123.3,125.4,130.4,137.0,142.8,152.6,158.0,163.8,168.8,175.4,184.5,193.0,201.2,210.3,213.6,216.6,219.4,223.8,227.5,230.2,235.5,239.1,242.3,246.1,250.8,272.4,277.6,283.0,290.2,292.6,297.6,297.1,296.4,297.8,299.8,300.5,303.4,308.0,309.6,318.4,325.6,328.68,332.008,339.046,343.145,350.933,357.387,359.825,367.602,370.838,368.506,371.721,372.74,376.258,374.316,377.287,381.097,382.38,388.793,389.93,392.432,400.627,414.828,425.312,429.642,436.355,445.358,450.342,452.136,465.577,470.902
CUUSS49ASAGC     ,CUUSS49ASAGC     ,"Other goods in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.11,104.824,106.217,103.409,103.879,103.509,104.599,103.746,105.354,107.146,106.92,108.181,107.919,107.259,109.786,117.242,117.033,117.207,117.75,119.135,119.859,117.916,122.885,123.436
CUUSS49ASAGS     ,CUUSS49ASAGS     ,"Other personal services in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.645,101.542,102.042,103.19,104.541,105.308,106.219,105.901,106.24,106.833,107.579,109.733,110.742,112.795,114.866,115.398,119.543,121.29,123.856,126.955,128.674,130.738,133.687,135.764
CUUSS49ASAH      ,CUUSS49ASAH      ,"Housing in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.2,105.6,107.3,112.1,114.0,118.1,119.5,122.6,125.3,128.0,129.6,133.9,137.3,141.2,144.0,145.9,147.9,149.2,150.4,150.5,151.2,150.9,152.1,152.3,153.2,155.0,155.7,157.5,159.2,161.1,163.1,165.9,168.9,172.6,177.1,181.9,186.3,189.8,193.0,193.3,198.3,203.3,209.4,215.9,223.2,227.8,235.464,238.424,242.534,245.278,244.823,244.004,242.909,243.594,244.846,245.34,247.857,250.722,253.661,255.644,258.147,262.106,265.351,268.842,274.477,280.331,286.121,290.634,298.095,304.768,312.234,318.478,322.381,325.558,327.289,334.882
CUUSS49ASAH1     ,CUUSS49ASAH1     ,"Shelter in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.4,106.1,108.9,114.2,117.3,121.7,125.0,128.2,132.0,134.7,137.5,142.6,147.1,151.4,154.0,155.7,158.1,159.1,160.6,159.8,160.7,160.7,161.4,161.6,162.9,165.0,166.1,167.7,170.6,173.2,176.4,179.2,182.8,185.9,190.1,195.4,201.1,205.4,209.8,213.1,219.3,225.5,232.5,238.9,246.0,252.2,262.278,267.352,271.462,275.529,276.146,274.215,272.245,273.317,274.132,275.347,278.565,281.723,283.945,286.991,289.765,294.637,300.017,305.365,312.652,320.125,327.448,333.962,342.992,350.844,360.025,367.86,373.039,375.436,376.804,383.263
CUUSS49ASAH2     ,CUUSS49ASAH2     ,"Fuels and utilities in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,105.2,109.8,108.1,113.3,111.0,117.0,110.6,114.5,113.8,118.0,116.9,122.1,122.5,126.5,130.6,135.5,135.6,138.2,139.9,141.9,142.4,143.7,150.1,148.5,147.5,150.8,150.9,157.1,147.4,144.7,142.9,147.8,150.2,161.1,175.5,181.0,184.8,189.2,195.1,178.7,181.4,188.0,192.7,211.8,230.9,231.3,235.378,230.487,247.845,241.047,228.495,241.248,251.448,254.38,262.592,258.356,260.992,268.135,285.342,285.468,291.528,302.945,295.844,294.142,297.013,305.429,306.61,306.682,315.708,326.874,327.395,332.934,339.929,358.17,374.933,404.462
CUUSS49ASAH21    ,CUUSS49ASAH21    ,"Household energy in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.4,109.7,105.8,111.9,106.4,113.8,107.0,113.7,109.6,118.3,117.1,124.1,124.0,129.1,136.5,140.2,135.7,138.3,140.5,143.8,143.3,144.8,150.5,147.3,142.4,147.7,146.5,153.7,141.6,137.8,135.1,140.7,143.3,157.1,175.5,181.4,186.2,191.5,198.1,176.3,179.2,184.8,190.7,215.0,239.2,237.7,240.951,230.126,251.988,237.204,217.873,228.366,240.042,239.251,246.49,239.312,238.622,243.58,264.283,259.141,264.838,273.347,262.469,259.334,258.967,271.333,264.77,263.529,268.864,281.347,280.951,285.213,294.769,311.226,328.222,356.998
CUUSS49ASAH3     ,CUUSS49ASAH3     ,"Household furnishings and operations in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,100.2,101.9,102.4,104.6,105.7,107.3,107.1,108.8,109.8,111.8,110.3,110.8,112.9,114.5,117.5,118.1,119.8,121.4,121.1,122.9,123.0,120.7,119.7,121.2,122.0,121.4,121.0,120.8,122.6,123.9,122.9,123.7,125.4,127.6,127.3,129.3,129.1,128.8,126.0,121.8,122.8,121.8,125.3,126.5,129.4,130.1,129.553,127.405,126.106,127.617,127.988,125.895,123.451,121.595,121.347,121.198,120.912,120.707,120.028,118.703,118.701,116.443,116.293,115.322,116.05,114.984,116.88,115.931,117.216,118.062,121.134,121.699,119.981,120.894,119.003,123.113
CUUSS49ASAH31    ,CUUSS49ASAH31    ,"Household furnishings and supplies in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.443,97.049,96.974,97.061,96.324,95.998,95.386,93.779,93.268,90.645,90.405,89.119,89.455,88.215,89.854,88.279,86.609,87.402,90.691,91.155,88.97,89.691,87.044,89.37
CUUSS49ASAM      ,CUUSS49ASAM      ,"Medical care in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.8,106.5,111.1,114.7,118.9,122.8,127.8,131.2,137.3,141.9,146.8,152.7,159.5,167.1,174.9,181.5,189.2,195.6,203.3,209.8,213.7,216.6,220.5,223.0,227.9,229.8,231.6,232.3,234.7,238.7,243.3,245.8,250.8,253.6,261.3,269.9,279.9,282.6,286.9,293.4,298.1,302.2,312.3,318.5,325.3,330.9,338.67,341.253,351.705,354.216,360.825,366.073,372.15,377.037,386.009,392.086,400.772,407.156,406.28,412.362,417.415,418.628,421.77,432.515,453.93,465.553,467.182,475.627,478.143,473.22,482.154,484.836,502.601,508.088,508.825,514.831
CUUSS49ASAN      ,CUUSS49ASAN      ,"Nondurables in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,101.7,102.5,104.4,105.2,104.9,103.6,107.6,108.4,110.7,112.9,118.7,120.0,125.3,129.4,130.9,132.6,136.5,138.5,139.9,139.4,139.7,141.2,143.0,142.3,146.0,145.7,147.8,148.1,149.0,149.0,153.1,153.2,156.9,159.9,163.1,160.9,163.3,164.3,169.1,169.5,174.6,175.9,179.2,186.0,188.9,188.6,193.62,195.059,206.465,204.953,193.968,201.174,202.998,203.401,215.707,215.846,221.272,220.55,221.09,217.409,221.342,218.45,215.548,216.569,213.553,212.46,216.169,218.7,226.343,227.86,230.007,232.758,230.277,232.322,241.171,252.725
CUUSS49ASANL1    ,CUUSS49ASANL1    ,"Nondurables less food in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,101.0,101.3,103.8,104.6,102.2,98.0,102.4,103.8,106.3,107.5,114.6,115.3,120.6,127.5,126.4,129.9,134.2,136.7,137.0,134.7,133.6,134.5,134.9,133.0,137.9,134.2,135.2,135.0,134.3,133.0,138.9,139.5,144.6,147.3,149.1,142.6,144.7,145.8,152.1,149.4,156.3,157.9,161.9,171.4,175.2,173.2,177.669,178.486,193.764,186.991,167.871,181.949,183.647,183.502,200.373,197.478,204.977,202.83,202.755,196.004,200.419,191.784,185.564,185.895,179.404,178.04,182.051,184.784,196.04,197.43,197.665,199.695,189.665,188.934,201.214,213.877
CUUSS49ASANL11   ,CUUSS49ASANL11   ,"Nondurables less food and beverages in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,100.8,101.1,103.6,104.3,101.4,97.0,101.5,102.8,105.2,106.1,113.7,114.1,119.5,126.8,124.5,127.9,132.1,134.7,134.7,132.0,130.8,131.7,131.8,129.6,134.6,130.5,131.1,130.7,129.7,128.3,134.3,134.7,139.8,142.5,144.4,137.6,139.5,140.6,146.9,144.1,151.2,152.8,156.8,166.6,170.6,168.9,173.069,173.883,189.471,182.414,162.606,177.029,178.815,178.722,196.286,193.437,201.2,198.97,198.853,191.786,196.542,187.238,180.477,180.845,173.725,172.21,176.33,179.208,190.925,192.227,192.431,194.794,183.132,181.551,194.33,207.668
CUUSS49ASAR      ,CUUSS49ASAR      ,"Recreation in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,101.4,102.8,100.9,104.5,104.5,105.6,106.5,109.4,108.5,109.5,110.9,112.8,111.7,112.6,113.6,115.1,114.9,114.31,114.283,114.972,116.315,113.8,110.968,107.228,104.903,105.066,103.396,104.079,103.727,103.48,103.476,105.36,104.228,103.062,105.094,107.494,106.155,106.612,107.857,106.547,107.347,105.63,105.655,107.75,105.516,107.184,114.802
CUUSS49ASAS      ,CUUSS49ASAS      ,"Services in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.4,106.2,109.0,114.0,116.8,120.9,123.3,126.7,130.5,133.9,136.4,141.2,145.3,149.7,152.8,155.7,158.1,160.6,163.6,165.4,167.2,167.7,170.0,170.1,171.6,174.1,175.4,177.3,178.9,181.1,183.6,186.2,189.9,193.5,197.9,202.6,207.3,211.4,215.5,217.6,223.0,229.0,234.9,241.0,248.0,253.0,259.805,263.844,269.007,272.871,272.376,272.993,273.292,274.987,277.218,278.521,281.99,285.853,289.137,291.96,295.468,299.148,302.109,307.067,313.874,318.845,324.537,330.08,337.902,344.107,350.806,356.843,361.385,364.416,367.073,376.004
CUUSS49ASASL2RS  ,CUUSS49ASASL2RS  ,"Services less rent of shelter in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1984-S01,2021-S03,107.2,111.2,114.1,118.8,121.5,125.5,127.0,130.9,134.8,139.2,141.5,145.9,149.8,154.4,158.4,162.7,165.2,169.6,174.6,179.6,182.6,183.9,188.3,188.2,190.2,193.4,195.0,197.5,197.1,198.7,200.3,202.4,206.7,211.0,215.9,219.6,223.1,227.0,230.9,231.4,235.9,241.6,245.7,251.6,258.4,261.7,263.496,265.965,272.868,276.422,274.112,278.777,282.568,285.209,289.504,291.012,294.938,299.899,304.712,307.213,311.897,314.174,313.706,318.221,324.547,326.008,329.4,333.592,339.704,343.732,346.936,350.495,354.212,358.281,362.901,375.591
CUUSS49ASASL5    ,CUUSS49ASASL5    ,"Services less medical care services in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.3,106.3,108.8,113.9,116.6,120.7,122.8,126.2,129.8,133.1,135.4,140.1,144.1,148.2,150.8,153.3,155.3,157.4,160.1,161.3,163.0,163.3,165.5,165.4,166.7,169.3,170.5,172.5,174.1,176.2,178.6,181.2,184.8,188.3,192.5,196.9,201.3,205.4,209.4,211.4,216.7,222.6,228.2,234.3,241.1,246.1,252.679,256.69,261.562,265.335,264.557,264.933,265.001,266.467,268.331,269.276,272.387,275.964,279.056,281.455,284.626,288.461,291.546,296.048,301.881,306.421,312.267,317.817,325.867,332.686,338.959,344.919,348.289,351.01,353.714,362.834
CUUSS49ASAT      ,CUUSS49ASAT      ,"Transportation in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.8,104.6,107.1,107.8,106.4,104.0,107.7,110.1,112.4,115.2,119.3,119.9,123.2,129.8,126.2,126.9,130.8,135.3,137.2,137.8,139.2,141.8,143.3,141.4,144.9,143.8,144.8,145.5,141.9,143.2,145.3,148.2,152.9,155.6,157.8,152.8,153.5,155.4,162.1,158.5,164.7,168.4,171.6,178.0,182.1,181.1,182.681,183.654,195.478,189.707,171.951,185.213,189.917,191.845,207.991,207.558,214.534,213.374,214.537,210.204,214.173,204.496,199.862,199.712,192.131,190.508,197.008,200.583,212.295,213.984,216.444,218.181,204.433,204.205,221.945,239.932
CUUSS49ASAT1     ,CUUSS49ASAT1     ,"Private transportation in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.1,104.9,107.4,107.2,105.6,103.0,107.0,109.2,111.4,113.8,117.8,117.7,120.1,126.3,122.5,124.1,127.9,132.3,132.9,132.5,133.9,137.3,138.6,137.6,141.1,139.1,140.3,140.6,136.5,137.6,139.4,142.2,146.4,149.1,151.6,146.7,147.1,149.5,156.3,152.8,159.6,163.3,166.2,172.4,176.4,175.2,176.657,177.535,189.512,183.022,166.548,179.969,184.455,185.875,202.085,201.58,208.664,207.61,208.715,204.452,208.22,199.184,194.081,194.779,186.69,185.94,192.089,196.877,208.601,211.492,213.205,215.672,202.434,202.268,221.855,242.253
CUUSS49ASATCLTB  ,CUUSS49ASATCLTB  ,"Transportation commodities less motor fuel in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.594,100.803,102.273,103.404,104.333,104.787,104.318,103.661,103.48,102.701,103.396,102.0,101.759,100.062,99.686,98.836,99.772,99.226,100.288,99.355,99.897,101.44,105.824,115.363
CUUSS49ASEEB     ,CUUSS49ASEEB     ,"Tuition, other school fees, and childcare in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1977.12=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.605,1776.742,1883.011,1897.211,1952.117,1964.111,1970.22,1915.665,2033.74
CUUSS49ASEFJ     ,CUUSS49ASEFJ     ,"Dairy and related products in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.544,239.695,239.036,245.437,249.287,256.485,258.296,262.12,267.25
CUUSS49ASEFV     ,CUUSS49ASEFV     ,"Food away from home in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.4,105.3,106.5,109.2,110.4,112.3,113.0,113.4,114.3,119.0,122.0,125.1,127.9,130.2,131.5,134.8,136.4,137.4,138.8,139.8,140.6,141.5,143.1,144.0,145.2,147.2,149.9,151.0,152.8,154.7,155.6,156.6,158.3,160.5,164.5,166.8,169.4,171.8,173.5,176.2,178.0,179.4,182.8,187.5,190.9,191.9,194.307,195.941,199.134,203.141,206.125,207.988,208.239,211.055,214.283,216.025,219.562,221.69,221.601,222.985,226.383,230.309,233.179,236.199,242.401,244.632,250.341,255.643,259.84,264.377,272.314,278.129,286.369,293.178,297.867,307.568
CUUSS49ASEHA     ,CUUSS49ASEHA     ,"Rent of primary residence in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,104.5,109.3,112.6,118.6,121.4,126.2,128.8,132.2,135.4,138.2,140.8,145.5,147.9,151.2,153.2,154.6,155.5,156.1,156.3,156.0,156.4,156.4,155.7,155.8,156.7,157.9,158.8,160.4,162.5,165.4,168.4,171.5,174.8,178.8,183.3,189.5,195.0,199.0,204.5,210.3,216.6,224.7,231.4,238.5,244.8,252.1,260.388,267.129,272.765,278.593,281.018,279.492,279.014,280.49,282.941,283.948,287.521,291.52,294.274,298.847,301.991,307.928,313.554,319.945,327.269,335.943,344.026,352.717,360.586,370.006,380.354,390.515,397.686,399.504,401.32,405.701
CUUSS49ASEHC     ,CUUSS49ASEHC     ,"Owners' equivalent rent of residences in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1984-S01,2021-S03,108.2,112.0,114.3,119.8,123.3,127.7,131.8,135.2,139.1,142.1,145.3,151.5,156.5,161.0,162.5,164.0,166.6,168.4,169.9,169.1,169.8,170.2,170.8,171.6,172.0,174.1,174.8,176.6,179.3,181.8,184.7,187.6,190.9,193.5,197.9,203.7,208.8,214.2,219.5,223.8,228.9,235.7,242.9,250.1,256.1,263.8,272.245,277.475,282.467,287.328,288.853,286.406,285.016,286.007,286.529,287.718,291.007,294.106,296.366,299.626,302.343,306.899,311.83,317.408,324.306,332.543,339.555,347.084,356.218,364.724,373.913,382.221,388.605,391.696,392.447,397.359
CUUSS49ASEHC01   ,CUUSS49ASEHC01   ,"Owners' equivalent rent of primary residence in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1984-S01,2021-S03,108.2,112.0,114.3,119.8,123.3,127.7,131.8,135.2,139.1,142.1,145.3,151.5,156.5,161.0,162.5,164.0,166.6,168.4,169.9,169.1,169.8,170.2,170.8,171.6,172.0,174.1,174.8,176.6,179.3,181.8,184.7,187.6,190.9,193.5,197.9,203.7,208.8,214.2,219.5,223.8,228.9,235.7,242.9,250.1,256.1,263.8,272.245,277.475,282.467,287.328,288.853,286.406,285.016,286.007,286.529,287.718,291.005,294.104,296.364,299.623,302.335,306.898,311.82,317.385,324.287,332.523,339.536,347.064,356.198,364.703,373.891,382.199,388.583,391.673,392.425,397.336
CUUSS49ASEHF     ,CUUSS49ASEHF     ,"Gas (piped) and electricity in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.4,109.7,105.8,112.0,106.5,113.9,107.0,113.9,109.6,118.5,117.3,124.3,124.0,129.2,136.5,140.3,135.9,138.5,140.7,144.2,143.7,145.2,151.0,147.8,142.8,148.2,146.8,154.2,142.1,138.2,135.4,140.9,143.4,157.2,176.0,182.1,187.1,192.3,198.7,176.6,179.3,184.5,190.3,214.4,239.1,237.4,240.79,229.155,250.138,235.284,217.266,227.66,238.7,238.081,244.941,237.648,236.965,242.049,262.86,257.648,263.245,271.932,261.232,258.175,257.771,270.18,263.404,262.166,267.477,280.151,279.514,283.786,293.428,309.895,326.769,355.525
CUUSS49ASEHF01   ,CUUSS49ASEHF01   ,"Electricity in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,99.8,103.8,105.4,105.7,110.5,109.6,109.0,109.5,116.1,123.6,129.5,134.6,138.9,141.0,151.8,151.9,155.9,158.0,158.5,159.0,161.5,161.6,168.7,168.8,160.5,166.9,167.6,168.2,155.9,154.0,154.1,154.0,154.2,154.1,175.4,226.2,230.7,231.1,227.0,194.1,186.4,187.0,194.9,203.8,264.1,270.3,266.873,254.982,259.012,250.557,258.459,269.903,276.864,279.232,286.337,274.62,286.172,286.393,313.938,297.873,297.575,309.655,303.329,294.995,299.292,305.315,301.301,298.103,313.234,314.801,322.073,329.448,338.533,354.083,378.122,401.152
CUUSS49ASEHF02   ,CUUSS49ASEHF02   ,"Utility (piped) gas service in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,106.2,114.2,106.0,116.8,103.3,117.2,115.0,134.4,110.0,122.4,108.0,119.4,110.8,122.0,123.6,134.5,114.6,118.4,124.0,133.3,127.3,131.4,135.6,126.1,126.2,130.6,125.2,145.8,132.7,125.0,116.9,132.9,139.7,178.9,195.2,124.5,132.5,147.9,176.0,171.5,187.3,199.5,202.7,250.6,218.4,203.2,218.455,206.189,262.897,234.161,164.891,174.523,196.051,188.831,196.318,197.411,170.883,184.739,195.593,208.661,226.343,229.706,210.025,216.259,207.334,236.172,222.058,225.021,209.419,246.09,229.435,228.002,240.173,260.724,265.162,309.503
CUUSS49ASETA     ,CUUSS49ASETA     ,"New and used motor vehicles in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.218,92.185,91.463,91.871,91.048,90.582,89.851,95.35,102.874
CUUSS49ASETA01   ,CUUSS49ASETA01   ,"New vehicles in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1977.12=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.909,170.087,168.713,170.52,168.629,171.118,169.652,172.974,183.808
CUUSS49ASETA02   ,CUUSS49ASETA02   ,"Used cars and trucks in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1977.12=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.054,267.361,266.555,268.283,268.023,264.352,285.998,317.159,374.04
CUUSS49ASETB     ,CUUSS49ASETB     ,"Motor fuel in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,98.6,96.4,99.4,96.5,85.3,70.6,78.2,78.5,78.5,81.7,88.4,85.3,87.9,109.9,92.5,94.4,101.1,111.6,109.5,104.8,101.4,108.6,105.7,100.4,109.0,99.7,103.2,107.7,91.2,91.7,102.8,106.6,120.6,128.9,135.0,115.1,115.8,124.6,147.6,142.5,165.4,172.7,181.8,208.3,223.6,218.9,235.819,239.334,288.175,259.778,184.527,233.164,238.653,243.14,300.806,296.201,320.413,311.269,314.336,298.085,311.112,274.938,250.664,251.169,213.66,213.127,229.213,236.697,272.251,281.153,280.805,293.189,244.616,241.367,291.737,338.099
