index,Index,Label,unit,start,last,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CUUR0120SEHC01   ,CUUR0120SEHC01   ,"Owners' equivalent rent of primary residence in Middle Atlantic, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.454,103.766,106.37100000000001
CUUR0120SEHF     ,CUUR0120SEHF     ,"Gas (piped) and electricity in Middle Atlantic, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.31200000000001,99.584,99.67
CUUR0120SEHF01   ,CUUR0120SEHF01   ,"Electricity in Middle Atlantic, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.75299999999999,99.11399999999999,100.958
CUUR0120SEHF02   ,CUUR0120SEHF02   ,"Utility (piped) gas service in Middle Atlantic, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.541,100.40799999999999,96.383
CUUR0120SETA     ,CUUR0120SETA     ,"New and used motor vehicles in Middle Atlantic, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.566,100.977,102.45
CUUR0120SETA01   ,CUUR0120SETA01   ,"New vehicles in Middle Atlantic, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.294,99.90299999999999,100.44
CUUR0120SETA02   ,CUUR0120SETA02   ,"Used cars and trucks in Middle Atlantic, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.76,102.99600000000001,106.70200000000001
CUUR0120SETB     ,CUUR0120SETB     ,"Motor fuel in Middle Atlantic, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.60600000000001,103.238,89.295
CUUR0120SETB01   ,CUUR0120SETB01   ,"Gasoline (all types) in Middle Atlantic, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.59700000000001,103.195,89.23299999999998
CUUR0120SETE     ,CUUR0120SETE     ,"Motor vehicle insurance in Middle Atlantic, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.00399999999999,101.751,97.913
CUUR0120SS47014  ,CUUR0120SS47014  ,"Gasoline, unleaded regular in Middle Atlantic, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.77600000000001,103.132,88.727
CUUR0120SS47015  ,CUUR0120SS47015  ,"Gasoline, unleaded midgrade in Middle Atlantic, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.65299999999999,103.198,91.723
CUUR0120SS47016  ,CUUR0120SS47016  ,"Gasoline, unleaded premium in Middle Atlantic, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.389,103.713,92.874
CUURN100SA0      ,CUURN100SA0      ,"All items in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1996.12=100,1996-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,102.1,104.1,107.8,110.5,111.9,114.5,118.5,122.5,126.9,130.139,136.042,135.82299999999998,139.304,144.185,146.96,148.185,150.236,148.738,150.1,152.475,156.25799999999995,158.441,160.205
CUURN100SA0E     ,CUURN100SA0E     ,"Energy in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3,95.7,114.8,116.7,111.0,124.9,139.8,165.2,186.8,198.558,229.77200000000002,182.852,199.78799999999998,231.56599999999997,231.80700000000002,230.405,231.58,189.761,175.646,191.40599999999998,208.361,200.52900000000002,183.417
CUURN100SA0L1E   ,CUURN100SA0L1E   ,"All items less food and energy in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,103.4,105.6,108.2,110.3,111.7,114.7,116.7,119.5,121.538,124.69200000000001,128.096,130.533,132.99,135.69,137.02200000000002,138.905,140.431,143.257,144.59,147.41,150.231,152.746
CUURN100SA0L2    ,CUURN100SA0L2    ,"All items less shelter in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,102.2,106.3,108.7,109.4,112.0,115.8,120.3,124.9,127.62200000000001,134.52,133.128,137.496,143.085,145.668,146.164,147.754,144.851,144.899,147.19299999999996,150.58100000000005,152.166,153.048
CUURN100SA0L5    ,CUURN100SA0L5    ,"All items less medical care in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,102.6,106.2,108.6,109.7,112.1,115.8,119.7,123.9,126.96700000000001,132.787,132.226,135.54,140.236,142.787,144.064,146.056,144.078,145.131,147.38299999999995,151.158,152.959,154.062
CUURN100SA0LE    ,CUURN100SA0LE    ,"All items less energy in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,103.4,105.7,108.4,110.4,112.0,115.1,117.3,120.3,122.794,126.617,129.881,132.30200000000002,135.126,138.025,139.429,141.512,143.048,145.533,146.925,149.73,152.55200000000005,155.442
CUURN100SAA      ,CUURN100SAA      ,"Apparel in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,100.7,101.3,101.6,96.5,92.6,95.1,91.2,90.0,86.406,87.431,87.139,85.319,88.23100000000002,91.59700000000001,90.854,93.90899999999999,91.166,93.49,91.561,93.49,94.175,88.35600000000002
CUURN100SAC      ,CUURN100SAC      ,"Commodities in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.9,106.4,107.6,106.9,108.4,111.6,115.7,119.4,121.605,128.81,125.21799999999999,130.02200000000002,137.75799999999998,140.985,140.173,140.442,133.645,131.597,133.05,136.032,136.543,135.41
CUURN100SACL1    ,CUURN100SACL1    ,"Commodities less food in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,100.9,106.7,106.7,104.6,105.6,108.5,113.1,116.7,117.52799999999999,124.64200000000001,118.238,124.145,132.884,135.77,133.864,132.905,123.09700000000001,120.26899999999999,121.589,124.67399999999999,124.29799999999999,120.589
CUURN100SACL11   ,CUURN100SACL11   ,"Commodities less food and beverages in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,100.9,106.8,106.7,104.5,105.4,108.4,113.0,116.7,117.315,124.478,117.605,123.647,132.554,135.451,133.41299999999998,132.381,122.199,119.219,120.535,123.713,123.319,119.36399999999999
CUURN100SAD      ,CUURN100SAD      ,"Durables in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,99.0,98.3,97.9,95.8,92.5,89.9,90.7,90.5,88.344,87.79,87.911,89.542,90.991,91.906,91.055,89.788,88.82600000000002,87.289,85.488,85.32799999999997,85.258,85.132
CUURN100SAE      ,CUURN100SAE      ,"Education and communication in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,99.4,100.3,103.6,106.4,108.3,108.8,110.6,113.1,114.96799999999999,119.713,124.65,128.039,127.447,127.786,127.545,128.97899999999998,130.036,132.868,130.455,131.375,134.868,139.028
CUURN100SAEC     ,CUURN100SAEC     ,"Education and communication commodities in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.559,95.588,95.13799999999999,92.539,91.464,89.742,87.31,85.115,86.74799999999998,83.691,78.205
CUURN100SAES     ,CUURN100SAES     ,"Education and communication services in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.935,100.773,101.131,101.215,102.58,103.637,106.36200000000001,104.51299999999999,105.12299999999999,108.402,112.508
CUURN100SAF      ,CUURN100SAF      ,"Food and beverages in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,103.5,105.9,109.1,110.9,113.3,116.7,119.8,123.4,128.611,135.842,138.56799999999998,141.009,145.85399999999996,149.778,151.667,154.887,156.393,156.634,158.364,160.83700000000005,163.375,168.389
CUURN100SAF1     ,CUURN100SAF1     ,"Food in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,103.6,106.0,109.3,111.0,113.4,116.7,119.9,123.6,128.903,136.233,138.751,141.17700000000005,146.167,150.19899999999996,152.007,155.358,156.916,157.045,158.798,161.436,164.203,169.358
CUURN100SAF11    ,CUURN100SAF11    ,"Food at home in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,103.2,105.6,108.9,110.0,112.3,116.1,118.6,121.7,126.708,135.014,135.547,137.029,143.516,147.248,148.01,150.888,151.065,149.476,149.236,150.589,151.472,155.881
CUURN100SAF111   ,CUURN100SAF111   ,"Cereals and bakery products in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.05,153.602,156.892,161.87
CUURN100SAF112   ,CUURN100SAF112   ,"Meats, poultry, fish, and eggs in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.741,160.02700000000004,159.72799999999995,167.851
CUURN100SAF113   ,CUURN100SAF113   ,"Fruits and vegetables in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.037,167.733,169.063,170.30900000000003
CUURN100SAF114   ,CUURN100SAF114   ,"Nonalcoholic beverages and beverage materials in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.93799999999999,121.542,123.098,124.803
CUURN100SAF115   ,CUURN100SAF115   ,"Other food at home in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.644,142.44899999999996,142.688,145.97799999999995
CUURN100SAF116   ,CUURN100SAF116   ,"Alcoholic beverages in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,101.1,104.2,105.9,109.1,110.4,114.3,117.1,119.8,123.788,129.75,134.937,137.421,140.234,142.42,145.616,147.116,148.018,149.6,151.025,151.671,151.744,155.106
CUURN100SAG      ,CUURN100SAG      ,"Other goods and services in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,113.7,120.6,125.8,133.2,138.0,141.9,144.4,147.7,153.615,160.765,176.804,185.013,189.483,194.66400000000002,196.84599999999998,202.16299999999998,208.31599999999997,213.063,221.215,226.878,231.738,241.044
CUURN100SAGC     ,CUURN100SAGC     ,"Other goods in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.542,104.697,106.695,107.889,110.134,112.26,115.695,120.561,123.32,126.00200000000001,130.894
CUURN100SAGS     ,CUURN100SAGS     ,"Other personal services in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.916,102.39,106.402,107.598,111.072,115.738,117.45299999999999,121.46,124.854,127.48700000000001,132.798
CUURN100SAH      ,CUURN100SAH      ,"Housing in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,102.9,106.5,110.0,111.4,114.4,118.7,123.3,128.3,132.389,137.658,137.56799999999998,138.718,141.866,143.725,146.37,149.457,150.30200000000005,152.858,155.559,160.04,162.487,165.04
CUURN100SAH1     ,CUURN100SAH1     ,"Shelter in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.2,106.8,110.0,113.2,115.6,119.9,122.4,126.2,130.63299999999998,133.80200000000002,136.592,137.638,140.31,143.495,146.563,149.722,152.065,156.822,159.30100000000004,163.93200000000004,167.55,171.416
CUURN100SAH2     ,CUURN100SAH2     ,"Fuels and utilities in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4,97.3,108.5,114.7,109.2,119.2,127.8,145.9,162.3,170.81799999999996,193.208,173.178,177.601,185.511,180.261,184.23,191.792,185.185,179.53099999999995,188.35,198.424,195.71599999999998,190.957
CUURN100SAH21    ,CUURN100SAH21    ,"Household energy in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4,96.1,108.9,115.8,109.0,119.5,128.0,147.9,165.1,173.607,197.235,171.74200000000005,175.463,183.745,175.99400000000003,179.79,187.36599999999999,179.049,171.11599999999999,180.926,191.623,187.535,181.29
CUURN100SAH3     ,CUURN100SAH3     ,"Household furnishings and operations in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,101.5,102.4,103.9,103.4,101.8,101.5,103.8,104.4,102.50399999999999,103.04299999999999,105.43299999999999,104.522,105.675,107.46,106.869,106.008,105.708,104.37899999999999,103.36,102.854,103.15,103.855
CUURN100SAH31    ,CUURN100SAH31    ,"Household furnishings and supplies in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.742,100.709,102.171,101.294,100.281,99.601,97.556,95.794,94.581,94.366,94.845
CUURN100SAM      ,CUURN100SAM      ,"Medical care in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,105.4,110.1,115.4,122.5,127.7,135.1,140.1,146.2,152.605,158.66,163.816,169.169,175.926,181.55599999999998,181.832,184.261,189.455,194.645,198.283,201.673,208.51,218.61599999999999
CUURN100SAN      ,CUURN100SAN      ,"Nondurables in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,102.9,109.3,111.1,111.1,114.6,120.1,125.7,131.2,135.704,146.80700000000004,141.33700000000005,147.799,159.03799999999995,163.488,162.736,164.05700000000004,153.622,151.44799999999995,155.32299999999995,160.384,161.275,159.475
CUURN100SANL1    ,CUURN100SANL1    ,"Nondurables less food in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,102.3,112.7,113.0,111.3,115.8,123.5,131.4,138.6,142.35399999999996,156.981,144.153,154.319,170.78799999999995,175.65400000000002,172.705,172.317,151.965,147.95,153.77200000000005,161.024,160.27700000000004,151.778
CUURN100SANL11   ,CUURN100SANL11   ,"Nondurables less food and beverages in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4,102.4,113.2,113.4,111.5,116.3,124.3,132.6,140.2,143.95600000000005,159.304,144.974,155.754,173.13,178.15200000000004,174.84900000000005,174.34900000000005,152.279,147.811,153.987,161.819,160.998,151.51
CUURN100SAR      ,CUURN100SAR      ,"Recreation in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,103.8,105.4,106.7,106.2,105.9,108.7,109.9,112.1,110.275,113.27799999999999,117.236,119.87700000000001,119.339,120.645,121.07600000000001,121.181,122.05,122.46700000000001,124.31,125.715,127.08200000000001,129.181
CUURN100SAS      ,CUURN100SAS      ,"Services in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,103.5,106.4,110.2,113.3,116.7,121.4,125.2,130.1,134.11,138.754,141.54399999999995,143.753,145.995,148.346,151.254,154.716,157.382,161.372,164.416,168.74400000000003,172.196,176.239
CUURN100SASL2RS  ,CUURN100SASL2RS  ,"Services less rent of shelter in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,102.7,106.0,110.3,113.3,117.7,122.7,127.8,133.9,137.47,143.691,146.477,150.01,151.85399999999996,153.376,156.161,159.889,162.881,166.11599999999999,169.67700000000005,173.65,176.872,180.954
CUURN100SASL5    ,CUURN100SASL5    ,"Services less medical care services in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,103.3,106.1,109.8,112.5,115.7,120.0,123.6,128.3,132.069,136.55100000000002,139.19299999999998,141.22,143.132,145.25799999999995,147.959,151.246,153.491,157.252,160.111,164.487,167.69799999999995,170.615
CUURN100SAT      ,CUURN100SAT      ,"Transportation in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7,99.7,105.7,105.4,105.2,108.5,113.0,120.1,125.9,128.088,136.134,125.167,134.40200000000002,146.278,149.959,149.262,148.497,135.286,132.524,136.4,141.75,140.951,134.746
CUURN100SAT1     ,CUURN100SAT1     ,"Private transportation in Northeast - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3,99.2,105.3,105.2,105.1,108.7,113.5,120.7,126.5,128.766,136.672,125.795,135.058,146.907,150.606,149.869,148.903,135.19,132.144,135.89700000000002,141.918,140.66899999999998,135.562
