index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WDU02720121                   ,WDU02720121                   ,"PPI Commodity data for Processed foods and feeds-Peanut oil, crude, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1998-M13,106.5,104.3,56.0,69.9,81.5,68.7,85.5,73.7,71.0,64.5,61.2,65.9,51.1,61.2,65.0,66.4,47.2,52.2,54.6,55.4,48.0,53.3,55.5,64.5,69.4,68.4,91.3,180.4,155.3,123.9,119.0,161.4,145.4,119.1,147.9,100.0,136.5,184.7,159.1,,,,,,,108.7,138.7,191.3,183.0,176.6,203.9,207.3,,,,,,,,,,,,,,,,,,,,,
WDU02720131                   ,WDU02720131                   ,"PPI Commodity data for Processed foods and feeds-Corn oil, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M06,98.6,98.4,46.8,61.5,72.8,50.9,54.2,53.5,49.8,53.8,52.7,51.1,45.1,50.0,69.9,55.9,46.2,42.3,53.7,61.6,47.6,58.2,53.7,63.1,75.6,62.6,88.8,170.9,136.0,108.4,128.9,151.2,133.8,110.6,99.7,100.0,103.7,127.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02720141                   ,WDU02720141                   ,"PPI Commodity data for Processed foods and feeds-Coconut oil, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M13,71.2,84.3,54.5,57.0,57.1,39.1,59.0,48.8,42.3,41.0,44.1,53.8,67.2,52.5,42.4,39.7,43.4,49.1,58.4,48.5,53.2,65.1,56.5,70.6,59.5,44.6,96.3,204.1,84.8,87.1,117.0,140.2,199.5,137.4,121.5,100.0,137.3,238.1,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02720151                   ,WDU02720151                   ,"PPI Commodity data for Processed foods and feeds-Other vegetable oils, crude, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1992-M01,1998-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1,111.7,133.6,121.6,110.9,103.6,121.5,,,,,,,,,,,,,,,,,,,,,
WDU0273                       ,WDU0273                       ,"PPI Commodity data for Processed foods and feeds-Refined vegetable oils, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1982-M06,198.6,194.8,104.1,124.5,149.0,109.8,125.2,125.1,118.1,121.8,116.3,112.6,96.1,94.0,117.3,100.9,91.2,89.1,105.1,117.8,100.0,102.6,98.4,119.2,133.0,114.5,154.4,265.8,213.2,187.5,198.9,228.8,231.6,179.8,201.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02730101                   ,WDU02730101                   ,"PPI Commodity data for Processed foods and feeds-Cottonseed oil, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1982-M06,211.8,204.4,104.0,127.8,151.6,111.8,123.1,120.6,115.3,117.8,113.5,111.4,91.9,85.4,105.4,94.4,86.8,86.6,98.1,115.9,100.0,105.3,92.0,112.9,122.6,105.5,132.8,242.3,190.6,175.3,176.9,196.1,218.3,154.4,195.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02730111                   ,WDU02730111                   ,"PPI Commodity data for Processed foods and feeds-Corn oil, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1982-M03,176.3,181.5,98.5,116.6,136.6,101.9,109.2,114.0,109.4,113.4,108.9,109.8,97.0,100.5,130.0,107.9,93.0,85.3,106.0,120.9,100.0,113.6,110.1,125.6,149.5,126.9,161.2,292.7,241.5,207.4,241.5,281.8,251.4,213.4,204.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02730121                   ,WDU02730121                   ,"PPI Commodity data for Processed foods and feeds-Soybean oil, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1982-M03,194.6,189.8,105.5,122.6,151.7,106.3,129.7,133.4,122.0,127.9,120.2,108.3,93.5,89.6,109.7,92.5,92.5,95.1,111.8,116.6,100.0,85.7,91.7,118.3,125.8,109.3,160.1,260.1,203.6,173.2,205.8,220.0,232.4,205.8,190.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02730131                   ,WDU02730131                   ,"PPI Commodity data for Processed foods and feeds-Peanut oil, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1982-M03,177.1,174.1,102.0,123.0,138.7,124.5,156.5,133.2,127.4,117.2,111.7,116.9,111.3,121.5,127.1,128.1,99.0,106.2,110.8,113.9,100.0,109.1,107.8,133.9,142.5,141.4,170.2,314.1,281.0,234.5,228.0,300.5,284.2,244.7,286.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU0274                       ,WDU0274                       ,"PPI Commodity data for Processed foods and feeds-Shortening and cooking oils, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M06,56.7,57.3,41.0,42.6,50.2,41.3,43.2,43.9,42.1,44.1,44.5,42.8,38.2,37.8,43.0,40.7,36.9,37.5,42.3,43.7,42.7,41.9,43.3,47.7,51.8,51.7,61.3,95.9,90.2,74.3,84.5,89.3,95.4,99.5,101.6,100.0,108.7,132.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02740101                   ,WDU02740101                   ,"PPI Commodity data for Processed foods and feeds-Shortening, 3 lb. tin, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1981-M04,140.2,138.0,104.2,101.5,123.7,100.0,104.3,105.8,101.8,109.9,111.3,104.3,96.0,93.5,104.3,94.1,84.3,85.0,100.0,102.8,100.0,96.8,98.7,111.7,121.7,121.4,138.6,216.1,217.5,174.6,208.6,225.4,251.6,266.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02740102                   ,WDU02740102                   ,"PPI Commodity data for Processed foods and feeds-Shortening, consumer sizes, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M12,1985-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,106.2,125.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02740106                   ,WDU02740106                   ,"PPI Commodity data for Processed foods and feeds-Shortening, 100% vegetable, commercial sizes, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M06,72.7,72.9,46.8,51.6,61.9,48.0,50.7,51.2,47.4,50.9,50.7,47.1,41.8,41.4,47.7,45.2,45.0,47.6,53.3,51.2,48.6,48.8,51.5,54.6,58.3,58.0,82.4,137.2,,84.4,91.2,95.8,105.1,101.8,103.6,100.0,111.4,145.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02740121                   ,WDU02740121                   ,"PPI Commodity data for Processed foods and feeds-Margarine, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M06,60.9,61.2,43.3,45.6,51.6,43.7,44.3,44.2,43.4,44.6,44.6,42.8,39.9,37.9,43.1,41.3,39.4,39.9,43.3,44.1,42.8,42.6,43.2,48.1,51.3,52.3,56.8,85.4,87.6,74.0,84.0,87.2,91.6,96.2,100.1,100.0,108.5,126.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02740131                   ,WDU02740131                   ,"PPI Commodity data for Processed foods and feeds-Salad oil, 24-ounce bottle, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1980-M01,122.7,124.8,93.9,96.0,109.7,95.4,103.9,104.7,99.2,100.5,99.4,99.4,83.1,87.2,100.3,96.8,77.3,76.6,88.6,99.6,100.0,96.1,100.3,111.5,123.7,122.0,137.5,210.7,210.1,178.0,206.4,221.9,231.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02740133                   ,WDU02740133                   ,"PPI Commodity data for Processed foods and feeds-Salad and cooking oils, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M12,1985-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,110.7,130.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02740165                   ,WDU02740165                   ,"PPI Commodity data for Processed foods and feeds-All other fully refined oils, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M12,1984-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,104.7,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU0275                       ,WDU0275                       ,"PPI Commodity data for Processed foods and feeds-Cottonseed oil, refined, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2004-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6,63.0,74.2,71.2,73.1,72.0,68.7,68.5,81.9,86.5,77.2,78.4,87.8,69.9,61.8,52.5,57.2,94.3,95.1,,,,,,,,,,,,,,,
WDU027501                     ,WDU027501                     ,"PPI Commodity data for Processed foods and feeds-Cottonseed oil, refined, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2004-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6,63.0,74.2,71.2,73.1,72.0,68.7,68.5,81.9,86.5,77.2,78.4,87.8,69.9,61.8,52.5,57.2,94.3,95.1,,,,,,,,,,,,,,,
WDU02750101                   ,WDU02750101                   ,"PPI Commodity data for Processed foods and feeds-Cottonseed oil, refined, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2004-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9,55.3,69.6,64.9,76.3,67.5,63.9,79.7,87.9,82.7,75.2,75.4,87.1,74.6,65.8,55.4,60.3,99.4,100.3,,,,,,,,,,,,,,,
WDU02750111                   ,WDU02750111                   ,"PPI Commodity data for Processed foods and feeds-Coconut oil, refined, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M13,71.2,84.3,54.5,57.0,57.1,39.1,59.0,48.8,42.3,41.0,44.1,53.8,67.2,52.5,42.4,39.7,43.4,49.1,58.4,48.5,53.2,65.1,56.5,70.6,59.5,44.6,96.3,204.1,84.8,87.1,117.0,140.2,199.5,137.4,121.5,100.0,137.3,238.1,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU0276                       ,WDU0276                       ,"PPI Commodity data for Processed foods and feeds-Shortening and cooking oil, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1998-M13,56.7,57.3,41.0,42.6,50.2,41.3,43.2,43.9,42.1,44.1,44.5,42.8,38.2,37.8,43.0,40.7,36.9,37.5,42.3,43.7,42.7,41.9,43.3,47.7,51.8,51.7,61.3,95.9,90.2,74.3,84.5,89.3,95.4,99.5,101.6,100.0,108.7,132.9,124.0,103.3,103.9,118.8,116.6,123.2,116.5,115.1,122.9,138.6,142.5,138.5,137.8,145.5,,,,,,,,,,,,,,,,,,,,,
WDU027601                     ,WDU027601                     ,"PPI Commodity data for Processed foods and feeds-Shortening and cooking oil, not seasonally adjusted, discontinued",Index base: 1982 = 100,1991-M07,1998-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.1,122.9,138.6,142.5,138.5,137.8,145.5,,,,,,,,,,,,,,,,,,,,,
WDU02760101                   ,WDU02760101                   ,"PPI Commodity data for Processed foods and feeds-Shortening, consumer sizes, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M12,1989-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,106.2,125.4,116.1,103.3,107.0,100.7,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02760102                   ,WDU02760102                   ,"PPI Commodity data for Processed foods and feeds-Shortening, 100% vegetable, not seasonally adjusted, discontinued",Index base: 1989.12 = 100,1989-M12,1998-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.7,103.4,100.8,109.4,123.8,123.5,114.8,112.3,117.5,,,,,,,,,,,,,,,,,,,,,
WDU02760103                   ,WDU02760103                   ,"PPI Commodity data for Processed foods and feeds-Shortening, animal or veg/animal, commercial, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M12,1989-M12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7,98.8,108.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02760104                   ,WDU02760104                   ,"PPI Commodity data for Processed foods and feeds-Shortening, animal or vegetable/animal, not seasonally adjusted, discontinued",Index base: 1989.12 = 100,1990-M08,1994-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6,97.2,105.3,113.5,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02760105                   ,WDU02760105                   ,"PPI Commodity data for Processed foods and feeds-Shortening, 100% vegetable, commercial, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1989-M13,72.7,72.9,46.8,51.6,61.9,48.0,50.7,51.2,47.4,50.9,50.7,47.1,41.8,41.4,47.7,45.2,45.0,47.6,53.3,51.2,48.6,48.8,51.5,54.6,58.3,58.0,82.4,137.2,,84.4,91.2,95.8,105.1,101.8,103.6,100.0,111.4,145.3,135.9,108.5,110.1,140.3,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02760107                   ,WDU02760107                   ,"PPI Commodity data for Processed foods and feeds-Hydrogenated oils, other than baking, not seasonally adjusted, discontinued",Index base: 1982 = 100,1987-M08,1994-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.8,107.4,103.5,97.9,95.6,104.7,118.0,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02760109                   ,WDU02760109                   ,"PPI Commodity data for Processed foods and feeds-Margarine, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1998-M13,60.9,61.2,43.3,45.6,51.6,43.7,44.3,44.2,43.4,44.6,44.6,42.8,39.9,37.9,43.1,41.3,39.4,39.9,43.3,44.1,42.8,42.6,43.2,48.1,51.3,52.3,56.8,85.4,87.6,74.0,84.0,87.2,91.6,96.2,100.1,100.0,108.5,126.8,122.5,106.1,104.6,118.1,121.9,130.3,126.7,126.6,129.2,144.1,143.7,139.4,137.5,157.4,,,,,,,,,,,,,,,,,,,,,
WDU02760111                   ,WDU02760111                   ,"PPI Commodity data for Processed foods and feeds-Salad and cooking oils, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M12,1998-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,110.7,130.7,124.4,104.9,104.4,119.0,118.4,127.2,116.4,113.8,124.0,142.8,147.5,141.7,134.1,139.6,,,,,,,,,,,,,,,,,,,,,
WDU02760113                   ,WDU02760113                   ,"PPI Commodity data for Processed foods and feeds-All other fully refined oils, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M12,1998-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,104.7,125.0,,,,,,,,106.9,114.0,126.9,128.3,130.0,127.0,131.6,,,,,,,,,,,,,,,,,,,,,
WDU0277                       ,WDU0277                       ,"PPI Commodity data for Processed foods and feeds-Other vegetable oils and by-products, not seasonally adjusted, discontinued",Index base: 1998.12 = 100,1998-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3,83.5,84.3,102.6,111.3,,,,,,,,,,,,,,,,
WDU027701                     ,WDU027701                     ,"PPI Commodity data for Processed foods and feeds-All other vegetable oils, non-deodorized, not seasonally adjusted, discontinued",Index base: 1998.12 = 100,1998-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6,69.9,64.2,89.0,98.4,,,,,,,,,,,,,,,,
WDU02770101                   ,WDU02770101                   ,"PPI Commodity data for Processed foods and feeds-All other vegetable oils, non-deodorized, not seasonally adjusted, discontinued",Index base: 1998.12 = 100,1998-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6,69.9,64.2,89.0,98.4,,,,,,,,,,,,,,,,
WDU027702                     ,WDU027702                     ,"PPI Commodity data for Processed foods and feeds-All other deodorized oils and by-products, not seasonally adjusted, discontinued",Index base: 1998.12 = 100,1998-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,115.5,131.4,136.0,143.5,,,,,,,,,,,,,,,,
WDU02770201                   ,WDU02770201                   ,"PPI Commodity data for Processed foods and feeds-Coconut, peanut, sunflower, other oils, cakes & meal, not seasonally adjusted, discontinued",Index base: 1998.12 = 100,1998-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,115.5,131.4,136.0,143.5,,,,,,,,,,,,,,,,
WDU02780102                   ,WDU02780102                   ,"PPI Commodity data for Processed foods and feeds-Shortening, 100 percent vegetable, not seasonally adjusted, discontinued",Index base: 1989.12 = 100,1989-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.7,103.4,100.8,109.4,123.8,123.5,114.8,112.3,117.1,112.9,109.0,108.3,113.3,124.2,146.9,132.2,128.7,136.3,181.9,,136.0,160.7,,,,,,,,
WDU02780104                   ,WDU02780104                   ,"PPI Commodity data for Processed foods and feeds-Shortening, animal or vegetable/animal, not seasonally adjusted, discontinued",Index base: 1989.12 = 100,1990-M08,1994-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6,97.2,105.3,113.5,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02780107                   ,WDU02780107                   ,"PPI Commodity data for Processed foods and feeds-Hydrogenated oils, other than baking, not seasonally adjusted, discontinued",Index base: 1982 = 100,1987-M08,1994-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.8,107.4,103.5,97.9,95.6,104.7,118.0,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02780111                   ,WDU02780111                   ,"PPI Commodity data for Processed foods and feeds-Salad and cooking oils, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,110.7,130.7,124.4,104.9,104.4,119.0,118.4,127.2,116.4,113.8,124.0,142.8,147.5,141.7,134.1,139.2,118.2,109.4,109.4,119.6,141.9,176.3,160.5,173.0,206.1,305.9,233.9,222.8,294.9,,,,,,,,
WDU02780113                   ,WDU02780113                   ,"PPI Commodity data for Processed foods and feeds-All other fully refined oils, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,104.7,125.0,,,,,,,,106.9,114.0,126.9,128.3,130.0,127.0,131.6,116.6,110.3,105.9,108.9,124.2,138.3,134.1,140.1,160.3,230.2,169.1,185.2,248.8,,,,,,,,
WDU027A0101                   ,WDU027A0101                   ,"PPI Commodity data for Processed foods and feeds-Other oilseed processing, not seasonally adjusted, discontinued",Index base: 2004.12 = 100,2004-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.6,111.1,137.3,210.0,175.7,178.6,227.5,,,,,,,,
WDU02810101                   ,WDU02810101                   ,"PPI Commodity data for Processed foods and feeds-Strawberry jams and preserves, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1987-M13,28.8,26.7,23.7,27.5,25.9,24.7,26.5,26.5,27.1,25.7,24.9,25.5,25.5,27.4,27.4,27.5,28.1,27.8,28.2,30.5,33.0,34.4,35.4,36.0,36.5,37.1,40.1,51.0,57.5,61.2,66.0,68.7,74.2,87.9,,100.0,102.4,107.5,109.4,113.2,117.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02810103                   ,WDU02810103                   ,"PPI Commodity data for Processed foods and feeds-Other jams and preserves, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1987-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.9,102.8,101.5,109.4,111.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02810111                   ,WDU02810111                   ,"PPI Commodity data for Processed foods and feeds-Grape jellies, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1987-M13,25.5,23.8,25.0,26.3,27.5,27.2,27.2,30.6,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,33.1,34.4,34.5,34.7,35.0,35.8,37.6,40.0,42.0,43.2,47.0,62.6,76.5,70.3,70.3,73.0,75.8,87.5,99.4,100.0,97.3,96.3,97.4,104.9,107.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02810113                   ,WDU02810113                   ,"PPI Commodity data for Processed foods and feeds-Blackberry jam or preserves, 12 oz. jar doz., not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1981-M06,,,,,,,,,,,,,,,,,,,,,100.0,103.1,109.2,112.9,111.4,118.9,132.5,179.2,186.0,183.7,193.5,225.7,256.7,298.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02810115                   ,WDU02810115                   ,"PPI Commodity data for Processed foods and feeds-Cherry jam or preserves, 12 oz. jar, not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1981-M06,,,,,,,,,,,,,,,,,,,,,100.0,108.6,105.6,90.4,91.0,92.8,98.2,135.2,160.5,165.1,182.1,206.7,232.2,259.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02810117                   ,WDU02810117                   ,"PPI Commodity data for Processed foods and feeds-Other jellies, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M10,1986-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,96.7,97.1,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02810121                   ,WDU02810121                   ,"PPI Commodity data for Processed foods and feeds-Maraschino cherries, not seasonally adjusted, discontinued",Index base: 1982 = 100,1968-M01,1981-M06,,,,,,,,,,,,,,,,,,,,,,50.3,52.2,52.7,53.9,53.1,54.5,63.9,71.5,70.2,70.8,79.8,84.4,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02820101                   ,WDU02820101                   ,"PPI Commodity data for Processed foods and feeds-Dill or sour pickles, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1986-M13,26.1,26.1,26.1,26.5,28.1,28.4,28.4,28.4,28.4,28.6,29.0,26.9,26.9,26.9,26.9,26.9,27.4,27.6,29.2,32.0,34.2,35.0,35.5,36.7,38.6,40.5,42.3,52.3,60.2,63.2,66.1,70.8,76.5,82.7,,100.0,103.9,105.9,108.1,111.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02820102                   ,WDU02820102                   ,"PPI Commodity data for Processed foods and feeds-Fresh cucumber pickles, not seasonally adjusted, discontinued",Index base: 1982 = 100,1961-M01,1986-M13,,,,,,,,,,,,,,,28.6,28.6,29.0,29.2,30.3,31.7,33.0,35.7,38.7,40.5,42.6,44.8,45.7,55.3,63.1,65.6,68.9,74.5,79.4,,,,,,93.8,96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02820103                   ,WDU02820103                   ,"PPI Commodity data for Processed foods and feeds-Sweet pickles, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1986-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,104.0,105.7,108.8,111.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02820104                   ,WDU02820104                   ,"PPI Commodity data for Processed foods and feeds-Other finished pickle products, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1986-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,104.1,105.8,107.8,110.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02830101                   ,WDU02830101                   ,"PPI Commodity data for Processed foods and feeds-Frozen or liquid whole eggs, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1990-M13,79.1,81.3,83.3,65.4,81.9,72.5,87.7,64.8,67.5,72.2,63.1,69.7,58.7,64.8,70.0,62.9,65.5,62.8,62.4,76.5,60.1,60.2,75.0,67.0,57.7,54.5,105.3,97.2,94.1,113.5,99.7,96.2,106.3,110.6,112.6,100.0,112.2,132.7,98.7,,87.8,90.6,122.1,120.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02830102                   ,WDU02830102                   ,"PPI Commodity data for Processed foods and feeds-Dried whole eggs, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1990-M13,74.5,74.8,75.4,58.0,61.3,67.7,86.8,70.5,68.1,69.2,63.2,69.4,61.3,65.1,68.3,62.3,64.3,60.8,61.4,76.8,61.3,58.1,73.8,69.8,58.7,54.7,101.4,96.3,89.9,109.3,96.6,91.0,102.4,104.4,111.3,100.0,103.2,115.8,96.5,93.3,84.7,83.5,111.2,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02830107                   ,WDU02830107                   ,"PPI Commodity data for Processed foods and feeds-Frozen or liquid egg yolks, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M12,1983-M07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02840101                   ,WDU02840101                   ,"PPI Commodity data for Processed foods and feeds-Canned baby foods, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1991-M07,2008-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.3,182.7,184.4,191.1,195.0,201.9,205.4,,,222.2,227.4,229.6,229.2,,238.1,241.1,,,,,,,,,,,,
WDU02840103                   ,WDU02840103                   ,"PPI Commodity data for Processed foods and feeds-Canned specialty foods, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1982-M12,2008-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,103.1,104.9,107.4,109.7,110.9,109.0,109.6,111.8,113.1,115.2,117.2,119.3,118.7,122.8,125.2,126.2,127.2,128.6,128.7,129.0,128.7,135.7,136.0,136.9,,,,,,,,,,,,
WDU02840148                   ,WDU02840148                   ,"PPI Commodity data for Processed foods and feeds-Baby foods, strained,4 1/2-5 oz can/jar doz., not seasonally adjusted, discontinued",Index base: 1982 = 100,1963-M12,1977-M03,,,,,,,,,,,,,,,,,43.9,43.9,43.4,43.7,44.5,45.2,45.3,46.8,48.0,48.3,,56.3,62.7,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
