index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WDU09320129                   ,WDU09320129                   ,"PPI Commodity data for Pulp, paper, and allied products-Special business/professional periodicals, subscrip, not seasonally adjusted, discontinued",Index base: 1999.06 = 100,1999-M06,2005-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,101.9,106.8,113.7,117.6,119.0,,,,,,,,,,,,,,
WDU09320131                   ,WDU09320131                   ,"PPI Commodity data for Pulp, paper, and allied products-Women's periodicals subscriptions, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1992-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,110.2,110.2,110.1,115.9,120.0,123.4,123.6,121.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320132                   ,WDU09320132                   ,"PPI Commodity data for Pulp, paper, and allied products-Women's periodicals, single-copy sales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1992-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,107.6,,123.2,124.1,125.1,129.1,146.3,155.6,156.6,162.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320133                   ,WDU09320133                   ,"PPI Commodity data for Pulp, paper, and allied products-General interest periodicals, subscriptions, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2,100.0,109.4,122.9,129.8,137.3,142.1,157.5,163.8,172.0,178.1,186.0,189.3,196.4,198.8,202.3,209.6,212.3,,,,,,,,,,,,,,,,,,,,,
WDU09320134                   ,WDU09320134                   ,"PPI Commodity data for Pulp, paper, and allied products-General interest periodicals, single-copy sales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,108.7,115.2,116.7,120.9,123.7,127.8,135.3,142.3,143.6,148.9,152.7,159.1,165.3,179.6,183.8,191.0,,,,,,,,,,,,,,,,,,,,,
WDU09320135                   ,WDU09320135                   ,"PPI Commodity data for Pulp, paper, and allied products-General news periodicals, subscriptions, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1986-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.7,100.0,,,115.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320141                   ,WDU09320141                   ,"PPI Commodity data for Pulp, paper, and allied products-Religious periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1994-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7,100.0,106.0,110.3,116.3,121.1,124.6,125.6,131.4,133.3,142.1,147.7,193.5,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320143                   ,WDU09320143                   ,"PPI Commodity data for Pulp, paper, and allied products-Other periodicals n.e.c., subscriptions, not seasonally adjusted, discontinued",Index base: 1982 = 100,1991-M07,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.7,140.0,143.4,166.9,168.6,169.2,179.1,,,,,,,,,,,,,,,,,,,,,
WDU09320145                   ,WDU09320145                   ,"PPI Commodity data for Pulp, paper, and allied products-General & consumer periodicals, subscriptions, not seasonally adjusted, discontinued",Index base: 1999.06 = 100,1999-M06,2005-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,100.0,104.1,107.7,107.4,107.3,,,,,,,,,,,,,,
WDU09320152                   ,WDU09320152                   ,"PPI Commodity data for Pulp, paper, and allied products-General & consumer periodicals, single copy sales, not seasonally adjusted, discontinued",Index base: 1999.06 = 100,1999-M06,2005-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,105.4,109.7,113.2,113.6,116.4,,,,,,,,,,,,,,
WDU09320161                   ,WDU09320161                   ,"PPI Commodity data for Pulp, paper, and allied products-Periodicals, subscriptions and single copy sales, not seasonally adjusted, discontinued",Index base: 2005.12 = 100,2005-M12,2006-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,,,,,,,,,,,,,
WDU093202                     ,WDU093202                     ,"PPI Commodity data for Pulp, paper, and allied products-Periodical advertising, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3,100.0,108.2,117.2,127.2,137.6,144.6,154.3,165.1,177.6,191.7,203.0,207.8,211.0,217.6,222.3,230.9,245.3,254.8,264.8,287.6,304.0,314.7,324.8,338.4,348.1,366.5,381.0,,,,,,,,,,,
WDU09320211                   ,WDU09320211                   ,"PPI Commodity data for Pulp, paper, and allied products-General farm periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1992-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,100.0,106.4,111.1,116.2,123.8,127.2,140.5,146.1,153.1,160.3,166.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320212                   ,WDU09320212                   ,"PPI Commodity data for Pulp, paper, and allied products-Specialized farm periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1986-M07,1992-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.5,157.7,165.3,175.4,190.9,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320221                   ,WDU09320221                   ,"PPI Commodity data for Pulp, paper, and allied products-Industrial periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,100.0,105.7,109.7,116.1,122.6,127.9,135.4,145.0,154.0,167.2,178.1,186.5,190.9,196.0,206.6,216.1,225.7,,,,,,,,,,,,,,,,,,,,,
WDU09320222                   ,WDU09320222                   ,"PPI Commodity data for Pulp, paper, and allied products-Merchandising periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6,100.0,106.7,114.4,120.2,127.2,133.0,142.0,151.9,155.5,161.9,168.2,175.8,180.6,191.6,206.6,218.1,228.3,,,,,,,,,,,,,,,,,,,,,
WDU09320223                   ,WDU09320223                   ,"PPI Commodity data for Pulp, paper, and allied products-Professional periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1998-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,109.3,119.2,128.2,133.7,141.4,154.9,164.7,174.2,186.2,194.8,203.8,208.5,211.5,214.0,225.6,238.1,,,,,,,,,,,,,,,,,,,,,
WDU09320224                   ,WDU09320224                   ,"PPI Commodity data for Pulp, paper, and allied products-Medical and health care, not seasonally adjusted, discontinued",Index base: 1992.12 = 100,1992-M12,1997-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1,98.1,101.0,111.2,114.4,,,,,,,,,,,,,,,,,,,,,,
WDU09320225                   ,WDU09320225                   ,"PPI Commodity data for Pulp, paper, and allied products-Electronic/data management, not seasonally adjusted, discontinued",Index base: 1992.12 = 100,1992-M12,1996-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3,100.1,103.9,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320226                   ,WDU09320226                   ,"PPI Commodity data for Pulp, paper, and allied products-Services periodicals, not seasonally adjusted, discontinued",Index base: 1992.12 = 100,1992-M12,1999-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1,106.1,107.6,107.3,117.9,124.0,,,,,,,,,,,,,,,,,,,,,
WDU09320227                   ,WDU09320227                   ,"PPI Commodity data for Pulp, paper, and allied products-Other business periodicals, not seasonally adjusted, discontinued",Index base: 1992.12 = 100,1992-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,94.9,97.2,100.8,105.1,109.6,,,,,,,,,,,,,,,,,,,,,
WDU09320229                   ,WDU09320229                   ,"PPI Commodity data for Pulp, paper, and allied products-Specialized business and professional periodicals, advertising, not seasonally adjusted, discontinued",Index base: 1999.06 = 100,1999-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6,111.5,116.8,121.2,124.1,128.7,134.9,140.7,146.5,,,,,,,,,,,
WDU09320231                   ,WDU09320231                   ,"PPI Commodity data for Pulp, paper, and allied products-Women's periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1992-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7,100.0,106.9,119.2,131.6,142.9,148.3,158.7,175.3,196.7,209.3,219.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320233                   ,WDU09320233                   ,"PPI Commodity data for Pulp, paper, and allied products-General interest periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,100.0,109.5,121.1,135.7,150.7,161.0,171.6,182.8,197.7,214.0,233.0,239.3,249.6,263.0,278.5,291.2,310.2,,,,,,,,,,,,,,,,,,,,,
WDU09320235                   ,WDU09320235                   ,"PPI Commodity data for Pulp, paper, and allied products-General news periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1992-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3,100.0,,,128.6,141.1,144.5,149.8,156.4,162.9,177.4,188.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320238                   ,WDU09320238                   ,"PPI Commodity data for Pulp, paper, and allied products-General & consumer periodicals, advertising, not seasonally adjusted, discontinued",Index base: 1999.06 = 100,1999-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6,114.8,122.1,126.2,130.9,136.9,139.0,145.9,151.8,,,,,,,,,,,
WDU09320241                   ,WDU09320241                   ,"PPI Commodity data for Pulp, paper, and allied products-Religious periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1985-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9,100.0,100.5,100.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320243                   ,WDU09320243                   ,"PPI Commodity data for Pulp, paper, and allied products-Other periodicals, n.e.c., not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1996-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.4,125.5,133.9,135.3,139.4,151.1,160.3,168.6,174.9,180.7,182.0,183.5,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320244                   ,WDU09320244                   ,"PPI Commodity data for Pulp, paper, and allied products-Other periodicals, incl advertising periodicals, nec, not seasonally adjusted, discontinued",Index base: 2007.06 = 100,2007-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,,,,,,,,,,,
WDU093203                     ,WDU093203                     ,"PPI Commodity data for Pulp, paper, and allied products-Other periodicals: circulation/advertising, not seasonally adjusted, discontinued",Index base: 1999.06 = 100,1999-M06,2005-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,102.2,101.7,101.8,101.6,102.0,,,,,,,,,,,,,,
WDU09320301                   ,WDU09320301                   ,"PPI Commodity data for Pulp, paper, and allied products-Farm periodicals, not seasonally adjusted, discontinued",Index base: 1999.06 = 100,1999-M06,2005-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,104.6,100.0,100.3,99.0,102.5,,,,,,,,,,,,,,
WDU09320303                   ,WDU09320303                   ,"PPI Commodity data for Pulp, paper, and allied products-Other periodicals, not seasonally adjusted, discontinued",Index base: 1999.06 = 100,1999-M06,2005-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,101.5,101.5,101.6,101.6,101.6,,,,,,,,,,,,,,
WDU093204                     ,WDU093204                     ,"PPI Commodity data for Pulp, paper, and allied products-Periodical circulation, not seasonally adjusted, discontinued",Index base: 2007.06 = 100,2007-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,,,,,,,,,,,
WDU09320401                   ,WDU09320401                   ,"PPI Commodity data for Pulp, paper, and allied products-Periodicals, subscriptions and single copy sales, not seasonally adjusted, discontinued",Index base: 2007.06 = 100,2007-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,,,,,,,,,,,
WDU0933                       ,WDU0933                       ,"PPI Commodity data for Pulp, paper, and allied products-Book publishing, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4,100.0,106.2,111.5,116.6,122.1,128.3,135.9,144.8,153.4,160.6,165.9,169.1,175.8,185.0,193.9,200.1,205.9,213.0,218.2,225.5,234.8,243.1,253.1,264.0,275.2,285.0,296.5,,,,,,,,,,,
WDU093301                     ,WDU093301                     ,"PPI Commodity data for Pulp, paper, and allied products-Textbooks, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5,100.0,109.8,118.6,128.2,138.9,147.0,157.3,172.8,189.5,201.3,210.8,216.9,228.0,245.2,259.8,273.5,286.6,299.7,313.5,331.7,350.6,370.1,392.5,417.8,443.2,465.4,491.8,,,,,,,,,,,
WDU09330101                   ,WDU09330101                   ,"PPI Commodity data for Pulp, paper, and allied products-Textbook publishing, including teachers' editions, not seasonally adjusted, discontinued",Index base: 1988.06 = 100,1991-M07,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,138.6,145.6,156.6,165.9,174.7,183.0,191.4,200.2,211.9,223.9,236.4,250.7,266.8,283.0,297.2,314.1,,,,,,,,,,,
WDU09330111                   ,WDU09330111                   ,"PPI Commodity data for Pulp, paper, and allied products-Elementary, hardbound, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1,100.0,107.2,113.2,121.2,129.2,138.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09330112                   ,WDU09330112                   ,"PPI Commodity data for Pulp, paper, and allied products-Elementary, paperbound, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M01,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,,105.8,117.9,131.0,153.4,167.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09330113                   ,WDU09330113                   ,"PPI Commodity data for Pulp, paper, and allied products-High school, hardbound, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7,100.0,108.6,117.1,127.8,138.2,146.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09330115                   ,WDU09330115                   ,"PPI Commodity data for Pulp, paper, and allied products-College, hardbound, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8,100.0,113.2,122.5,132.1,142.5,148.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09330116                   ,WDU09330116                   ,"PPI Commodity data for Pulp, paper, and allied products-College, paperbound, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,100.0,114.1,131.6,143.1,150.9,159.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09330117                   ,WDU09330117                   ,"PPI Commodity data for Pulp, paper, and allied products-Workbooks, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8,100.0,108.6,117.4,126.7,140.4,150.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU093302                     ,WDU093302                     ,"PPI Commodity data for Pulp, paper, and allied products-Technical, scientific & professional books, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7,100.0,103.7,109.8,115.1,119.1,121.6,128.9,135.5,139.9,146.0,146.4,152.2,156.0,157.7,162.5,169.5,176.9,186.7,191.8,197.8,210.7,222.5,238.5,257.9,276.7,296.2,319.2,,,,,,,,,,,
WDU09330201                   ,WDU09330201                   ,"PPI Commodity data for Pulp, paper, and allied products-Technical, scientific, and professional, not seasonally adjusted, discontinued",Index base: 1988.06 = 100,1991-M07,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.3,118.9,121.8,123.1,126.9,132.4,138.2,145.8,149.8,154.5,164.6,173.8,186.3,201.4,216.1,231.4,249.3,,,,,,,,,,,
WDU09330213                   ,WDU09330213                   ,"PPI Commodity data for Pulp, paper, and allied products-Medical books, hardbound, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8,100.0,111.9,119.1,122.7,125.0,125.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09330214                   ,WDU09330214                   ,"PPI Commodity data for Pulp, paper, and allied products-Medical books, paperbound, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4,100.0,,115.3,115.9,123.0,133.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09330215                   ,WDU09330215                   ,"PPI Commodity data for Pulp, paper, and allied products-Business books, hardbound, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1985-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,100.0,100.1,100.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09330217                   ,WDU09330217                   ,"PPI Commodity data for Pulp, paper, and allied products-Other, hardbound, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7,100.0,101.2,107.8,113.5,115.2,115.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU093303                     ,WDU093303                     ,"PPI Commodity data for Pulp, paper, and allied products-Religious books, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.7,100.0,109.9,,115.7,120.9,127.4,133.0,142.2,150.7,153.0,154.8,155.4,157.7,162.7,166.8,173.8,179.1,178.6,178.6,180.5,183.4,182.8,183.9,187.5,188.4,189.2,190.6,,,,,,,,,,,
WDU09330301                   ,WDU09330301                   ,"PPI Commodity data for Pulp, paper, and allied products-Religious book publishing, not seasonally adjusted, discontinued",Index base: 1988.06 = 100,1991-M07,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5,118.0,119.7,123.5,126.6,131.9,136.0,135.6,135.6,137.0,139.2,138.8,139.6,142.3,143.0,143.6,144.7,,,,,,,,,,,
WDU09330315                   ,WDU09330315                   ,"PPI Commodity data for Pulp, paper, and allied products-Other,paperbound, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1984-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,102.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU093304                     ,WDU093304                     ,"PPI Commodity data for Pulp, paper, and allied products-General books, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,100.0,104.9,108.7,110.9,114.0,120.7,126.9,132.7,138.3,143.4,148.9,150.4,157.0,165.3,173.5,175.3,176.1,178.8,179.0,181.8,185.9,187.6,189.3,189.4,190.8,191.4,192.4,,,,,,,,,,,
WDU09330411                   ,WDU09330411                   ,"PPI Commodity data for Pulp, paper, and allied products-Adult trade, hardbound, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.7,106.3,107.3,107.2,110.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09330412                   ,WDU09330412                   ,"PPI Commodity data for Pulp, paper, and allied products-Adult trade, paperbound, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,100.0,105.1,110.2,112.5,116.5,126.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09330414                   ,WDU09330414                   ,"PPI Commodity data for Pulp, paper, and allied products-Mass market rack-size book publishing, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4,100.0,109.0,111.3,116.4,118.7,126.3,136.4,144.7,153.6,163.8,186.5,178.1,178.7,199.6,,,,,,,,219.7,219.7,219.7,219.7,219.7,219.7,,,,,,,,,,,
WDU09330415                   ,WDU09330415                   ,"PPI Commodity data for Pulp, paper, and allied products-Juvenile books, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M01,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,111.1,113.4,116.2,121.4,133.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09330416                   ,WDU09330416                   ,"PPI Commodity data for Pulp, paper, and allied products-Adult trade and juvenile, not seasonally adjusted, discontinued",Index base: 1988.06 = 100,1988-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4,110.1,113.5,115.5,121.1,129.9,134.9,141.7,142.5,143.7,145.6,145.8,149.8,157.7,159.6,160.3,160.2,161.6,161.9,162.8,,,,,,,,,,,
WDU09330417                   ,WDU09330417                   ,"PPI Commodity data for Pulp, paper, and allied products-Book club and mail order book publishing, not seasonally adjusted, discontinued",Index base: 1988.06 = 100,1988-M06,2009-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,108.5,111.4,111.7,111.2,114.5,,,,,121.2,,,,120.6,123.6,124.0,124.8,125.7,126.7,,,,,,,,,,,
WDU093305                     ,WDU093305                     ,"PPI Commodity data for Pulp, paper, and allied products-General reference books, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6,100.0,103.1,104.3,106.4,108.2,112.5,117.1,122.2,125.9,132.1,133.3,126.8,128.1,131.9,135.1,138.0,141.7,147.4,154.2,154.9,152.7,157.9,162.9,160.0,162.4,164.3,163.4,,,,,,,,,,,
WDU09330501                   ,WDU09330501                   ,"PPI Commodity data for Pulp, paper, and allied products-General reference book publishing, not seasonally adjusted, discontinued",Index base: 1988.06 = 100,1991-M07,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.5,108.0,109.0,112.3,115.0,117.5,120.6,125.5,131.3,131.9,130.0,134.4,138.6,136.2,138.3,139.8,139.1,,,,,,,,,,,
WDU09330511                   ,WDU09330511                   ,"PPI Commodity data for Pulp, paper, and allied products-Subscription encyclopedias, not seasonally adjusted, discontinued",Index base: 1982 = 100,1982-M02,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,103.4,104.5,106.7,108.5,114.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09330514                   ,WDU09330514                   ,"PPI Commodity data for Pulp, paper, and allied products-Other, including atlases, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M03,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.2,100.0,100.0,99.2,,101.9,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU093308                     ,WDU093308                     ,"PPI Commodity data for Pulp, paper, and allied products-Other books, incl. music books & pamphlets, not seasonally adjusted, discontinued",Index base: 1988.06 = 100,1988-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7,105.8,107.5,109.5,114.0,118.6,126.9,136.5,139.3,145.6,153.6,161.7,168.7,173.4,176.5,177.4,182.2,184.2,185.4,187.5,,,,,,,,,,,
WDU09330801                   ,WDU09330801                   ,"PPI Commodity data for Pulp, paper, and allied products-Other book publishing, excluding pamphlets, not seasonally adjusted, discontinued",Index base: 1988.06 = 100,1988-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,106.7,108.1,111.4,118.9,127.2,139.3,152.1,155.1,163.1,173.6,184.1,191.5,195.8,198.9,200.1,206.5,209.1,210.7,213.6,,,,,,,,,,,
WDU09330802                   ,WDU09330802                   ,"PPI Commodity data for Pulp, paper, and allied products-Pamphlet publishing (5 to 48 pages), not seasonally adjusted, discontinued",Index base: 1988.06 = 100,1988-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,103.5,106.0,105.9,106.8,106.8,110.6,119.5,122.4,124.6,126.8,129.8,136.9,143.7,,148.3,148.3,148.3,148.3,148.3,,,,,,,,,,,
WDU0934                       ,WDU0934                       ,"PPI Commodity data for Pulp, paper, and allied products-Book printing, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,106.3,110.4,114.7,118.4,125.1,129.1,131.6,140.1,140.9,142.8,149.5,148.8,146.4,148.7,149.0,152.8,154.6,152.1,151.4,153.1,156.9,161.0,161.6,161.7,,,,,,,,,,,
WDU093401                     ,WDU093401                     ,"PPI Commodity data for Pulp, paper, and allied products-Book printing, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,106.3,110.4,114.7,118.4,125.1,129.1,131.6,140.1,140.9,142.8,149.5,148.8,146.4,148.7,149.0,152.8,154.6,152.1,151.4,153.1,156.9,161.0,161.6,161.7,,,,,,,,,,,
